ID,语句
12-051,同一物在我们身上既生且死、既醒且眠、既幼且老；这些事物转化便是那些，那些转化便是这些。——〔译〕《残篇》DK B88（克莱门《杂记》转引）
12-052,人之生，不幸，不闻过；大不幸，无耻。必有耻，则可教；闻过，则可贤。——《通书·幸》
12-053,基督教是怜悯的宗教，而怜悯与一切上升的生命本能相敌对。——《敌基督》第7节〔意译〕
12-054,苟以外物为外，牵己而从之，是以己性为有内外也。——《定性书》
12-055,我自身的时间性构成了内在体验之流。——《笛卡尔式的沉思》〔意译〕
12-056,自杀是对意志的肯定而非否定，因为它出自对生命的厌恶，而非对意志的超越。——《作为意志和表象的世界》〔译〕
12-057,自然之有目的，显有 intelligent designer；无序之中有序，岂偶然哉。——《神学大全·I·q.2·a.3》〔译〕
12-058,对于醒着的人，世界是同一而共同的；对于每个睡者，却各自退入一个私人的世界。——〔译〕《残篇》DK B89（第欧根尼·拉尔修 IX.9 转引）
12-059,故所以为有马者，独以马为有马耳，非有白马为有马。——《公孙龙子·白马论》
12-060,五亩之宅，树之以桑，五十者可以衣帛矣。——《孟子·梁惠王上》
12-061,群体（le groupe）既解放又奴役个体。——《辩证理性批判》〔译〕
12-062,世界世界化，物物化。——《林中路·物》〔译〕
12-063,在无限弃绝中，骑士找回了自己。——《恐惧与颤栗》（Johannes de Silentio）〔译〕
12-064,真诚（sincérité）的谎言在于假装自己是被决定的。——《存在与虚无》〔译〕
12-065,语言是他人闯入我内在的通道。——《存在与虚无》〔意译〕
12-066,惟明君贤将，能以上智为间者，必成大功。——《孙子兵法·用间篇》
12-067,治道贵通，不贵执。——《原儒·卷三》 〔意译〕
12-068,未能事人，焉能事鬼？未知生，焉知死？——《论语·先进》
12-069,智的直觉，是本体之自我呈现。——《智的直觉与中国哲学》 〔意译〕
12-070,权力，需要被制约，无论它来自君主还是多数。——《代议制政府》〔译〕
12-071,共产主义，是人与自然、人与人之间矛盾的真正解决。——《1844年经济学哲学手稿》〔译〕
12-072,若没有理解，便没有真正的选择。——《人类理解论》卷二·章廿一·节31〔意译〕
12-073,人之所以为人，在于他能为自己立法。——《道德形而上学奠基》〔译〕
12-074,幸福之人自足，因他无所匮乏于外物而能自得其乐。——〔译〕《尼各马可伦理学》1169b—1170a
12-075,上将伐谋，其次伐交，其次伐兵，其下攻城。——《孙子兵法·谋攻篇》
12-076,内在的意向（niyya），重于外在的仪式。——《宗教学科的复兴》〔译〕
12-077,人只要在性上用功，看得一「性」字分明，即万理灿然。——《传习录》上
12-078,学者须先识仁。仁者，浑然与物同体。识得此理，以诚敬存之而已，不须防检，不须穷索。——《识仁篇》（《遗书》卷二上）
12-079,若动而静，似去而留；可以神会，难以事求。——《物不迁论》
12-080,上帝的选择出于至善，因而世界必然最好。——《神义论》〔意译〕
12-081,良知之天理，是吾人立身之权衡。——《圆善论》 〔意译〕
12-082,人活成自己不是的，却要成为自己是的。——《存在与虚无》〔意译〕
12-083,赏厚而信，刑重而必。——《商君书·修权》
12-084,以天下之所有，为天下之所无，未可。——《公孙龙子·指物论》
12-085,死亡是此在最本己的、不可转让的可能性。——《存在与时间》§53〔译〕
12-086,不义者灵魂内部彼此冲突，永远不能自洽。——〔译〕《理想国》444b—445a
12-087,我们都在推石，这是人类无声的兄弟情谊。——《西西弗神话》〔意译〕
12-088,习俗是多数人的成见；自然才是真实的律法。——〔意译〕《名哲言行录》卷六（犬儒要义）
12-089,虽有贤君，不爱无功之臣；虽有慈父，不爱无益之子。——《商君书·修权》
12-090,天下之事，成于慎，败于忽。——《徒然草》〔译〕
12-091,人处在「被弃」状态：无造物主为他预设意义。——《存在主义是一种人道主义》〔译〕
12-092,王道之三纲，可求于天。——《春秋繁露·基义》
12-093,格物是梦觉关，诚意是善恶关。——《语类》
12-094,明分使群。——《荀子·富国》
12-095,破山中贼易，破心中贼难。——《王文成公全书·与杨仕德薛尚谦》
12-096,宇宙本身是一个有生命、有理性、可见的神。——〔译〕《蒂迈欧》30b—34a
12-097,我找不到任何一个人是真正有智慧的。——柏拉图《申辩篇》21b—c〔译〕
12-098,世界生灭如泡沫，梵不生不灭如虚空。——《伊莎奥义书注》〔译〕
12-099,自我修养，是每个人对自己和社会的义务。——《自传》〔译〕
12-100,论先后，当以知为先；论轻重，当以行为重。——《语类》卷九
12-101,启蒙，是人走出由他自己所招致的监护状态。——《答复这个问题：什么是启蒙》（1784）〔译〕
12-102,指也者，天下之所无也；物也者，天下之所有也。——《公孙龙子·指物论》
12-103,宰相必起于州部，猛将必发于卒伍。——《韩非子·显学》
12-104,眼泪并非来自理性的算计，而来自心的深处。——《思想录》〔意译〕
12-105,爱财若取之不正，是不虔；若取之正当却拒不享用，是可耻。——〔译〕《梵蒂冈格言集》VS 25
12-106,一千种跪拜亲吻大地的方式。——《玛斯纳维·卷一》〔译〕
12-107,物质的微粒构造是事物可感性质的根据。——《人类理解论》卷二·章八·节9〔意译〕
12-108,我无法「私人地」遵守一条规则，规则的遵守必然公共。——《哲学研究》§202〔译〕
12-109,个人的正义，在于灵魂中理性、激情、欲望三者各司其职、互不僭越。——〔译〕《理想国》443e—444a
12-110,话语的秩序，决定了什么能被言说、什么必须沉默。——《知识考古学》〔译〕
12-111,若不依俗谛，不得第一义；不得第一义，则不得涅槃。——《中论·观四谛品》
12-112,良知是世界上分配得最公平的东西，因为每个人对自己享有的那一份都那么满意。——《谈谈方法》第一部分〔意译〕
12-113,口说善，心不善，即是凡夫；口说善，心行善，即是解脱。——《坛经》（敦煌本）
12-114,南方无穷而有穷。——《庄子·天下》（历物十事之六）
12-115,死亡不过是自然的一种运行，是物质元素的分解。——《沉思录》卷五·13
12-116,身没而道犹存。——《老子注·三十三章》
12-117,恶心（la Nausée）是对自身偶然存在的觉察。——《恶心》〔译〕
12-118,导养得理，以尽性命。——《养生论》
12-119,幸福的生命，正是以真理为乐。——《忏悔录·10·23》〔译〕
12-120,性即理也。天下之理，原有所自来，顺之则易，逆之则难。——《遗书》卷二十二上
12-121,人至死都未曾成为自己，是最深的绝望。——《致死的疾病》（Anti-Climacus）〔译〕
12-122,故圣人为法，必使之明白易知。——《商君书·定分》
12-123,至矣哉，古之明王！审其名实，慎其所谓。——《公孙龙子·名实论》
12-124,他们首先构想出广漠的天穹之形，而后是环绕的大地。——〔译〕《论自然》残篇 DK B13（辛普里丘转引）
12-125,君子喻于义，小人喻于利。——《论语·里仁》
12-126,为学有讲明，有践履。——《语录》
12-127,太阳被以太的牵引所约束，不得越出轨道。——〔译〕《论自然》残篇 DK B18（辛普里丘转引）
12-128,当你说「我的国家」，你已把人类分割。——《克里希那穆提讲演录》〔译〕
12-129,善言天者，必有征于人；善言古者，必有验于今。——《遗书》卷二十五
12-130,人无礼则不生，事无礼则不成，国家无礼则不宁。——《荀子·修身》
12-131,恐惧，是宗教与专制共同的根基，也是我一生力图驱除的内心阴影。——《为什么我不是基督徒》〔意译〕
12-132,灵魂的疾病——不义与无知——比身体的疾病更严重。——柏拉图《克力同篇》47d 以下〔译〕※
12-133,若人求佛，当知佛即汝之修行。——《正法眼藏·仏法》
12-134,理性的运用使人从混乱知觉上升为清楚知觉。——《单子论》第27节〔意译〕
12-135,逃避烦闷，是现代人诸多愚蠢行为的根源。——《幸福之路》〔译〕
12-136,审慎是行动中的正确理性；它教人在具体处境中择善。——《神学大全·II-II·q.47·a.4》〔译〕
12-137,自见者不明，自是者不彰，自伐者无功，自矜者不长。——《道德经·第二十四章》
12-138,君子之德风，小人之德草。草上之风，必偃。——《论语·颜渊》
12-139,上帝之死，把人抛回自身的全部责任。——《存在主义是一种人道主义》〔意译〕
12-140,一个诚实的人，宁可承受不公，也不以谎言逃避。——《论出于道德理由说谎的所谓权利》（1797）〔译〕
12-141,谁造世间？爱、取、有，造作世间，非梵天、非自在天。——《长阿含经·大缘方便经》
12-142,真理若被用来杀人，便不再是真理。——《反抗者》〔意译〕
12-143,知可以战与不可以战者胜，识众寡之用者胜，上下同欲者胜，以虞待不虞者胜，将能而君不御者胜。——《孙子兵法·谋攻篇》
12-144,每一个心灵都是一面以自己观点反映宇宙之镜。——《单子论》第83节〔意译〕
12-145,二气交感，化生万物。万物生生，而变化无穷焉。——《太极图说》
12-146,兵者，国之大事，不可不慎。——《读通鉴论》 〔意译〕
12-147,善行之价，在诚不在多。——《宗教学科的复兴》〔译〕
12-148,致虚，物之极；守静，物之真正也。——《老子注·十六章》
12-149,郡县之制，垂二千年而弗能改矣，合古今上下皆安之。——《读通鉴论·卷一》
12-150,逻辑充满世界；世界的界限亦是逻辑的界限。——《逻辑哲学论》5.61〔译〕
12-151,圣人与天地民物同体，儒、佛、老、庄皆吾之用。——《传习录》下
12-152,民不逃粟，野无荒草，则国富。——《商君书·垦令》
12-153,良知是理性之于行为之应用；它告诉我们何者为当行。——《神学大全·I-II·q.94·a.1》〔译〕
12-154,名声，是迟到且常被错置的奖赏。——《附录与补遗·人生的智慧》〔译〕
12-155,哲学的任务是唤醒人对临界处境的自觉。——《哲学》〔意译〕
12-156,至德之世，同与禽兽居，族与万物并。——《庄子·马蹄》
12-157,邪动，辱也；甚焉，害也。——《通书·慎动》
12-158,宇宙即变化，生命即意见。——《沉思录》卷四·3
12-159,善知识，何名般若？般若者，唐言智慧也。——《坛经》（敦煌本）
12-160,若人执有我，则堕常边；执无我为空，则堕断边；离断常，见中道。——《中论·观本际品》〔意译〕
12-161,德性不在于身体的力气，而在于意志的决断。——〔译〕《残篇》DK B45（斯托拜乌斯转引）
12-162,我把批评当作对自己的练习。——《言与文》〔意译〕
12-163,人最大的病，是想统治一切却得不到安宁。——《思想录》L164〔意译〕
12-164,尽管这言说（logos）真实常在，人们却总像初次听闻般无所领悟。——〔译〕《残篇》DK B2（克莱门《杂记》转引）
12-165,否定之否定，是精神返回自身的运动。——《逻辑学》〔译〕
12-166,公民资格，在于参与城邦的议事与审判。——〔译〕《政治学》1278a—b
12-167,良知是自家底明灯。——《十力语要·卷三》 〔意译〕
12-168,注视：他人的目光把我对象化为「为他的存在」。——《存在与虚无》〔译〕
12-169,认识自己，不是积累知识，而是时时刻刻的觉察。——《人生中不可不想的事》〔译〕
12-170,群体若无共识与法，则散如沙。——《宗教学科的复兴》〔译〕
12-171,太阳与月亮，循着必然的轨道轮转不息。——〔译〕《论自然》残篇 DK B18（辛普里丘转引）
12-172,自省一日，胜读书十年。——《徒然草》〔译〕
12-173,矛盾，是事物进展的动力。——《逻辑学》〔译〕
12-174,人生如同戏剧，你只需演好分配给你的角色。——《沉思录》卷六·15〔意译〕
12-175,我做对别人有益的事，这本身就是我的收获。——《沉思录》卷五·6〔意译〕
12-176,历史不会重复，因为个体不可重复。——《日记》（Papirer）〔译〕
12-177,自我异化的人，把类生活变成维持个体生存的手段。——《1844年经济学哲学手稿》〔译〕
12-178,作者功能，是一种限制文本意义的制度性建构。——《什么是作者》〔译〕
12-179,问：「尽心、知性、知天」，何也？曰：「心者，主乎性者也；性者，心之理也。」——《孟子集注》
12-180,道，天下之公道也；学，天下之公学也。非朱子可得而私也，非孔子可得而私也。——《答罗整庵少宰书》
12-181,我必须在「好像」中行动，尽管没有绝对根据。——《哲学》〔意译〕
12-182,理论科学最为精确、最为自足，高于实践的与创制的。——〔译〕《形而上学》1025b—1026a
12-183,善知识，莫闻吾说空，便即著空。——《坛经》（敦煌本）
12-184,古者以天下为主，君为客；凡君之所毕世而经营者，为天下也。——《明夷待访录·原君》
12-185,在上者，患于不能无为，而代人臣之所司。——《庄子注·天道》
12-186,是以般若之与真谛，言用即同而异，言寂即异而同。——《般若无知论》
12-187,自然所赐的财富有限而易于获得，虚妄幻想的财富则无穷无尽。——〔译〕《主要学说》KD 15
12-188,以太是最轻、最纯者，居于天界最外。——〔译〕《论自然》残篇 DK B10（辛普里丘转引）
12-189,与其是内而非外，不若内外之两忘也。——《定性书》
12-190,他人即地狱。——戏剧《禁闭》（Huis clos）〔译〕（出自剧本而非哲学论著）
12-191,把一生交给习俗，是对自我的背叛。——《论自由·第三章》〔译〕
12-192,对自己的诚实，是哲学思考的起点。——《论真理》〔意译〕
12-193,故离也者，天下之故，独而正。——《公孙龙子·坚白论》
12-194,我们不是从「善」中推出「恶」，而是反过来：从「恶」的概念出发，追溯出「善」的建构。——《论道德的谱系》〔意译〕
12-195,把每一天，当作独立的生命来活。——《附录与补遗·人生的智慧》〔译〕
12-196,他人的自由，是反抗者不可逾越的红线。——《反抗者》〔译〕
12-197,天下之至文，未有不出于童心焉者也。——《焚书·童心说》
12-198,诗比历史更富哲理：诗言普遍，史记个别。——〔译〕《诗学》1451a—b
12-199,明明德者，立其天地万物一体之体也。——《大学问》
12-200,真理要求「可交往性」，孤立的宣称不是真理。——《论真理》〔译〕
12-201,尧舜与途人一，圣人与凡人一。——《语录》（卷二十二）
12-202,人应当学会与自己相处，这是一切修养之母。——《附录与补遗·论独处》〔译〕
12-203,人创造环境，同样，环境也创造人。——《德意志意识形态》〔译〕
12-204,明主虑之，良将修之。——《孙子兵法·火攻篇》
12-205,国家，是许多人依据法权法则的联合。——《道德形而上学·法权论》〔译〕
12-206,命题是实在的图像。——《逻辑哲学论》4.01〔译〕
12-207,坦白（confession）不是说出真相，而是生产出一种被权力认可的真相。——《性史·第一卷》〔译〕
12-208,气是事物之所以能存在底料。——《新理学·第一章》
12-209,俯仰自得，游心太玄。——《兄秀才公穆入军赠诗》
12-210,怨亲平等，心无憎爱，是名沙门行。——《中阿含经·瞿昙弥经》〔意译〕
12-211,论人之性，定有善有恶。——《论衡·率性》
12-212,德性是一种使人之所是及其所为皆归于善的习性。——《神学大全·I-II·q.71·a.1》〔译〕
12-213,明智的人不为失去而悔恨，只为未曾理解而遗憾。——《伦理学》第四部分·命题四十七〔意译〕
12-214,财富是试金石，能显人心之贪廉。——《宗教学科的复兴》〔译〕
12-215,世人逐名，名随尸腐。——《鲁拜集》〔译〕
12-216,政者，正也；正己而后可正人。——《读经示要》 〔意译〕
12-217,你寻找的，正在寻找你。——《玛斯纳维·卷二》〔译〕
12-218,知之为知之，不知为不知，是知也。——《论语·为政》
12-219,修辞术若只求取悦听众而不求真理，便只是奉承之一种。——〔译〕《高尔吉亚》462c—465a
12-220,月隐云中，其光不减。——《徒然草》〔译〕
12-221,天道四时行，百物生，无非至教；圣人之动，无非至德。——《正蒙·天道》
12-222,天地无心而成化，圣人有感而遂通。——《读经示要》 〔意译〕
12-223,养气者，集义所生。——《思问录·内篇》 〔意译〕
12-224,"必须驳斥众人对""至善""的错误意见，因他们执迷不悟。——〔译〕《主要学说》KD 23"
12-225,历史性的此在才可能有历史。——《存在与时间》§73〔译〕
12-226,凡存在之物，其存在必有充足的原因。——《哲学原理》第一部分·§14〔意译〕
12-227,人人有一太极，物物有一太极。——《语类》卷九十四
12-228,性者，刚柔、善恶，中而已矣。——《通书·师》
12-229,自然的秩序给予我们美感，但不可擅自推论出设计者的人格。——《宗教的自然史》〔意译〕
12-230,我要把凡是我能够想象得到可能错的东西，一律予以清除，再看还剩下什么不可怀疑的。——《第一哲学沉思集》第一沉思〔意译〕
12-231,迷闻经累劫，悟则刹那间。——《坛经》（敦煌本）
12-232,凡发生在你身上的事，都是那把宇宙编织成一体的必然之线所安排；它与你的关系，正如同整出戏与某一角色的关系。——《手册·17》〔意译〕
12-233,武士之勇，在知耻。——《徒然草》〔译〕
12-234,灵魂之眼须被强行转向，方能在真理之光中视物。——〔译〕《理想国》518e—519a
12-235,财富之中庸最宜；过富则生骄，过贫则生怨。——〔译〕《政治学》1269a—b
12-236,有些事在我们的掌控之中，有些事不在；我们的意见、冲动、欲望、回避以及我们行为本身，都在掌控之中，而身体、财物、名誉、职位以及一切非我们自身行为之事，都不在掌控之中。——《手册·1》
12-237,理性的价值，不在于它从不犯错，而在于它承认自己会犯错。——《开放社会及其敌人》〔意译〕
12-238,我是我的自由，除此之外我什么都不是。——《存在与虚无》〔意译〕
12-239,返身而诚，则天地万物皆备于我。——《中国哲学十九讲》 〔意译〕
12-240,暴其民甚，则身弑国亡。——《孟子·离娄上》
12-241,自反而不缩，虽褐宽博，吾不惴焉；自反而缩，虽千万人，吾往矣。——《孟子·公孙丑上》
12-242,灵魂由最精细、最迅捷的原子构成，散布于全身。——〔译〕《致希罗多德的信》LH
12-243,无情者，言人之不以好恶内伤其身，常因自然而不益生。——《庄子注·德充符》
12-244,自见，则其明不全；自是，则其是不足。——《老子注·二十四章》
12-245,道统之肯定，即肯定道德宗教之价值。——《政道与治道》 〔意译〕
12-246,吾尝终日而思矣，不如须臾之所学也。——《荀子·劝学》
12-247,圣人不死，大盗不止。——《庄子·胠箧》
12-248,然则今日之是非，谓予李卓吾一人之是非，可也。——《焚书·答耿中丞》
12-249,强本而节用，则天不能贫。——《荀子·天论》
12-250,世事如流，今日的显达明日便过；聪明人不为无常之物所动。——《手册·15》〔意译〕
12-251,故明主使法择人，不自举也；使法量功，不自度也。——《韩非子·有度》
12-252,圣人不法古，不修今，因世而为之治，度俗而为之法。——《商君书·开塞》
12-253,知我者希，则我者贵。——《道德经·第七十章》
12-254,寒则知寒，热则知热，是修行之要。——《正法眼藏·雑録》
12-255,性有善质，而未能为善也。——《春秋繁露·深察名号》
12-256,友爱使生活值得选择；无友者纵有其余亦难安。——〔译〕《尼各马可伦理学》1155a—b
12-257,人所能真正拥有的，无非是他自己的性格与智力。——《附录与补遗·人生的智慧》〔译〕
12-258,物质的每一个部分都始终在运动之中。——《哲学原理》第二部分·§33〔意译〕
12-259,自我，只有借着与上帝的关系才得以建立。——《致死的疾病》（Anti-Climacus）〔译〕
12-260,因果之名皆是世俗言说；第一义中无因无果。——《梵经注·卷二》〔译〕
12-261,人类知识的薄弱，恰是谦卑与宽容的理由。——《人类理解论》卷四·章三·节6〔意译〕
12-262,问渠那得清如许？为有源头活水来。——《观书有感》
12-263,出淤泥而不染，濯清涟而不妖，中通外直，不蔓不枝，香远益清，亭亭净植，可远观而不可亵玩焉。——《爱莲说》
12-264,自然的力量就是神的力量；人只是其中有限的一环。——《伦理学》第四部分·命题四〔意译〕
12-265,一切行无常，一切法无我，涅槃寂静，是名三法印。——《杂阿含经·卷三》（三法印）
12-266,权力需要制衡，因为掌权者同样会犯错、会腐败。——《开放社会及其敌人》〔意译〕
12-267,天命不已，圣人之纯亦不已。——《张子正蒙注·诚明篇》 〔意译〕
12-268,同情，是道德的唯一根源。——《论道德的基础》〔译〕
12-269,财富如流水，聚散由时；智者不执于聚，亦不惧于散。——《论幸福生活·1》〔译〕
12-270,人生天地间，为人自当尽人道。——《语录》
12-271,资本是死劳动，它像吸血鬼一样，只有吮吸活劳动才有生命。——《资本论》第一卷·第八章〔译〕
12-272,必使治天下之具皆出于学校。——《明夷待访录·学校》
12-273,学统之开出，即转出知性主体。——《政道与治道》 〔意译〕
12-274,学者当务根本，识得自家性命。——《十力语要·卷一》 〔意译〕
12-275,凡人就这样依意见，把这些事物构造成貌似生成、貌似运行。——〔译〕《论自然》残篇 DK B19（辛普里丘转引）
12-276,恩典固超乎自然，却以自然为基础；如楼建于地，非废地而成。——《神学大全·I·q.1·a.8》〔译〕
12-277,今日适越而昔来。——《庄子·天下》（历物十事之七）
12-278,过言非心也，过动非诚也；失于声，缪迷其四体，谓己当然，自诬也。——《东铭》
12-279,习俗，是社会的监护人，也可能是个性的牢笼。——《论自由·第三章》〔译〕
12-280,印象是活泼、强烈的，观念是微弱、暗淡的。——《人性论》卷一·部一·章一〔意译〕
12-281,莫为来世苦修，今生草木一秋。——《鲁拜集》〔译〕
12-282,人生大病，只是一「傲」字。——《传习录》下
12-283,前念迷即凡夫，后念悟即佛。——《坛经》（敦煌本）
12-284,音声无常，惟人所遇，哀心应感，感而后发。——《声无哀乐论》
12-285,静以存神，动以养气。——《思问录·内篇》 〔意译〕
12-286,我不为来世活，我只为此生负责。——《反抗者》〔意译〕
12-287,胜兵先胜而后求战，败兵先战而后求胜。——《孙子兵法·形篇》
12-288,刚毅使人在凶险中不偏其志；它非无情，乃是有序之勇。——《神学大全·II-II·q.123·a.1》〔译〕
12-289,夫有所知，则有所不知。——《般若无知论》
12-290,我们的一切知识都建立在经验之上，最终源于经验。——《人类理解论》卷二·章一·节2〔意译〕
12-291,见素抱朴，少私寡欲。——《道德经·第十九章》
12-292,刑罚的公正，只在于它配得上罪行，而非儆戒他人。——《道德形而上学·法权论》〔译〕
12-293,人若能有觉解，则即于日常底活动中，亦可见其意义。——《新原人·第一章》
12-294,当你的心碎裂，裂缝正是光照入之处。——《玛斯纳维·卷二》〔译〕
12-295,一念万年，万年一念，是坐禅之境。——《正法眼藏·有時》
12-296,谴告之言，衰乱之语也。——《论衡·自然》
12-297,现代权力不再主要靠暴力，而靠对生活的细致管理。——《规训与惩罚》〔意译〕
12-298,是以如来功流万世而常存，道通百劫而弥固。——《物不迁论》
12-299,精进不应起懈怠，如炼真金去其垢秽。——《杂阿含经·卷三九》
12-300,美不在形，在观者之眼被爱点燃。——《玛斯纳维·卷三》〔译〕
