ID,语句
11-044,心灵的净化（tazkiya），是宗教的根本。——《宗教学科的复兴·卷一》〔译〕
11-045,共产主义，作为完成了的自然主义，等于人道主义。——《1844年经济学哲学手稿》〔译〕
11-046,真相从不外在于权力，它就在权力的网结处生成。——《权力的眼睛》〔意译〕
11-047,若谓诸法实有自性，则堕常边；若谓毕竟无，则堕断边。——《中论·观本际品》〔意译〕
11-048,凡精神所创造之物，都要被精神重新认识。——《精神现象学》〔译〕
11-049,哲学始于惊奇；因惊奇，人才起初如愚者般追问。——〔译〕《形而上学》982b
11-050,我们不是孤立的个体，而是被嵌入一个更大的整体；你的存在是为了整体的善。——《手册·23》〔意译〕#self-other
11-051,人之所思，随其肢体之混合而定；因为于一切人、一切事，其本性皆同一。——〔译〕《论自然》残篇 DK B16（亚里士多德《形而上学》、伽伦转引）
11-052,后世言学者，多徇末而遗本。——《语录》
11-053,无言而不雠，无德而不报。——《墨子·兼爱中》
11-054,一抔黄土，曾是多少帝王的荣华。——《鲁拜集》〔译〕
11-055,劳动的异化，根源于私有财产。——《1844年经济学哲学手稿》〔译〕
11-056,舍离对身心的我执，乃名真出家。——《薄伽梵歌注·卷五》〔译〕
11-057,孟子作《性善》之篇，以为人性皆善。——《论衡·本性》
11-058,阳光与海，是世界给穷人的慷慨。——《西西弗神话》〔意译〕
11-059,吾生也有涯，而知也无涯。以有涯随无涯，殆已！——《庄子·养生主》
11-060,神，或实体，具有无限多的属性，其中思维与广延为我们所知晓。——《伦理学》第一部分·命题十一〔意译〕
11-061,圣人之性，不可以名性；斗筲之性，又不可以名性；名性者，中民之性。——《春秋繁露·深察名号》
11-062,且犹白以目视，目以火见，而火不见，则火与目不见而神见；神不见而见离。——《公孙龙子·坚白论》
11-063,野人有快炙背而美芹子者，欲献之至尊，虽有区区之意，亦已疏矣。——《与山巨源绝交书》
11-064,平均化的时代，把天才当作威胁。——《现时代》（本名）〔译〕
11-065,觉，是心之本质。——《中国哲学十九讲》 〔意译〕
11-066,个性，是幸福与进步的同一源泉。——《论自由·第三章》〔译〕
11-067,爱邻人，是无条件地、平等地爱每一个「他人」。——《爱的作为》（本名）〔译〕
11-068,真理的发生是自由，自由是真理之绽出。——《路标·论真理的本质》〔译〕
11-069,繁文之人，人之杰也。——《论衡·书解》
11-070,一草一木，亦皆有理。如麻麦稻粱，甚时种，甚时收，地之肥瘠，种之先后，皆有理。——《语类》卷十八
11-071,人，既是自然存在物，也是类存在物。——《1844年经济学哲学手稿》〔译〕
11-072,名园不如野趣，华服不如布衣。——《徒然草》〔译〕
11-073,自尊是人与生俱来的偏见，是一切纷争的隐秘根源。——《思想录》〔意译〕
11-074,德不胜气，性命于气；德胜其气，性命于德。——《正蒙·诚明》
11-075,善战者，致人而不致于人。——《孙子兵法·虚实篇》
11-076,千万世之前，有圣人出焉，同此心，同此理也；千万世之后，有圣人出焉，同此心，同此理也。——《语录》（卷三十六）
11-077,心泰则无不足；无不足，则富贵贫贱，处之一也。——《通书·颜子》
11-078,志伊尹之所志，学颜子之所学。——《通书·志学》
11-079,战争根植于人性中的破坏冲动，但制度可以抑制它。——《权力论》〔译〕
11-080,「我思故我在」这条真理，是所有哲学知识中最确定、最基础的。——《哲学原理》第一部分·§7〔意译〕
11-081,涓流积至沧溟水，拳石崇成泰华岑。——《鹅湖和教授兄韵》（诗）
11-082,我的自由，是在无意义中坚持不妥协。——《反抗者》〔意译〕
11-083,死亡不是终点，而是对「我」的彻底放下。——《克里希那穆提讲演录》〔译〕
11-084,在没有相应印象之前，心灵中不可能有任何观念。——《人性论》卷一·部一·章一〔意译〕
11-085,我们的一切知识都终于观念。——《人类理解论》卷四·章一·节1〔意译〕
11-086,人之形体，化天数而成；人之血气，化天志而仁；人之德行，化天理而义。——《春秋繁露·为人者天》
11-087,当观身如城，自我如城中主，不为境转。——《薄伽梵歌注·卷十三》〔译〕
11-088,道通天地有形外，思入风云变态中。——《秋日》
11-089,圣人之喜，以物之当喜；圣人之怒，以物之当怒。——《定性书》
11-090,君子之交淡若水，小人之交甘若醴。——《庄子·山木》
11-091,自然规律恒定不变，万物依同样的规则运行。——《哲学原理》第二部分·§37〔意译〕
11-092,恶人于己无益，于他人更无益。——〔译〕《残篇》DK B59（斯托拜乌斯转引）
11-093,魏王贻我大瓠之种，我树之成而实五石……吾为其无用而掊之。——《庄子·逍遥游》（惠施语）
11-094,自欺（mauvaise foi）是人逃避自由的根本方式。——《存在与虚无》〔译〕
11-095,夫至人者，上窥青天，下潜黄泉，挥斥八极，神气不变。——《庄子注·田子方》
11-096,人的伟大，在于他知道自己是会死的。——《西西弗神话》〔意译〕
11-097,雨润花开，非雷；故高声非力量，柔声方生。——《玛斯纳维·卷三》〔译〕
11-098,虚心涵泳，切己体察。——《朱子读书法》
11-099,无极而太极。——《太极图说》
11-100,道德的形上学，以自由无限心为体。——《圆善论》 〔意译〕
11-101,良知之外，别无知矣。——《传习录》中
11-102,治世不一道，便国不必法古。——《商君书·更法》
11-103,我的舌头述说你，我的笔记述你；我所写，无非是你对我的恩。——《忏悔录·11·1》〔译〕
11-104,没有两个完全相同的单子；自然界没有两片相同的叶子。——《单子论》第9节〔意译〕
11-105,友谊绕行世界，向众人宣告：醒来，奔向幸福的祝福。——〔译〕《致美诺寇的信》LM（结尾名句）
11-106,耻之于人大矣。——《孟子·尽心上》
11-107,礼者，理也，文也。理者，实也，本也；文者，华也，末也。——《遗书》卷十一
11-108,审其名实，慎其所谓。——《公孙龙子·名实论》
11-109,"我之所以自称""犬""，是因我依自然而非习俗而活。——〔意译〕《名哲言行录》卷六（据其自况言行）"
11-110,故才人能令其行可尊，不能使人必法己；能令其言可行，不能使人必采取之。——《论衡·书解》
11-111,无聊赖之时，对砚漫书，是《徒然草》之起。——《徒然草·第1段》〔译〕
11-112,占统治地位的思想，不过是占统治地位的物质关系在观念上的表现。——《德意志意识形态》〔译〕
11-113,一个人若不能反省自己的观念，便无从知道自己知道什么。——《人类理解论》卷二·章一·节4〔意译〕
11-114,爱憎不栖于情，忧喜不留于意，泊然无感，而体气和平。——《养生论》
11-115,圣人虚其心而实其照，终日知而未尝知也。——《般若无知论》
11-116,在目的王国中，理性存在者彼此只作为目的，而绝不单纯作为手段来对待。——《道德形而上学奠基》〔译〕
11-117,命者，天之令也；性者，生之质也；情者，人之欲也。——《汉书·董仲舒传》（举贤良对策）
11-118,天下无指，而物不可谓指者，非有非指也。非有非指者，物莫非指也。——《公孙龙子·指物论》
11-119,观鸡雏，此可观仁。——《遗书》卷三
11-120,君子坦荡荡，小人长戚戚。——《论语·述而》
11-121,其身正，不令而行；其身不正，虽令不从。——《论语·子路》
11-122,山川草木，悉是法身之显现。——《正法眼藏·山川草木》
11-123,死亡对个人是虚无，对意志却是延续。——《作为意志和表象的世界》〔译〕
11-124,礼者，身之节文也。——《读通鉴论》 〔意译〕
11-125,真智观真谛，未尝取所知；智不取所知，此智何由知？——《般若无知论》
11-126,去甚去泰，身乃无害。——《韩非子·扬权》
11-127,最好的政体，是使全体公民能得幸福与闲暇的政体。——〔译〕《政治学》1325a—b
11-128,读书切戒在慌忙，涵泳工夫兴味长。——《读书》（诗）
11-129,他者与我共有一个世界，这一事实先于一切认识论证明。——《笛卡尔式的沉思》第五沉思〔译〕
11-130,我唯一承认的导师，是那些已被历史埋葬的人。——《词与物·序言》〔意译〕
11-131,习气日损，则本性日显。——《十力语要·卷二》 〔意译〕
11-132,任自然而忘是非。——《庄子注·齐物论》
11-133,怀疑一切与盲信一切，是同样懒惰的两种极端。——《思想录》L573〔意译〕
11-134,余每见世人，但知随声附和，未尝有特立独行之人。——《焚书》 ⚠️〔意译〕
11-135,最公正的人最少烦扰，最不义的人最多烦扰。——〔译〕《主要学说》KD 17
11-136,逢人便夸者，是谄媚之徒。——〔译〕《残篇》DK B48（斯托拜乌斯转引）
11-137,理性的狡计，利用个人的情欲来实现自己的目的。——《历史哲学讲演录》〔译〕
11-138,阶级压迫以「物化」剥夺人的主体性。——《辩证理性批判》〔意译〕
11-139,凡我们清楚地知觉到的，都包含在一个单纯实体的能力中。——《单子论》第19节〔意译〕
11-140,此理充塞宇宙，天地鬼神且奈何不得。——《语录》（卷十二）
11-141,人心有一种把相似对象补全的自然倾向。——《人性论》卷一·部一·章三〔意译〕
11-142,无私者，无为于身也。——《老子注·七章》
11-143,仁者，本心也，亦即是吾人与天地万物所同具之本体。——《新唯识论·卷中》
11-144,吾心之明，不可欺以物。——《思问录·内篇》 〔意译〕
11-145,圣心无知，而无所不知；无见，而无所不见。——《般若无知论》
11-146,自我是世界的一个界限，而非世界中的一个对象。——《逻辑哲学论》5.632〔译〕
11-147,目好色，耳好声，口好味，心好利，骨体肤理好愉佚，是皆生于人之情性者也。——《荀子·性恶》
11-148,出其所必趋，趋其所不意。——《孙子兵法·虚实篇》
11-149,静观真理时，我忘了时间；那一刻，我心与永恒相接。——《忏悔录·9·10》〔译〕
11-150,天者，理而已矣。上古圣人，只是顺天理，不敢违。——《语类》卷一
11-151,人的理智天然倾向于错误，犹如物体天然倾向于下落。——《思想录》〔意译〕⚠️
11-152,时间如流，莫停杯以问永恒。——《鲁拜集》〔译〕
11-153,一个人若不为永恒而活，他的一生便只是一阵风。——《思想录》〔意译〕⚠️
11-154,我们爱真理，却只在它使我们愉悦时才爱。——《思想录》〔意译〕
11-155,凡是想做天使的人，往往成了野兽。——《思想录》L162〔意译〕
11-156,世界没有意义，但人为它立法。——《西西弗神话》〔意译〕
11-157,存在先于本质。——《存在主义是一种人道主义》〔译〕
11-158,那些由上帝创造的永恒真理，也依赖于上帝而成立。——《哲学原理》第一部分·§15〔意译〕
11-159,悲伤源于我们被剥夺了所爱的东西，喜悦源于保全。——《伦理学》第三部分·命题四十七附释〔意译〕
11-160,夫人有义者，虽贫能自乐也；而大无义者，虽富莫能自存。——《春秋繁露·身之养重于义》
11-161,真正的悔改，是把心从所爱之物上撕下，交还于那当爱者。——《忏悔录·8·11》〔译〕
11-162,我们关于原因的知识，全部来自过去的经验。——《人性论》卷一·部三·章十二〔意译〕
11-163,日方中方睨，物方生方死。——《庄子·天下》（历物十事之四）
11-164,修行无他，只是当处、当相、即今。——《正法眼藏·現成公案》
11-165,富贵不能淫，贫贱不能移，威武不能屈，此之谓大丈夫。——《孟子·滕文公下》
11-166,不要追随任何人，包括我。——《人生中不可不想的事》〔译〕
11-167,真正的自由，是「能不为所不当为」；外在的束缚，不夺内在的自主。——《神学大全·I-II·q.13·a.6》〔译〕
11-168,敏而好学，不耻下问。——《论语·公冶长》
11-169,黑暗的大地居于中央，被以太所环绕。——〔译〕《论自然》残篇 DK B15（辛普里丘转引）
11-170,仁义礼智，性也；恻隐、羞恶、辞让、是非，情也；以仁爱、以义恶、以礼让、以智知，心也。——《语类》卷五
11-171,静则全物之真，躁则犯物之性。——《老子注·四十五章》
11-172,宗教宽容是良心之事，不应由世俗权力裁决。——《论宗教宽容》〔意译〕
11-173,名者，实之宾也。——《庄子·逍遥游》
11-174,实践智慧所关切的，是人事与可变化者，而非永恒不变之物。——〔译〕《尼各马可伦理学》1139b—1140a
11-175,敬师、问疑、久修，是入不二之门。——《梵经注·卷一》〔译〕
11-176,贪求而不得是苦，拥有而惧失也是苦；自由的秘诀，在于把欲求只放在自己能掌控之事上。——《手册·9》〔意译〕
11-177,天道不已，圣人之纯亦不已。——《心体与性体·第一部》 〔意译〕
11-178,凡所有相，皆是虚妄分别；离分别已，见诸法实相。——《中论·观法品》〔意译〕
11-179,日省其身，有则改之，无则加勉。——《语类》
11-180,夫养生非求过分，全理尽年而已。——《庄子注·养生主》
11-181,夜风送来东方消息，唤醒酣睡之人。——《鲁拜集》〔译〕
11-182,在自然境界中底人，不知有我，亦不知在作什么。——《新原人·第一章》
11-183,我从未向任何人收费，我同等地问富人与穷人。——柏拉图《申辩篇》33a〔译〕
11-184,凡是遵从理性的人，他所追求的善也为别人所追求。——《伦理学》第四部分·命题三十六〔意译〕
11-185,恰当地自爱，并非自私，而是依德性善待自己。——〔译〕《尼各马可伦理学》1166a—1168b
11-186,科学的客观，来自它欢迎一切可能的反驳。——《科学发现的逻辑》〔意译〕
11-187,伟大的事，不是去统治，而是意愿成为自我。——《致死的疾病》（Anti-Climacus）〔译〕
11-188,我愿认识两件事：认识你，认识我自己；其余的欲，皆可舍。——《忏悔录·10·?》〔译〕
11-189,语言是存在之家。——《关于人道主义的书信》〔译〕
11-190,绝望，是自我的一种病态。——《致死的疾病》（Anti-Climacus）〔译〕
11-191,因果相续，如幻如化；非无因果，非实有果。——《中论·观因果品》〔意译〕
11-192,为政者，当以教化为先。——《语录》
11-193,所谓命，是所以使吾人底行为有某种限制者。——《新原人·第五章》
11-194,未受教育者中，常有胜过受教育者之人。——〔译〕《残篇》DK B61（斯托拜乌斯转引）
11-195,人之所以为人者，在其有觉解。——《新原人·第一章》
11-196,声之于心，殊途异轨，不相经纬。——《声无哀乐论》
11-197,人皆可以为尧舜。——《孟子·告子下》
11-198,见闻转经，口念心不行，即是被经转。——《坛经》（敦煌本）
11-199,晨起莫眠，长夜已过，举杯庆生。——《鲁拜集》（菲茨杰拉德英译第5版，开篇）〔译〕
11-200,宠辱若惊，贵大患若身。——《道德经·第十三章》
11-201,若比丘，于空闲处、树下坐，善观察思惟，则心易得定。——《杂阿含经·卷十七》
11-202,连续的知觉中，醒来只是模糊知觉的清晰化。——《单子论》第21节〔意译〕
11-203,观色如聚沫，受如水上泡，想如春时焰，行如芭蕉，识如幻。——《杂阿含经·卷十》
11-204,人间纷争，皆因执名相而昧实相。——《鲁拜集》〔译〕
11-205,世界，或物质的整体，按其本性是无垠的。——《哲学原理》第二部分·§21〔意译〕
11-206,甚爱必大费，多藏必厚亡。——《韩非子·喻老》
11-207,守拙全吾真，随俗非所尚。——《亭林诗集》 〔意译〕
11-208,不偏之谓中，不易之谓庸。中者，天下之正道；庸者，天下之定理。——《中庸解》序
11-209,罪之发生，在受造意志之缺，而不在神的创造；神是万善之源。——《论自由意志·3·1》〔译〕
11-210,世事如棋，局局新而理同。——《徒然草》〔译〕
11-211,一种意见被压制，便是人类整体的损失。——《论自由·第二章》〔译〕
11-212,故刑者，所以禁邪也；而赏者，所以助禁也。——《商君书·算地》
11-213,虚静恬淡寂漠无为者，天地之平而道德之至也。——《庄子·天道》
11-214,仁义礼智四者，动静、言貌、视听无违谓之纯。——《通书·治》
11-215,良知良能，愚夫愚妇与圣人同。——《传习录》中
11-216,且夫有高人之行者，固见负于世；有独知之虑者，必见骜于民。——《商君书·更法》
11-217,一个人最深的孤独，是无人可与他进行那场内心的对话。——《精神生活·思维》〔意译〕
11-218,统治者最大的危险是背弃公共善而贪图私利。——《政治论》〔意译〕
11-219,良知之沉默，比任何言说更切近本真自我。——《存在与时间》§58〔译〕
11-220,如实知自心本空，则烦恼无可着处。——《大智度论·卷四十三》〔意译〕
11-221,社会靠一套共同的约定（法律与习俗）维系；你既享其利，便当守其约。——《手册·30》〔意译〕
11-222,这个「我」，亦即我赖以成为我的那个灵魂，与形体完全不同，甚至比形体更容易被认识。——《第一哲学沉思集》第二沉思〔意译〕
11-223,夫喜、怒、哀、乐，爱、憎、惭、惧，凡此八者，生民所以接物传情。——《声无哀乐论》
11-224,因果如影，善恶之报，丝毫不爽。——《正法眼藏·因果》
11-225,保民而王，莫之能御也。——《孟子·梁惠王上》
11-226,常人（das Man）支配着公共解释的平均状态。——《存在与时间》§27〔译〕
11-227,恻隐之心，人皆有之；羞恶之心，人皆有之；恭敬之心，人皆有之；是非之心，人皆有之。——《孟子·告子上》
11-228,不违农时，谷不可胜食也。——《孟子·梁惠王上》
11-229,夫坐忘者，奚所不忘哉！——《庄子注·大宗师》
11-230,于无疑处有疑，方是进矣。——《张子语录》
11-231,知识考古学要做的，是揭示话语形成之下的规则。——《知识考古学》〔译〕
11-232,何以渐顿？法本一宗，人有南北。——《坛经》（敦煌本）
11-233,革命的意义，不在于暴力，而在于建立新的自由空间。——《论革命》〔译〕
11-234,人在两个无限之间——无限大与无限小——悬浮，既不知所从，也不知所往。——《思想录》L199〔意译〕
11-235,既无生成，亦无消亡，因为若有，必来自非存在。——〔译〕《论自然》残篇 DK B9（辛普里丘转引）
11-236,知其雄，守其雌，为天下溪。——《道德经·第二十八章》
11-237,胆量皆因才见，才大则胆大。——《语录》（卷三十五）
11-238,志意修则骄富贵，道义重则轻王公。——《荀子·修身》
11-239,犯错固属人情，坚持错误却是愚昧。——〔译〕《残篇》DK B54（斯托拜乌斯转引）
11-240,粥饭边即是佛法，莫轻厨房之事。——《典座教訓》
11-241,天地之化日新。——《思问录·外篇》
11-242,圣心冥寂，理极同无。——《般若无知论》
11-243,莫怨造物，怨己不饮而空老。——《鲁拜集》〔译〕
11-244,哲学家既不认识真正的善，也不认识真正的恶。——《思想录》L445〔意译〕
11-245,礼乐虽废，人心之善不亡。——《徒然草》〔译〕
11-246,圣人之道，为而不争。——《道德经·第八十一章》
11-247,记忆与想象，使人的痛苦倍增于动物。——《作为意志和表象的世界》〔译〕
11-248,夫能移风易俗者，孰不由于乐乎？——《声无哀乐论》
11-249,一个真正的人，敢于做自己、敢于成为例外。——《致死的疾病》（Anti-Climacus）〔译〕
11-250,他人自由是我自由的界限与条件。——《存在与虚无》〔译〕
11-251,简朴不是匮乏，而是自由；富足不是拥有，而是羁绊。——〔意译〕《名哲言行录》卷六（犬儒要义）
11-252,杀一人谓之不义，必有一死罪矣。——《墨子·非攻上》
11-253,各然其所然，各可其所可。——《庄子注·大宗师》
11-254,夫吴人与越人相恶也，当其同舟而济，遇风，其相救也如左右手。——《孙子兵法·九地篇》
11-255,为治之功，在于明与守。——《老子注·五十二章》
11-256,兵无常势，水无常形，能因敌变化而取胜者，谓之神。——《孙子兵法·虚实篇》
11-257,疾病是身体的阻碍，不是意愿的阻碍——除非意愿自身选择如此。——《手册·9》
11-258,故世之难得者，非财也，非荣也，患意之不足耳。——《答难养生论》
11-259,美好的事物难得而易守。——〔译〕《残篇》DK B79（斯托拜乌斯转引）
11-260,什么是幸福？就是感到自己的力量在增长、阻力在被克服。——《敌基督》第2节〔意译〕
11-261,中国文化，是综和的尽理之精神。——《政道与治道》 〔意译〕
11-262,诗人编造神彼此争斗、欺骗的谎言，于城邦无益，当受审查。——〔译〕《理想国》377e—378e
11-263,礼者，法之大分，类之纲纪也。——《荀子·劝学》
11-264,在基督教中，既没有道德，也没有真理——有的只是对生命的债务和伪造。——《敌基督》〔意译〕
11-265,虚室生白，吉祥止止。——《庄子·人间世》
11-266,婚姻制度若沦为单纯的习俗，便失去其伦理重量。——《非此即彼》（Victor Eremita 编纂）〔译〕
11-267,遵循规则不是内心领悟，而是在实践中被校准。——《哲学研究》§201〔译〕
11-268,凡夫执我我所，智者知我即梵，无有我所。——《梵经注·卷一》〔译〕
11-269,政统之继续，即完成民主建国。——《政道与治道》 〔意译〕
11-270,世界的荒谬，不赦免人，却召唤人站立。——《西西弗神话》〔意译〕
11-271,国家的职能，是保障个人自由，而非取代它。——《论自由》〔译〕
11-272,太极只是个极好至善的道理。——《太极图说解》
11-273,大同而与小同异，此之谓小同异；万物毕同毕异，此之谓大同异。——《庄子·天下》（历物十事之五）
11-274,法治国家中，每个人都是主权者的成员，而非臣属。——《道德形而上学·法权论》〔译〕
11-275,无宿治，则邪官不及为奸。——《商君书·垦令》
11-276,记忆是同一人格得以成立的关键。——《人类理解论》卷二·章廿七·节20〔意译〕
11-277,天赋权利，是每个人依其人性而有的、与生俱来的权利。——《道德形而上学·法权论》〔译〕
11-278,我选择自己时，也把世界纳入我的谋划。——《存在与虚无》〔意译〕
11-279,危机，是资本主义矛盾的暴力爆发。——《资本论》第三卷〔译〕
11-280,死亡于我们无足轻重；因那消散者已无感觉，而无感觉者于我无物。——〔译〕《主要学说》KD 2
11-281,未经检验的意见，只是幻象。——柏拉图《理想国》〔译〕※
11-282,斯非有所私也，故万物得以自生。——《庄子注·大宗师》
11-283,学者之患，莫大于自欺。——《俟解》 〔意译〕
11-284,取士之法，当宽于资格而严于实学。——《明夷待访录·取士》 〔意译〕
11-285,人通过他人认识自己，却也在他人中迷失。——《存在与虚无》〔意译〕
11-286,究竟智（上智）者，见一切唯梵，无有二。——《梵经注·卷三》〔译〕
11-287,吾心自有光明月，千古团圆永无缺。——《中秋》
11-288,酒与歌，是这虚妄世间唯一真实。——《鲁拜集》〔译〕
11-289,充足理由律：凡发生之事，必有理由使之如此而非别样。——《单子论》第32节〔意译〕
11-290,我把自我当作一种待解的作品，而非既定的实体。——《性经验史·关心自己》〔意译〕
11-291,我从不为贫穷遮掩，因它本不值得羞耻。——〔意译〕《名哲言行录》卷六（据其言行）
11-292,灵魂是身体的监狱。——《规训与惩罚》〔译〕
11-293,慎终如始，则无败事。——《道德经·第六十四章》
11-294,多数人的意见如风，不可为立身之据。——〔意译〕《名哲言行录》卷六（据其言论）
11-295,高贵而贫者，胜过低贱而富者。——〔译〕《残篇》〔⚠️ 编号待核；斯托拜乌斯《选集》转引〕
11-296,我能失去的，只是那本不属于我的「常人」身份。——《存在与时间》〔意译〕
11-297,夫天覆于上，地偃于下，下气蒸上，上气降下，万物自生其中间矣。——《论衡·自然》
11-298,童子者，人之初也；童心者，心之初也。——《焚书·童心说》
11-299,社群如体，一肢痛，全身感。——《玛斯纳维·卷三》〔译〕
11-300,改过必生智慧，护短心内非贤。——《坛经·无相颂》（宗宝本） ⚠️
