ID,语句
04-028,人用消遣遮蔽死亡，正如用喧嚣遮蔽沉默。——《思想录》L136〔意译〕
04-029,知为天下之先，必后也，是以圣人后其身而身先也。——《老子注·二十八章》
04-030,判断，是在不与他人一致的情况下，仍与他人共同生活的能力。——《判断随笔》〔意译〕
04-031,人最终的归宿是幸福；一切作为，皆以幸福为终极目的。——《神学大全·I-II·q.1·a.1》〔译〕
04-032,世人之心，止于闻见之狭。——《正蒙·大心》
04-033,如一人卧而见异境，醒则知唯己心；世间亦尔，实唯梵现。——《蛙氏奥义书注》〔译〕
04-034,夫气静神虚者，心不存于矜尚；体亮心达者，情不系于所欲。——《答难养生论》
04-035,由爱之阶梯攀升，终至观照那绝对的、单纯的美本身。——〔译〕《会饮》210e—212a
04-036,兵非贵益多也，惟无武进，足以并力、料敌、取人而已。——《孙子兵法·行军篇》
04-037,故善战人之势，如转圆石于千仞之山者，势也。——《孙子兵法·势篇》
04-038,真谛无相，故般若无知。——《般若无知论》
04-039,觉察念头而不加以评判，是智慧的开端。——《智慧的觉醒》〔译〕
04-040,真理不靠权威确立，而靠证据的检验。——《人类理解论》卷四·章十七·节4〔意译〕
04-041,我的本质，是那盲目的、永不满足的求生意志。——《作为意志和表象的世界》〔译〕
04-042,充书违诡于俗。——《论衡·自纪》
04-043,道德判断传达的是赞同或谴责的情感，而非事实命题。——《人性论》卷三·部一·章一〔意译〕
04-044,我的生命是被抛的筹划，在两者之间展开。——《存在与时间》〔意译〕
04-045,小知不及大知，小年不及大年。——《庄子·逍遥游》
04-046,历史中的迷信比宗教更有害于人类幸福。——《宗教的自然史》〔意译〕
04-047,我写作，是为了摆脱自己，而非为了确立自己。——《言与文》〔意译〕
04-048,两忘则澄然无事矣。无事则定，定则明。——《定性书》
04-049,神让好人受磨炼，如同火炼金；逆境不是惩罚，是考验。——《论天意·1》〔译〕
04-050,保天下者，匹夫之贱与有责焉耳矣。——《日知录·正始》
04-051,若于空生怖畏，是人未解法，如幼稚闻空而惊。——《大智度论·卷三十一》〔意译〕
04-052,你当以心去把握那远离感官的、不可动摇的东西，莫被眼睛的视看所牵引。——〔译〕《论自然》残篇 DK B7（辛普里丘转引）
04-053,复命则得性命之常。——《老子注·十六章》
04-054,不以一己之利为利，而使天下受其利；不以一己之害为害，而使天下释其害。——《明夷待访录·原君》
04-055,知足不辱，知止不殆，此知道者之所务也。——《正蒙·至当》
04-056,本不固者末必几。——《墨子·修身》
04-057,我把每一个判断都当作一次冒险，因为我没有规则可倚。——《责任与判断》〔意译〕
04-058,不义而富且贵，于我如浮云。——《论语·述而》
04-059,勇敢并非无所惧，而是惧所当惧、对不该惧者不惧。——〔译〕《尼各马可伦理学》1115a
04-060,故形人而我无形，则我专而敌分。——《孙子兵法·虚实篇》
04-061,让则尊卑和睦，忍则众恶无喧。——《坛经·无相颂》（宗宝本） ⚠️
04-062,六经注我，我注六经。——《语录》
04-063,于诸境上，心不染，曰无念。——《坛经》（敦煌本）
04-064,识得此理，以诚敬存之而已，不须防检，不须穷索。——《识仁篇》（与 1 同源，取「诚敬存之」句独立）
04-065,人通过承担自身荒诞，获得尊严。——《西西弗神话》〔译〕
04-066,友谊贵在相劝于善，非相助于欲。——《宗教学科的复兴》〔译〕
04-067,在行动上要尽可能坚决、果断，一旦选定就毫不动摇。——《谈谈方法》第三部分（临时道德准则第二条）〔意译〕
04-068,大道废，有仁义；智慧出，有大伪。——《道德经·第十八章》
04-069,善动敌者，形之，敌必从之；予之，敌必取之。——《孙子兵法·势篇》
04-070,凡人的思想，并没有真实的确信。——〔译〕《论自然》残篇 DK B1（辛普里丘转引，属「意见之路」转述）
04-071,代议制政府，是最可欲的政府形式。——《代议制政府·第一章》〔译〕
04-072,自事其心者，哀乐不易施乎前。——《庄子·人间世》
04-073,我关心的，始终是具体的人，而非抽象的人类。——《人的境况》〔意译〕
04-074,古之造文者，三画而连其中，谓之王。三画者，天地与人也，而连其中者，通其道也。取天地与人之中以为贯而参通之，非王者孰能当是？——《春秋繁露·王道通三》
04-075,事物不断放出细微影像（eidola），影像进入感官而生视觉。——〔译〕《残篇》DK B135（第欧根尼·拉尔修 IX 转引）
04-076,我死如矿物，活如植物，长成动物，终成人，这趟旅程是自我的层层蜕变。——《玛斯纳维·卷三》〔译〕
04-077,当你动怒，先停顿；愤怒来如闪电，去也如无，唯留下的伤痕长存。——《论愤怒·1·1》〔译〕
04-078,柔弱者，生之徒。——《道德经·第七十六章》
04-079,咸以孔子之是非为是非，故未尝有是非耳。——《藏书·世纪列传总目前论》
04-080,逝者如斯夫，不舍昼夜。——《论语·子罕》
04-081,世界无意义，但人赋予它意义，这是人的荣耀。——《存在与虚无》〔意译〕
04-082,自由，首先是免于恐惧与匮乏的自由。——《自由与组织》〔意译〕
04-083,判断是我主动构成的、负有责任的意意义成就。——《笛卡尔式的沉思》〔意译〕
04-084,我们的知识若严格审查，大半只是习惯。——《人性论》卷一·部四·章一〔意译〕
04-085,古者圣王，制礼法，修教化，三纲正，九畴叙，百姓大和，万物咸若。——《通书·乐上》
04-086,临界处境不可被消除，只能被承受与超越。——《哲学》第一卷〔意译〕
04-087,极权以未来的名义，屠杀现在的人。——《反抗者》〔意译〕
04-088,为学之要，在于切己体认。——《明儒学案》 〔意译〕
04-089,眼横鼻直，本来现成。——《正法眼藏·佛語心》
04-090,天生万物，欲令相为用，不得不相贼害也。——《论衡·物势》
04-091,兵闻拙速，未睹巧之久也。——《孙子兵法·作战篇》
04-092,要关心灵魂的最大改善，而不是身体与钱财。——柏拉图《申辩篇》29d—30b〔译〕
04-093,养生丧死无憾，王道之始也。——《孟子·梁惠王上》
04-094,宗教，是还没有获得自身或已再度丧失自身的人的自我意识和自我感觉。——《1844年经济学哲学手稿》〔译〕
04-095,自然之法是写在人心中的，纵在不信者也能略知一二。——《论自由意志·2·?》〔译〕
04-096,无历史的与超历史的，是治历史病的两剂药。——《不合时宜的沉思》〔意译〕
04-097,以力服人者，非心服也；以德服人者，中心悦而诚服也。——《孟子·公孙丑上》
04-098,让所爱之美成为我们所行之事。——《玛斯纳维·卷二》〔译〕
04-099,主体间性构成了一个共同的、主体间的世界。——《笛卡尔式的沉思》第五沉思〔译〕
04-100,得官不欣，失位不恨。——《论衡·自纪》
04-101,阳变阴合，而生水火木金土。五气顺布，四时行焉。——《太极图说》
04-102,理性可以解释世界，却安慰不了一个绝望者。——《致死的疾病》（Anti-Climacus）〔译〕
04-103,以道观之，物无贵贱；以物观之，自贵而相贱。——《庄子·秋水》
04-104,二无一。——《公孙龙子·通变论》
04-105,统治者的权力来自被统治者的同意。——《政府论两篇·下篇》章八·节95〔意译〕
04-106,富贵福泽，将厚吾之生也；贫贱忧戚，庸玉汝于成也。——《西铭》
04-107,千虚不博一实，吾平生学问无他，只是一实。——《语录》（卷三十五）
04-108,为学日益，为道日损。损之又损，以至于无为。——《道德经·第四十八章》
04-109,人各得自私，人各得自利，固人之情也。——《明夷待访录·原君》 〔意译〕
04-110,青，取之于蓝，而青于蓝。——《荀子·劝学》
04-111,民有三患：饥者不得食，寒者不得衣，劳者不得息。——《墨子·非乐上》
04-112,至大无外，谓之大一；至小无内，谓之小一。——《庄子·天下》（历物十事之一）
04-113,最好的生活，是合于那最优德性（沉思）的生活。——〔译〕《尼各马可伦理学》1176a—b
04-114,邪僻之虑，无自而入。——《遗书》卷十五
04-115,观天理，亦须放开意思，开阔得心胸，便可见。——《遗书》卷二上
04-116,上帝以最少的理由产生最多的效果（充足理由的节约）。——《单子论》第58节〔意译〕
04-117,天下之法，未有不弊者也。——《焚书·论政》
04-118,离欲、离慢、离分别，乃能证悟不二之我。——《梵经注·卷三》〔译〕
04-119,凡事只看其理如何，不要看其人是谁。——《语录》（卷三十五）
04-120,市民社会中，每个人都以自己为目的。——《法哲学原理·§182》〔译〕
04-121,知阿特曼者超出生死；不知者轮回不息。——《梵经注·卷二》〔译〕
04-122,宅无吉凶，随所遭而安。——《难宅无吉凶摄生论》
04-123,万物皆依必然与原子之撞击而成，并非出于偶然。——〔译〕《残篇》DK B256（据载，与留基伯同说；第欧根尼·拉尔修 IX 转引）
04-124,一个人的尊严，在于他能说「这是我自己的判断」。——《责任与判断》〔意译〕
04-125,灵魂如御者驾驭双马：一匹驯良，一匹顽劣。——〔译〕《斐德罗》246a—b
04-126,君子之学，在于正其心，养其性。——《遗书》卷十五
04-127,人不该自杀，因为荒诞正要求人活下去。——《西西弗神话》〔译〕
04-128,当你认定某物属于你时，先提醒自己它是什么：你抱住的不过是一件易碎的陶杯，它碎了也不奇怪。——《手册·3》〔意译〕
04-129,中庸是儒家所认为最高底德。——《中国哲学简史·第四章》
04-130,人用「理解」逃避「决断」。——《哲学片段》（Johannes Climacus）〔译〕
04-131,生之谓性。性即气，气即性，生之谓也。——《遗书》卷一 ⚠️二程未分（卷一为二先生语）
04-132,国家的目的是保护财产与自由。——《政府论两篇·下篇》章九·节124〔意译〕
04-133,凡不是清楚分明的，我一律不当作真的接受。——《谈谈方法》第二部分（方法规则一）
04-134,恃人不如自恃也。——《韩非子·外储说右下》
04-135,耻之于人大矣，不耻则无所不为。——《日知录·廉耻》
04-136,历史，不过是同一剧本的无穷重演。——《作为意志和表象的世界》〔译〕
04-137,然则动静未始异，而惑者不同。——《物不迁论》
04-138,凡可言说者，皆可被清晰言说。——《逻辑哲学论》4.116〔译〕
04-139,世界本身并不理性，它只是存在着。——《西西弗神话》〔意译〕
04-140,吾侪生命，与宇宙大生命，本非二。——《十力语要·卷二》 #self-other
04-141,疾病使健康显得甘美与美好，饥饿使饱足甘美，劳顿使安息甘美。——〔译〕《残篇》DK B111（安德罗提翁/斯托拜乌斯转引）
04-142,真正的自我，是浸透了伦理实体的自我。——《法哲学原理》〔译〕
04-143,敬字工夫，乃圣门第一义。——《语类》
04-144,必须有一份内在的空寂，真理才能来临。——《智慧的觉醒》〔译〕
04-145,经传之文，贤圣之语，古今言殊，四方谈异也。——《论衡·自纪》
04-146,死或许是一件好事。——柏拉图《申辩篇》40c
04-147,不廉，则无所不取；不耻，则无所不为。——《日知录·廉耻》
04-148,理智的诚实，要求我先假设自己是错的。——《猜想与反驳》〔意译〕
04-149,譬犹练丝，染之蓝则青，染之丹则赤。——《论衡·率性》
04-150,时间如河，载走浮舟，留者唯爱。——。——《玛斯纳维·卷五》 #self-other〔译〕
04-151,尚名好高，其身必疏；贪货无厌，其身必少。——《老子注·四十四章》
04-152,良知之天理，是万事之准则。——《心体与性体·第二部》 〔意译〕
04-153,现代社会的危机，是交往的失败与孤独的普遍化。——《时代的精神状况》〔意译〕
04-154,我越理解万物的必然，就越少为外物所扰。——《伦理学》第五部分·命题六附释〔意译〕
04-155,诚则无事矣。——《通书·诚下》
04-156,致知之途有二，曰学、曰思。——《读通鉴论·卷六》
04-157,俭，德之共也；侈，恶之大也。——《易传·否卦》
04-158,夜空万千星，皆是一光之分辉。——《玛斯纳维·卷四》〔译〕
04-159,为学须有个头脑。——《传习录》上
04-160,学须是熟，熟则心精，心精则自然见理。——《语类》
04-161,痛苦与快乐的印象是全部动机的源头。——《人性论》卷二·章一〔意译〕
04-162,自由，是道德律的存在理由；道德律，是自由的认识理由。——《实践理性批判》〔译〕
04-163,凡有权力之处，必有抵抗。——《性史·第一卷》〔译〕
04-164,才高行洁，不可保以必尊贵；能薄操浊，不可保以必卑贱。——《论衡·逢遇》
04-165,经验有两条途径：感觉与外部对象，反省与心灵内部运作。——《人类理解论》卷二·章一·节2〔意译〕
04-166,且夫水之积也不厚，则其负大舟也无力。——《庄子·逍遥游》
04-167,书不记，熟读可记；义不精，细思可精；惟有志不立，直是无着力处。——《语类》
04-168,沉默的大多数，是荒诞得以维持的共谋。——《局外人》〔意译〕
04-169,我所谓「我看见红色」，是习得的语言反应，不是私密的命名。——《哲学研究》§244〔译〕
04-170,劳心者治人，劳力者治于人。——《孟子·滕文公上》
04-171,故言者所以明象，得象而忘言；象者所以存意，得意而忘象。——《周易略例·明象》
04-172,个性的价值，高于一切外在的际遇。——《附录与补遗·人生的智慧》〔译〕
04-173,天与地卑，山与泽平。——《庄子·天下》（历物十事之三）
04-174,一切所谓的生灭，皆因形相的离合而显，并非真的有无。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
04-175,物质实体与精神实体一样，都是不可知的假设。——《人性论》卷一·部四·章五〔意译〕
04-176,我写作，是为了让自己能被反驳。——《言与文》〔意译〕
04-177,修养在平日，临事方显。——《徒然草》〔译〕
04-178,居敬持志。——《朱子读书法》
04-179,沙门婆罗门如实知苦、知集、知灭、知道者，我施设彼为沙门。——《杂阿含经·卷十七》
04-180,应当想象西西弗是幸福的。——《西西弗神话》〔译〕
04-181,穷神知化，与天为一。——《正蒙·神化》
04-182,恩典不摧毁本性，而成全本性；自然之能，因恩典而达其本不能及。——《神学大全·I-II·q.110·a.1》〔译〕
04-183,正义，是承认他人与我同具求生意志。——《论道德的基础》〔译〕
04-184,综和的尽理之精神，与分解的尽理之精神，是中西文化之辨。——《政道与治道》 〔意译〕
04-185,群众不需要真理，只需要喧哗。——《日记》（Papirer）〔译〕
04-186,志士仁人，无求生以害仁，有杀身以成仁。——《论语·卫灵公》
04-187,法立而奸生，令下而诈起，在乎人不在于法。——《日知录》 〔意译〕
04-188,修其身者，必先正其心。——《尚书引义·太甲二》 〔意译〕
04-189,知识不是为认识而认识的，它总是与权力相互缠绕。——《权力的眼睛》〔译〕
04-190,多数所谓的朋友，只是时运的随从。——〔意译〕《名哲言行录》卷六（据其言论）
04-191,我非子，固不知子矣；子固非鱼也，子之不知鱼之乐，全矣！——《庄子·秋水》（惠施语）
04-192,无思，本也；思通，用也。几动于彼，诚动于此。无思而无不通，为圣人。——《通书·思》
04-193,外于一切善恶境界，心念不起名为坐；内见自性不动名为禅。——《坛经》（敦煌本）
04-194,故天地之塞，吾其体；天地之帅，吾其性。——《西铭》 #self-other
04-195,趣味不在物，在观物之心。——《徒然草》〔译〕
04-196,王者刑九赏一。——《商君书·去强》
04-197,一个人，若从未形成自己的意见，便不曾真正拥有理性。——《论自由·第二章》〔译〕
04-198,把人降格为「物种的一员」，是现代官僚之恶的开端。——《人的境况》〔意译〕
04-199,一个人如果以为自己知道其实不知道的事，就是最严重的无知。——柏拉图《申辩篇》29b〔意译〕
04-200,游气纷扰，合而成质者，生人物之万殊；其阴阳两端，循环不已者，立天地之大义。——《正蒙·太和》
04-201,治大国若烹小鲜。——《道德经·第六十章》
04-202,仁义制度之数，尽取之天。——《春秋繁露·基义》
04-203,孔子曰：不患寡而患不均。——《春秋繁露·度制》
04-204,若法众缘生，即是寂灭性，当知是法，本自不生。——《十二门论·观因缘门》〔意译〕
04-205,我若内省，所能发现的只是这一个或那一个具体的知觉，找不到一个恒常的「我」。——《人性论》卷一·部四·章六〔意译〕
04-206,五行，一阴阳也；阴阳，一太极也；太极，本无极也。——《太极图说》
04-207,夫卦者，时也；爻者，适时之变者也。——《周易略例·明卦适变通爻》
04-208,夫言由名起，名以相生。——《涅槃无名论》
04-209,哲学生病，源于语言在假期中闲荡。——《哲学研究》§38〔译〕
04-210,我不为任何阵营写作，我只为那些拒绝被代表的人写作。——《权力的眼睛》〔意译〕
04-211,范畴，是知性用以整理经验的纯粹概念。——《纯粹理性批判·先验分析论》〔译〕
04-212,性有似目，目卧幽而瞑，待觉而后见；性待教而后善。——《春秋繁露·深察名号》
04-213,现代性的反思，消解了行动。——《现时代》（本名）〔译〕
04-214,故兵贵胜，不贵久。——《孙子兵法·作战篇》
04-215,经学明而义理明，义理明而躬行立。——《亭林文集》 〔意译〕
04-216,好政府的标准，是增进公众的好，并发展人民的才能。——《代议制政府》〔译〕
04-217,金钱，是抽象化的幸福。——《附录与补遗·人生的智慧》〔译〕
04-218,如果有人轻视你，随他去；重要的是你自己不要做可被轻视的事。——《沉思录》卷十·13〔意译〕
04-219,人们若以为自己知道其实不知道的事，便会自欺。——〔译〕《残篇》DK B17（塞克斯都·恩披里柯《 Pyrrhoniae 论纲》转引）
04-220,你将知晓那以太的本性，与其中一切征兆，并那无瑕的太阳之火。——〔译〕《论自然》残篇 DK B10（辛普里丘转引）
04-221,人之是非，初无定质；人之是非人也，亦无定论。——《焚书·答耿中丞》
04-222,"奴隶是""会说话的工具""，是活着的财产。——〔译〕《政治学》1253b—1260a"
04-223,收拾精神，自作主宰。——《语录》（卷三十五）
04-224,道在屎溺。——《庄子·知北游》
04-225,形上学所讲者，是对于一切事实底形式底解释。——《新理学·绪论》
04-226,夫事有归，理有会。故得其归，事虽殷大，可以一名举；得其会，理虽博，可以至约穷也。——《论语集解》引王弼《论语释疑》（一以贯之注）
04-227,我宁愿做萨提尔，也不愿做圣人。——《瞧，这个人》〔意译〕
04-228,历史没有预定目的，却朝向可能统一的实存交往。——《历史的起源与目标》〔意译〕
04-229,天穹环抱大地，以太在外，火在最外层运转。——〔译〕《论自然》残篇 DK B13（辛普里丘转引）
04-230,神让每个人都被置于某种外在条件中，以考验他能否在其中守持自己的判断。——《手册·17》〔意译〕
04-231,夫至虚无生者，盖是般若玄鉴之妙趣，有物之宗极。——《不真空论》
04-232,审美判断，无概念却要求普遍有效。——《判断力批判·§9》〔译〕
04-233,故乘天地之正者，即是顺万物之性也。——《庄子注·逍遥游》
04-234,信仰的跳跃，不能由理性来担保。——《哲学片段》（Johannes Climacus）〔译〕
04-235,"公孙龙疾名实之散乱，因资材之所长，为""守白""之论。——《公孙龙子·迹府》"
04-236,我的意志在世界中只能是价值的承载者，而非事实的制造者。——《逻辑哲学论》6.43〔译〕
04-237,举直错诸枉，能使枉者直。——《论语·颜渊》
04-238,正义若不以生命为尺度，便沦为暴政。——《反抗者》〔意译〕
04-239,我们衡量一个社会，要看它如何对待那些「多余的人」。——《极权主义的起源》〔意译〕
04-240,见闻之知，乃物交而知，非德性所知。——《正蒙·大心》
04-241,真者，自然也。——《庄子注·大宗师》
04-242,人应当为他人自由而战，因那是自己自由的条件。——《存在主义是一种人道主义》〔译〕
04-243,无欲则静虚动直。静虚则明，明则通；动直则公，公则溥。——《通书·圣学》
04-244,正义是完满的德性，关乎他者，如星辰之于夜空。——〔译〕《尼各马可伦理学》1129a—1130a
04-245,人的理解若不受训练，天赋再高也无用。——《人类理解论》卷一·章二·节12〔意译〕
04-246,意识到自由，是痛苦的，但它是人的尊严。——《存在与虚无》〔意译〕
04-247,战争是万物之父，也是万物之王；它使一些人成为神，一些人成为人，使一些人为奴，一些人为自由。——〔译〕《残篇》DK B53（克莱门《杂记》转引）
04-248,习惯当有所节制，方不致为虚妄所役。——〔译〕《梵蒂冈格言集》VS 81
04-249,同一者，既为可思者，亦为存在者。——〔译〕《论自然》残篇 DK B3（辛普里丘转引）
04-250,世界由不可怀疑的命题所支撑，而非由证明。——《论确实性》〔意译〕
04-251,一切时代的哲人都彼此矛盾，正说明单凭理性不够。——《思想录》L445〔意译〕
04-252,庄生之所以藏山，仲尼之所以临川，斯皆感往者之难留，岂曰排今而可往？——《物不迁论》
04-253,损害他人者，先已损害了自己。——〔译〕《残篇》DK B69（斯托拜乌斯转引）
04-254,夫为稼于汤之世，偏有一溉之功者，虽终归于燋烂，必一溉者后枯。——《养生论》
04-255,真正重要的，不是活着，而是活得正当。——柏拉图《克力同篇》48b〔译〕
04-256,知天人之所为者，皆自然也。——《庄子注·大宗师》
04-257,天下之物，皆以有为生。有之所始，以无为本。将欲全有，必反于无也。——《老子注·四十章》
04-258,童心既障，于是发而为言语，则言语不由衷。——《焚书·童心说》
04-259,富与贵，是人之所欲也；不以其道得之，不处也。贫与贱，是人之所恶也；不以其道得之，不去也。——《论语·里仁》
04-260,知天，是天地境界中底人所必有底觉解。——《新原人·第四章》
04-261,夫安于命者，无往而非逍遥矣。——《庄子注·大宗师》
04-262,贫困，是迫使人们退出公共领域的暴政。——《论革命》〔意译〕
04-263,圣人达自然之性，畅万物之情，故因而不为，顺而不施。——《老子注·二十九章》
04-264,勇敢者并非不感恐惧，而是能战胜恐惧。——〔译〕《残篇》DK B40（斯托拜乌斯转引）
04-265,分工，是私有制与异化的根源。——《德意志意识形态》〔译〕
04-266,内乱是城邦最大的灾祸，制造者当受罚。——〔译〕《残篇》DK B255（斯托拜乌斯转引）
04-267,受造之物，其本质与存在有别；是其所是，与「存在」并非一事。——《论存在与本质》〔译〕
04-268,线段喻：可见世界与可知世界各分两段，真理程度迥异。——〔译〕《理想国》509d—511e
04-269,定言命令不带任何条件；它命令，只因它是义务。——《道德形而上学奠基》〔译〕
04-270,现代国家，是自由的现实化。——《法哲学原理》〔译〕
04-271,我现在不愿走任何人的路，无论是走在我前面的，还是走在我上面的。——《查拉图斯特拉如是说·论三种变形》〔意译〕
04-272,道在天下，加之不可，损之不可，取之不可，舍之不可。——《语录》
04-273,朝菌不知晦朔，蟪蛄不知春秋。——《庄子·逍遥游》
04-274,为学工夫，不在日用之外。——《语类》
04-275,花不必盛，月不必圆；缺月、薄花，自有其趣。——《徒然草·第9段》〔译〕
04-276,天将降大任于是人也，必先苦其心志，劳其筋骨，饿其体肤，空乏其身，行拂乱其所为。——《孟子·告子下》
04-277,故治乱废兴在于己，非天降命不可得反。——《汉书·董仲舒传》（举贤良对策）
04-278,养生有五难：名利不灭，此一难也；喜怒不除，此二难也；声色不去，此三难也；滋味不绝，此四难也；神虑消散，此五难也。——《答难养生论》
04-279,人人自有定盘针，万化根源总在心。——《咏良知四首示诸生》
04-280,大度者自视配得大荣，举止从容、不记小怨。——〔译〕《尼各马可伦理学》1123a—1125a
04-281,处顺境如处逆，是定力。——《徒然草》〔译〕
04-282,读书无疑者，须教有疑；有疑者，却要无疑，到这里方是长进。——《语类》卷十一
04-283,富贵不淫贫贱乐，男儿到此是豪雄。——《秋日》
04-284,我的存在总是「我的」，无人能替我承担。——《存在与时间》〔意译〕
04-285,在一切知识中，首先应当认识的是我们自己的心灵。——《哲学原理》序言〔意译〕
04-286,真正的理性，是在超越中把握自身限度的理性。——《哲学》〔意译〕
04-287,世界的创造者是善的，故所造世界是诸可能中最好的。——〔译〕《蒂迈欧》29e—30a
04-288,一切观念中，最清楚的是上帝的观念和我自己的观念。——《第一哲学沉思集》第三沉思〔意译〕
04-289,礼义廉耻，国之四维；四维不张，国乃灭亡。（引《管子》而申之）——《日知录·廉耻》
04-290,知识（vidyā）能破无明，如日破暗；非以业行能得梵。——《梵经注·卷三》〔译〕
04-291,棋局已布，落子无悔，人乃局中子。——《鲁拜集》〔译〕
04-292,故国之本在民，民之本在食。——《日知录》 〔意译〕
04-293,学者须知：行持即是佛行，非别有所证。——《正法眼藏·行持》
04-294,己欲立而立人，己欲达而达人。——《论语·雍也》
04-295,道可道，非常道；名可名，非常名。——《道德经·第一章》
04-296,兵者，国之大事，死生之地，存亡之道，不可不察也。——《孙子兵法·计篇》
04-297,事因于世，而备适于事。——《韩非子·五蠹》
04-298,暴力能摧毁权力，却无法创造权力。——《论革命》〔译〕
04-299,被称善还不够，成为善才是。——〔译〕《残篇》DK B118（斯托拜乌斯转引）
04-300,真我之呈现，在逆觉体证。——《心体与性体·第一部》 〔意译〕
