ID,语句
09-171,存在者并不运动；它被巨大的必然性禁锢于界限之中。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
09-172,五色令人目盲，五音令人耳聋，五味令人口爽。——《道德经·第十二章》
09-173,正念、正知，住于此时，是名不放逸行。——《杂阿含经·卷二十四》
09-174,肉身所呼求者，不过是不饥、不渴、不寒。——〔译〕《梵蒂冈格言集》VS 21
09-175,忧伤时，记住你哀的不是那逝者，而是你自己的损失；把哀也看作表象。——《论心灵的宁静·13》〔译〕
09-176,我把思考当作一种责任，而非一种天赋。——《精神生活·思维》〔意译〕
09-177,世界是一出戏，你只是其中一个角色；导演让你退场，你便从容退场，毫不留恋。——《手册·17》〔意译〕
09-178,古之所谓理学，经学也；今之所谓理学，禅学也。——《亭林文集·与施愚山书》
09-179,生民之休戚，系乎守令之贤否。——《日知录》 〔意译〕
09-180,一切偶然真理最终都依赖一个充足的理由，归于必然。——《单子论》第36节〔意译〕
09-181,你随时可以退出人生，只要这退出是合乎理性的；你无需为自己的离去而炫耀。——《手册·21》〔意译〕
09-182,正复为奇，善复为妖。——《道德经·第五十八章》
09-183,一切客观知识，最终可回溯到主体间的有效确认。——《欧洲科学的危机与超越论的现象学》〔意译〕
09-184,学而不思则罔，思而不学则殆。——《论语·为政》
09-185,自我活动，是人的自我确证。——《1844年经济学哲学手稿》〔译〕
09-186,故有息者，乃所以为爽也。君子之学，莫若廓然而大公，物来而顺应。——《识仁篇》
09-187,"我们拥有艺术，以免死于真理。——《权力意志》遗稿（KSA 13, 16[40]）⚠️"
09-188,知识有三种：意见或想象、理性知识、直观知识。——《伦理学》第二部分·命题四十附释二〔意译〕
09-189,自然不急，却成万事。——《玛斯纳维·卷一》〔译〕
09-190,我认识到我是一个不完全的、有限的实体，因为我清楚地看到，更完满的东西拥有我所缺乏的一切。——《第一哲学沉思集》第三沉思〔意译〕
09-191,智能之士，不学不成，不问不知。——《论衡·实知》
09-192,无理解之财富，并非善。——〔译〕《残篇》DK B81（斯托拜乌斯转引）
09-193,"凡人以""生""与""灭""之名相称，却不知此乃错觉。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）"
09-194,情感决定意志，理性只提供达到目的的手段。——《人性论》卷二·章三〔意译〕
09-195,国无礼则不正。——《荀子·王霸》
09-196,气同则会，声比则应。——《春秋繁露·同类相动》
09-197,若使无有空，一切则不成；若无有空者，诸法皆不成。——《中论·观四谛品》（空义偈）
09-198,余尝论确然有以自信者，真也。——《焚书·杂述》
09-199,故圣人为国也，壹赏，壹刑，壹教。——《商君书·赏刑》
09-200,曰：有白马不可谓无马也。不可谓无马者，非马也？曰：非马，所以非马也。——《公孙龙子·白马论》
09-201,不以天下万世为量者，不足以语治国。——《明夷待访录》 〔意译〕
09-202,普遍和谐使每个单子的变化都对应于全体。——《单子论》第60节〔意译〕
09-203,故君子慎动。——《通书·慎动》
09-204,物质的最小部分仍由单子构成，故也表象宇宙。——《单子论》第66节〔意译〕
09-205,美的判断，是不带任何利害的愉悦。——《判断力批判·§1》〔译〕
09-206,信的对象，是那第一真理；它超越理性之所及，却不与理性相违。——《神学大全·II-II·q.1·a.1》〔译〕
09-207,哲学的任务，是理解现存的东西。——《法哲学原理·序言》〔译〕
09-208,宁为玉碎，不为瓦全。——《亭林诗集》 〔意译〕
09-209,与其誉尧而非桀，不如两忘而化其道。——《庄子注·大宗师》
09-210,物莫非指，而指非指。——《公孙龙子·指物论》
09-211,我以同样的激情寻求知识：我渴望了解人心，渴望知道星辰为何发光。——《自传·序言》〔译〕
09-212,于石，一也；坚白，二也，而在于石。故有知焉，有不知焉；有见焉，有不见焉。——《公孙龙子·坚白论》
09-213,批评的自由，是任何自由社会不可让渡的底线。——《开放社会及其敌人》〔意译〕
09-214,我承认我的无知，这本身就是一个确定知识的开端。——《第一哲学沉思集》第一沉思〔意译〕
09-215,故是非者，不徒耳目，必开心意。——《论衡·知实》
09-216,不要再争论一个好人应该是什么样，去做一个好人。——《沉思录》卷十·16
09-217,谈真有不迁之称，导俗有流动之说。——《物不迁论》
09-218,命运可以夺走你的财物，却夺不走你依理性而行的自由。——《论天意·1》〔译〕
09-219,学者中道而立，则有仁以弘之。——《正蒙·中正》
09-220,人是天然的政治动物，注定要过城邦生活。——〔译〕《政治学》1252a—b
09-221,若问何时结婚：年轻人还不到时候，老年人永无其时。——〔译〕《名哲言行录》卷六·42
09-222,吾人当自立，不可依他。——《十力语要·卷四》 〔意译〕
09-223,安时而处顺，哀乐不能入也。——《庄子·养生主》
09-224,吾儒之学，所以异于异端者，以其能穷理也。——《语录》
09-225,生命是一团欲望：不满足则痛苦，满足则无聊。——《作为意志和表象的世界》〔译〕
09-226,自我的本真，在于不向世界妥协而仍去爱它。——《论真理》〔意译〕
09-227,如果死亡是灵魂迁往另一处，那便能遇见古往今来的义人。——柏拉图《申辩篇》40e—41c〔译〕
09-228,上智（parā vidyā）知梵之唯一，下智（aparā vidyā）知名色之差别。——《梵经注·卷一》〔译〕
09-229,世界是神之显现，每一物皆是祂的迹象。——《玛斯纳维·卷一》〔译〕
09-230,自我不是实体，而是诸意向体验的极。——《纯粹现象学通论》§80〔译〕
09-231,立身一败，万事瓦裂。——《亭林文集》 〔意译〕
09-232,世界是上帝能力的剧场，也是祂隐藏自身的帷幕。——《思想录》L418〔意译〕
09-233,天下兼相爱则治，交相恶则乱。——《墨子·兼爱上》
09-234,故明主慎法制，言不中法者不听也，行不中法者不高也，事不中法者不为也。——《商君书·君臣》
09-235,欲不欲，不贵难得之货；学不学，复众人之所过。——《韩非子·喻老》
09-236,行者当以闻、思、修（śravaṇa-manana-nididhyāsana）证悟自我。——《梵经注·卷一》〔译〕
09-237,天下之生久矣，一治一乱。——《孟子·滕文公下》
09-238,黑格尔的体系，在很大程度上是为现存国家秩序作辩护。——《西方哲学史》〔译〕
09-239,工人生产的对象越多，他自身越沦为廉价的对象。——《1844年经济学哲学手稿》〔译〕
09-240,使富者足以示贵而不至于骄，贫者足以养生而不至于忧。——《春秋繁露·度制》
09-241,若人于色欲贪未尽，彼爱则未尽；爱未尽者，则不脱苦。——《杂阿含经·卷二》
09-242,三界皆空，犹如梦幻，众生妄执，谓为实有。——《大智度论·卷三十六》〔意译〕
09-243,艺术，是短暂地摆脱意志束缚的唯一途径。——《作为意志和表象的世界·第三篇》〔译〕
09-244,愚者暗于成事，知者见于未萌。——《商君书·更法》
09-245,无善无恶心之体，有善有恶意之动，知善知恶是良知，为善去恶是格物。——《传习录》下（四句教）
09-246,存在者被必然性牢牢把持，囚于界限之内。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
09-247,至于用力之久，而一旦豁然贯通焉，则众物之表里精粗无不到，而吾心之全体大用无不明矣。——《大学章句·补传》
09-248,上帝把世界给予人类共有，但每人对自己的劳动享有权利。——《政府论两篇·下篇》章五·节26〔意译〕
09-249,当你被打或被绑，不要说「我受了苦」，而说「我的身体被打了」；你并未受苦，受苦的只是你的判断。——《手册·9》〔意译〕
09-250,言我廓然无为无欲，若婴儿之未能孩也。——《老子注·二十章》
09-251,知而不行，只是未知。——《传习录》上
09-252,中西之学，各有得失，当融会而超越之。——《十力语要·卷四》 〔意译〕
09-253,明智者知人事之可变，能临事权衡，而非只守普遍规则。——〔译〕《尼各马可伦理学》1141b—1142a
09-254,礼者，因人情而为之节文。——《原儒·卷二》 〔意译〕
09-255,事天者，了解天道，而顺行之。——《新原人·第四章》
09-256,理性的自我认识，是返回自身的劳作。——《精神现象学》〔译〕
09-257,哲学的统一性，来自一切意义最终回溯到的那个先验主体性的统一。——《纯粹现象学通论》〔意译〕
09-258,道行之而成，物谓之而然。——《庄子·齐物论》
09-259,人有祸则心畏恐，心畏恐则行端直。——《韩非子·解老》
09-260,不积跬步，无以至千里；不积小流，无以成江海。——《荀子·劝学》
09-261,在自然中，没有善也没有恶，这些只是相对于人的意见。——《伦理学》第四部分·前言〔意译〕
09-262,故有道之国，务在弱民。——《商君书·弱民》
09-263,语词是观念的标记，却常成为误解的根源。——《人类理解论》卷三·章一·节2〔意译〕
09-264,不争，故无尤。——《老子注·八章》
09-265,冀悟迷惑之心，使知虚实之分。——《论衡·自纪》
09-266,物非真物，故于何而可物？——《不真空论》
09-267,我不向世界索求意义，我是意义的给予者。——《存在与虚无》〔意译〕
09-268,存天理，灭人欲，此语甚切。——《语类》
09-269,躬自厚而薄责于人，则远怨矣。——《论语·卫灵公》
09-270,幸福者与不幸者共享同一世界，差别只在内在态度。——《逻辑哲学论》6.43〔意译〕
09-271,人的伟大恰恰在于他认识到自己是可悲的。——《思想录》L114〔意译〕
09-272,唯有审美静观，能暂时取消主客的利害对立。——《作为意志和表象的世界·第三篇》〔译〕
09-273,天下之所以治者，何也？唯以其能一同天下之义，是以天下治。——《墨子·尚同中》
09-274,女神告我：你必须学习一切——既学那不动摇的真理之心，也学世人的意见。——〔译〕《论自然》残篇 DK B1（辛普里丘转引）
09-275,真正的生计只需极少；多余的，全是有害的奢侈。——〔译〕《名哲言行录》卷六·31
09-276,佛性不待修而具，修之则显。——《正法眼藏·佛性》
09-277,未来是开放的，它取决于我们自己。——《历史决定论的贫困》〔译〕
09-278,村邑聚落，比丘当次第乞食，不择贫富。——《中阿含经·威仪经》〔意译〕
09-279,治国之要，在足民食、修兵防、明刑赏。——《读通鉴论》 〔意译〕
09-280,"仲尼异""楚人""与所谓""人""，而非龙异""白马""于所谓""马""，悖。——《公孙龙子·迹府》"
09-281,若离于戏论，心无所依止，是名为住涅槃。——《中论·观涅槃品》〔意译〕
09-282,你当以死为念，则知世荣之虚。——《宗教学科的复兴》〔译〕
09-283,商品的拜物教，把人与人的关系伪装成物与物的关系。——《资本论》第一卷·第一章〔译〕
09-284,自然法是永恒法在理性受造物中的分有；它刻于人心，不随时而易。——《神学大全·I-II·q.91·a.2》〔译〕#self-other
09-285,得其白，得其坚，见与不见离。不见离，一一不相盈，故离。——《公孙龙子·坚白论》
09-286,各安其天性，不责于人。——《庄子注·逍遥游》
09-287,天地境界中底人，觉解他不仅是社会底一份子，而且是宇宙底一份子。——《新原人·第四章》
09-288,不义不富，不义不贵，不义不亲，不义不近。——《墨子·尚贤上》
09-289,己所不欲，勿施于人。——《论语·颜渊》《论语·卫灵公》
09-290,千圣皆过影，良知乃吾师。——《长生》
09-291,资本主义私有制，是建立在他人劳动之无偿占有上的最后一个隐蔽形式。——《资本论》第一卷·第二十四章〔译〕
09-292,东方人造罪，念佛求生西方；西方人造罪，念佛求生何国？——《坛经》（敦煌本）
09-293,我若理解一个词，不是因为窥见它的意义实体，而是会用在游戏中。——《哲学研究》§43〔译〕
09-294,沉思的生活，是最高、最持久、最纯净的幸福。——〔译〕《尼各马可伦理学》1177a—b
09-295,未有天地之先，毕竟也只是理。有此理，便有此天地；若无此理，便亦无天地，无人无物。——《语类》卷一
09-296,哲学家们只是用不同的方式解释世界，而问题在于改变世界。——《关于费尔巴哈的提纲》第十一条〔译〕
09-297,讲明工夫，乃是知有是非邪正。——《语录》
09-298,医书言手足痿痺为不仁，此言最善名状。仁者，以天地万物为一体，莫非己也。——《遗书》卷二上
09-299,贪婪者永远贫穷。——〔译〕《残篇》DK B57（斯托拜乌斯转引）
09-300,恶，是人对自由的放弃。——《存在与虚无》〔意译〕
