ID,语句
02-048,国家是为了保护公民而设，而非公民为国家而存在。——《开放社会及其敌人》〔意译〕
02-049,自我形象，是人与人之间冲突的根源。——《重新认识你自己》〔译〕
02-050,当世界沉默，人必须自己说话。——《反抗者》〔意译〕
02-051,真正的自由，始于我不再把责任推给历史。——《责任与判断》〔意译〕
02-052,心灵的「内在」是语法构造，不是一个待窥探的房间。——《哲学研究》§428〔译〕
02-053,君子深造之以道，欲其自得之也。——《孟子·离娄下》
02-054,天下未有无理之气，亦未有无气之理。——《语类》卷一
02-055,社会对默尔索的审判，审判的是他的「不表演」。——《局外人》〔意译〕
02-056,夫圣人之为心，公而已矣。——《焚书》
02-057,自我光耀，不假外照，如灯自明，无待他缘。——《伊莎奥义书注》〔译〕
02-058,公共舆论，应当被倾听，但不应被神化。——《论自由·第四章》〔译〕
02-059,正义对所有人都相同，因为它是对互利的一种约定。——〔译〕《主要学说》KD 36
02-060,学者今日无可添，只有可减，减尽便没事。——《遗书》卷二上
02-061,价值的源头不在天，而在我的自由筹划。——《存在主义是一种人道主义》〔译〕
02-062,然则万物果有其所以不有，有其所以不无。——《不真空论》
02-063,人渴望真理，却又逃避认识自己。——《思想录》L131〔意译〕
02-064,老而知足，是晚境之福。——《徒然草》〔译〕
02-065,我一生从未「爱过」任何民族或集体，我爱的只是我的朋友。——《作为贱民的犹太人》〔译〕
02-066,你能在什么事物上成为不可战胜？在你不投入任何胜负不在自己手中的争斗时。——《手册·17》〔意译〕
02-067,夫精念存想，或泄于目，或泄于口，或泄于耳。——《论衡·订鬼》
02-068,多数人，即使撞见了，也不理解所遇之事，也不懂得自己所经历的；而自以为懂得。——〔译〕《残篇》〔⚠️ 义近归纳，非独立残篇；据 B17〕
02-069,欲望是感官的冲动，爱不是欲望。——《重新认识你自己》〔译〕
02-070,格犹穷也，物犹理也，犹曰穷其理而已也。——《遗书》卷二十五
02-071,一期一会，聚散皆时。——《正法眼藏·有時》
02-072,我的可能性比我的现实更本真。——《存在与虚无》〔意译〕
02-073,须常念终始：起点是生，终点是死。——〔译〕《主要学说》KD 22
02-074,智者于顺逆皆见主之恩与试。——《宗教学科的复兴》〔译〕
02-075,疑行无成，疑事无功。——《商君书·更法》
02-076,精神如何变成骆驼，骆驼如何变成狮子，狮子如何变成孩子。——《查拉图斯特拉如是说·论三种变形》
02-077,禁欲，是对意志的否定，是解脱之路。——《作为意志和表象的世界·第四篇》〔译〕
02-078,昨夜江边春水生，艨艟巨舰一毛轻。向来枉费推移力，此日中流自在行。——《观书有感二首》
02-079,岁不寒无以知松柏，事不难无以知君子。——《荀子·大略》
02-080,真正的自由，是从权威与传统中独立出来的思考。——《论自由·第二章》〔译〕
02-081,世界是一切可能世界中最好的。——《单子论》第53节 / 《神义论》〔意译〕
02-082,劳动，是对应于人体生物过程的那种活动。——《人的境况》〔译〕
02-083,三到之中，心到最急。心既到矣，眼口岂不到乎？——《训学斋规》
02-084,正义，是功利在权利领域的体现。——《功利主义·第五章》〔译〕
02-085,贵人易骄，布衣多真。——《徒然草》〔译〕
02-086,信念不是理性的结论，而是生动观念的习惯性倾向。——《人性论》卷一·部三·章十〔意译〕
02-087,不要指望人类立刻变好；看到恶行时，想想你自己也有类似弱点。——《沉思录》卷十·30 前后〔意译〕
02-088,云淡风轻近午天，傍花随柳过前川。时人不识余心乐，将谓偷闲学少年。——《春日偶成》
02-089,人不能脱离处境而谈自由。——《存在主义是一种人道主义》〔译〕
02-090,教育的目的，在于培养完整而自由的人，而非有用的机器。——《一生的学习》〔译〕
02-091,上帝在心里被感知，而非在理性中被证明。——《思想录》L424〔意译〕
02-092,义者，心之裁制也。——《读通鉴论》 〔意译〕
02-093,人天生是社会的存在，孤立的个人无法完满。——《人性论》卷三·部二·章二〔意译〕
02-094,冲突的止息不在外部，而在内在觉知的转化。——《重新认识你自己》〔译〕
02-095,势之顺者，即理之当然。——《读通鉴论》 〔意译〕
02-096,凡人所见的光与暗、火与土，只是名目，而非真相。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
02-097,我宁可死上多次，也不愿背弃哲学、向你们谄媚。——〔译〕《申辩》37e
02-098,实践，是检验思维真理性的标准。——《关于费尔巴哈的提纲》第二条〔译〕
02-099,礼恭，而后可与言道之方。——《荀子·劝学》
02-100,一切可能事物都在神的理智中有其位置。——《神义论》〔意译〕
02-101,宗教组织把真理变成了公式。——《克里希那穆提讲演录》〔译〕
02-102,比丘，当调伏其心，制御其心，令得寂静。——《杂阿含经·卷九》
02-103,我的幸福在于对神的理智之爱。——《知性改进论》〔意译〕
02-104,实存之光照亮自身，也照亮它在世界中的位置。——《哲学》〔意译〕
02-105,立志不定，如何读书？——《语类》
02-106,思想与讨论的自由，是发现真理的前提。——《论自由·第二章》〔译〕
02-107,故将有五危：必死，可杀也；必生，可虏也；忿速，可侮也；廉洁，可辱也；爱民，可烦也。——《孙子兵法·九变篇》
02-108,人于夜间为自身点起灯火，他熄灭了视觉之光，于活着的死亡中触到沉睡者；醒时则触到睡眠者。——〔译〕《残篇》DK B26（克莱门《杂记》转引）
02-109,世人多溺于名利，未知闲居之味。——《徒然草》〔译〕
02-110,苦难来时，智者不问「为何是我」，只问「我当在其中守持什么」。——《论心灵的宁静·11》〔译〕
02-111,德性即知识；无人自愿作恶。——柏拉图《普罗泰戈拉篇》345d、358c（核心命题）
02-112,万物同源，一本万殊。——《新唯识论·卷上》 〔意译〕
02-113,宁可承受不义，也不去做不义之事。——柏拉图《高尔吉亚篇》469c〔译〕※
02-114,我死了，世界并不消失，只是不再对我显现。——《逻辑哲学论》6.431〔意译〕
02-115,智者知止，愚者求全而失其乐。——《鲁拜集》〔译〕
02-116,历史没有预定和谐，它充满斗争与匮乏。——《辩证理性批判》〔译〕
02-117,你为某人哀泣时，哀的不是那人，而是你自己的损失；把哀伤也看作一种表象。——《手册·3》〔意译〕
02-118,此后人类历史的每一次飞跃，都回望轴心时代的精神突破。——《历史的起源与目标》〔译〕
02-119,地纯阴，凝聚于中；天浮阳，运旋于外。——《正蒙·参两》
02-120,对智慧者而言，整个大地都是敞开的；良善灵魂的故乡，是整全的世界。——〔译〕《残篇》DK B42（斯托拜乌斯转引）
02-121,你造我们是为了你自己，我们的心如不安息在你怀中，便不得安宁。——《忏悔录·1·1》〔译〕
02-122,纤弱的月亮，总在追逐太阳之光。——〔译〕《论自然》残篇 DK B14（辛普里丘转引）
02-123,没有上帝，人就只剩一根无依无靠、随风漂泊的芦苇。——《思想录》L131〔意译〕
02-124,伤人谓少壮同体，百龄一质，徒知年往，不觉形随。——《物不迁论》
02-125,多数恶行，出自那些从未决定自己要善还是要恶的人。——《精神生活》〔译〕
02-126,人的尊严，在于他能遵从那无条件的命令。——《道德形而上学奠基》〔译〕
02-127,你不必期待十全十美，但必须不断回到正路。——《沉思录》卷五·9〔意译〕
02-128,一卷诗下，万卷经空。——《鲁拜集》〔译〕
02-129,存在（Existenz）不是现成之物，而是我在自由中成为自己的过程。——《哲学》〔意译〕
02-130,一个成熟的人，是能承担自己之「不可能性」的人。——《致死的疾病》（Anti-Climacus）〔译〕
02-131,人若要成为自己，必须敢于在孤独中站立。——《论真理》〔意译〕
02-132,思想与那为思想而存在的东西，是同一的。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
02-133,万物各正性命，而统于一元。——《新唯识论·卷上》 〔意译〕
02-134,若有人告诉你某人在说你坏话，不要辩解，只说：他不知我别的过错，否则不会只说这些。——《手册·26》〔译〕
02-135,一切写作，我只爱那用人血写成的。——《查拉图斯特拉如是说·论阅读与写作》
02-136,毕竟空中，无智亦无得，是为般若究竟行。——《大智度论·卷八十五》〔意译〕
02-137,它圆满无缺，宛如滚圆的球体，从中心到各处等距。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
02-138,求之于心而是也，虽其言之出于庸常，不敢以为非也。——《答罗整庵少宰书》
02-139,心有其理，是理性所不认识的。——《思想录》L397〔意译〕
02-140,夫物有自然，非为之所能致也。——《庄子注·天道》
02-141,认识自己的需要，远比认识他人的财富重要。——〔意译〕《名哲言行录》卷六（据其言论）
02-142,世人终日口念般若，不识自性般若。——《坛经》（敦煌本）
02-143,知足者，贫亦乐；贪婪者，富亦忧。——《徒然草》〔译〕
02-144,你若清晨不起身，便听不见黎明的密语。——《玛斯纳维·卷一》〔译〕
02-145,我们的列举与审查必须周详，以至于没有遗漏。——《谈谈方法》第二部分（方法规则四）
02-146,我们关于神的知识，正是神对自己的知识的有限部分。——《伦理学》第五部分·命题三十六附释〔意译〕
02-147,焦虑，是自由之可能性的实存性感受。——《焦虑的概念》（Vigilius Haufniensis）〔译〕
02-148,静虑者心住于梵、无有动摇，是名瑜伽究竟。——《薄伽梵歌注·卷六》〔译〕
02-149,只有自愿者方受称誉或责备；非自愿之举可原谅。——〔译〕《尼各马可伦理学》1110b—1111a、1144a
02-150,柏拉图的理念论，是把抽象概念误当作独立实体的典型。——《西方哲学史》〔译〕
02-151,夫耳目口心，皆顺其性也；不以顺性命，反以伤自然，故曰盲、聋、爽、狂也。——《老子注·十二章》
02-152,知性之域，待辨解而明；实体之域，待证会而彻。——《智的直觉与中国哲学》 〔意译〕
02-153,天才的生长，需要个性得以伸展的土壤。——《论自由·第三章》〔译〕
02-154,生，亦我所欲也；义，亦我所欲也。二者不可得兼，舍生而取义者也。——《孟子·告子上》
02-155,老者安之，朋友信之，少者怀之。——《论语·公冶长》
02-156,在改造世界的实践中，人改变着自己的本性。——《德意志意识形态》〔译〕
02-157,赏罚者，邦之利器也，在君则制臣，在臣则胜君。——《韩非子·喻老》
02-158,夫形骸者，无知之质；神者有知之主。——《庄子注·德充符》
02-159,不患无位，患所以立；不患莫己知，求为可知也。——《论语·里仁》
02-160,身心一如，则动静不二。——《正法眼藏·身心学道》
02-161,涂之人可以为禹。——《荀子·性恶》
02-162,一动一静，互为其根；分阴分阳，两仪立焉。——《太极图说》
02-163,人既知道自己的伟大，又知道自己的悲惨，这双重知识使他痛苦。——《思想录》L114〔意译〕
02-164,自由的人绝少想到死；他的智慧是对生命的沉思，而非对死的默想。——《伦理学》第四部分·命题十七附释〔译〕
02-165,任法不如任人。——《读通鉴论》
02-166,凡人主之所以劝民者，官爵也。——《商君书·农战》
02-167,国家与法律，是必要的恶，用以限制意志的互相侵害。——《论道德的基础》〔译〕
02-168,那不动摇的真理之心，与飘忽的意见，判然有别。——〔译〕《论自然》残篇 DK B1（辛普里丘转引）
02-169,死生，命也；其有夜旦之常，天也。——《庄子注·大宗师》
02-170,现代人的无家可归，源于存在之被遗忘。——《林中路》〔意译〕
02-171,我若能清楚意识到自己的思想，我便有了理性。——《单子论》第61节〔意译〕
02-172,故明主不恃其不我叛也，恃吾不可叛也；不恃其不我欺也，恃吾不可欺也。——《商君书·画策》
02-173,他人是我的自由之界的揭示者。——《存在与虚无》〔译〕
02-174,实体是我们假定为属性之支撑的未知基底。——《人类理解论》卷二·章廿三·节2〔意译〕
02-175,心不可汩于事，事不可挠于心。——《语录》（卷三十五）
02-176,修辞若只用于取悦听众而不求真理，就是奉承。——柏拉图《高尔吉亚篇》463a 以下〔译〕※
02-177,"根本不存在「事实」，只有解释。——尼采遗稿（KSA 12, 7[60]）⚠️〔常被误归为《权力意志》〕"
02-178,托好老庄，贱物贵身，志在守朴，养素全真。——《与山巨源绝交书》
02-179,此道充塞宇宙，天地所不能违，而况于人乎？——《语录》
02-180,吾人当以天地万物为一体。——《原儒·卷首》 〔意译〕
02-181,节制的本质，是成为自己的主人。——柏拉图《理想国》430e 以下〔译〕※
02-182,虚壹而静。——《荀子·解蔽》
02-183,良知是我在临界处境中听见的内在召唤。——《哲学》〔意译〕
02-184,怜悯是对他人不应遭逢之祸的想象，且似将及于己。——〔译〕《修辞学》1385b—1386a
02-185,国之所以兴者，农战也。——《商君书·农战》
02-186,观察星辰的运行，如同与它们一同前行。——《沉思录》卷七·47〔意译〕
02-187,广阔的苍天脱胎于以太，并自其中分得光热。——〔译〕《论自然》残篇 DK B17（辛普里丘转引）
02-188,自性无非、无乱、无痴。——《坛经》（敦煌本）
02-189,智者即便身陷桎梏，依旧自由。——〔译〕《梵蒂冈格言集》VS 63
02-190,读书记得，不如晓得；晓得，不如做得。——《语类》
02-191,性经验并非被压抑，而是被「部署」为一个被反复生产的话语对象。——《性史·第一卷》〔译〕
02-192,节制不是禁绝，而是把欲求收束于理性许可之内。——《论幸福生活·1》〔译〕
02-193,无物能生于无；凡生者皆有前在之因。——〔译〕《致希罗多德的信》LH
02-194,在我心里有一个上帝的观念，它比我自己的观念更伟大、更完满。——《第一哲学沉思集》第三沉思〔意译〕
02-195,不愧屋漏为无忝。——《西铭》
02-196,一个人越接近自己的内心，就越接近宇宙的理性。——《沉思录》卷六·11〔意译〕
02-197,人对自身的遗忘，是一切异化的开端。——《反抗者》〔意译〕
02-198,我活成一个问题，而非一个答案。——《笔记》〔意译〕
02-199,故龙以子之言有似齐王。——《公孙龙子·迹府》
02-200,教育的本质，是使人从自然性过渡到精神性。——《精神现象学》〔译〕
02-201,翕辟成变。——《新唯识论·卷上》
02-202,若你因外在之事而痛苦，困扰你的不是这件事本身，而是你对它的判断。而这个判断，你随时可以撤销。——《沉思录》卷八·47
02-203,死生亦大矣，而能觉解者，可于其中见天理之常。——《新原人》 〔意译〕
02-204,你无法控制别人的想法，但你能控制自己的反应。——《沉思录》卷十二·19〔意译〕
02-205,我思，因而我是一个能表象宇宙的单纯实体。——《单子论》第30节〔意译〕
02-206,月缺月圆，人世代谢，唯醉乡无愁。——《鲁拜集》〔译〕
02-207,不义的人，其灵魂内部是分裂与冲突的。——柏拉图《理想国》444a 以下〔译〕※
02-208,知之真者，由行而得。——《尚书引义·说命中》 〔意译〕
02-209,佛性者，山河草木悉皆成佛。——《正法眼藏·佛性》
02-210,心之所发便是意，意之本体便是知，意之所在便是物。——《传习录》上
02-211,君子乾乾，不息于诚，然必惩忿窒欲，迁善改过而后至。——《通书·干损益动》
02-212,胜人者，有力而已矣；自胜者，非力之所能也，故强。——《老子注·三十三章》
02-213,离了上帝，便无真正的正义；真义唯存于以上帝为至善之团契。——《上帝之城·19·21》〔译〕
02-214,我思故我在。——《谈谈方法》第四部分 / 《第一哲学沉思集》第二沉思
02-215,上帝是永恒、无限、全知、全能、万物的创造者。——《哲学原理》第一部分·§22〔意译〕
02-216,人当爱己，但所爱之己，是那依神形象而被造、可归于神的己。——《神学大全·II-II·q.25·a.4》〔译〕
02-217,此理在宇宙间，固不以人之力而加损。——《语录》
02-218,我的反抗始于对自身命运的不甘。——《反抗者》〔意译〕
02-219,我受被动情感激动时，只要同时形成清楚的观念，所受的苦便减少。——《伦理学》第三部分·命题五十九〔意译〕
02-220,我之为我，不在于生物性，而在于能超越自身有限性。——《论真理》〔意译〕
02-221,人心的运用比人心的天赋更重要。——《人类理解论》卷一·章二·节12〔意译〕
02-222,所谓文明，常是装饰过的野蛮。——〔意译〕《名哲言行录》卷六（据其批判）
02-223,自我之乐非由外境，唯由内证寂静而得。——《伊莎奥义书注》〔译〕
02-224,右有与，可谓变乎？曰：可。——《公孙龙子·通变论》
02-225,制度可以约束行为，却改不了意志。——《论道德的基础》〔译〕
02-226,夫明胆殊用，不能相生。——《明胆论》
02-227,革命是群体为夺回主体性而作的实践。——《辩证理性批判》〔意译〕
02-228,世界整体作为理念，不能被经验所穷尽。——《纯粹理性批判·先验辩证论》〔译〕
02-229,真正的自由，是摆脱私欲之奴役。——《宗教学科的复兴》〔译〕
02-230,不拥有某些你想要的东西，是幸福的必要条件。——《幸福之路》〔译〕
02-231,新闻与闲谈，是平庸者的食粮。——《附录与补遗·论独处》〔译〕
02-232,哲学家（法拉比、伊本·西那）在若干根本问题上，已离伊斯兰信条。——《哲学家的矛盾》〔译〕
02-233,亲亲而仁民，仁民而爱物。——《孟子·尽心上》
02-234,人类若失去对超越的敬畏，便陷入彻底的空虚。——《论真理》〔意译〕
02-235,学术者，天下之公器。——《十力语要·卷四》 〔意译〕
02-236,真正的物理学应当像几何学一样，从不可怀疑的原理推导。——《谈谈方法》第六部分〔意译〕
02-237,但得身心脱落，坐禅办道。——《普劝坐禅仪》
02-238,认识你自己之暗，方能容光。——《玛斯纳维·卷二》〔译〕
02-239,仁爱是人与神之间的友谊；藉它，人被引入神之团契。——《神学大全·II-II·q.23·a.1》〔译〕
02-240,现象学是一门本质科学，而非关于事实的科学。——《纯粹现象学通论》§3〔译〕
02-241,慈悲即是观音，喜舍名为势至，能净即释迦，平直即弥陀。——《坛经·疑问品》（宗宝本） ⚠️
02-242,我的存在是多余的，却又无可推卸。——《恶心》〔意译〕
02-243,鱼相忘乎江湖，人相忘乎道术。——《庄子·大宗师》
02-244,不要把你的宁静寄托于他人的赞美，因为他人的判断不由你掌控；寄托于你自己的理性。——《手册·26》〔意译〕
02-245,以天下论者，必循天下之公。——《读通鉴论·卷末·叙论》
02-246,治道亦有从本而言，亦有从事而言。——《遗书》卷二上
02-247,共善高于私善；社会之秩序，以指向那至善为究竟。——《神学大全·I-II·q.90·a.2》〔译〕
02-248,在人群中失去自己，比独处更孤独。——《日记》（Papirer）〔译〕
02-249,正义是一种习性，使人恒常地把各人应得者归于各人。——《神学大全·II-II·q.58·a.1》〔译〕
02-250,个人的生存不是现成物，而是在展开中成就自身。——《存在与时间》〔意译〕
02-251,战争状态是对自然法的公然破坏。——《政府论两篇·下篇》章三·节19〔意译〕
02-252,宇宙之善，大于个人之善；整体之完，有时容个体之缺。——《神学大全·I·q.22·a.2》〔译〕
02-253,宁做一个不满足的人，也不做一头满足的猪。——《功利主义·第二章》〔译〕
02-254,你要常问自己：这是否在我掌控之中？若不在，就把它交给命运。——《手册·1》〔意译〕
02-255,对己义务的最高形式，是保持自身人格的尊严。——《道德形而上学》〔译〕
02-256,人法地，地法天，天法道，道法自然。——《道德经·第二十五章》
02-257,社会把人变成角色，独处使人回到本质。——《附录与补遗·论独处》〔译〕
02-258,大人者，不失其赤子之心者也。——《孟子·离娄下》
02-259,一个人若不堪孤独，便也不配自由。——《附录与补遗·论独处》〔译〕
02-260,礼者，理也；乐者，和也；阴阳理而后和。——《遗书》卷十五
02-261,物质由聚集的单子构成，其本质是广延。——《单子论》第49节〔意译〕
02-262,法律若只保护富人，便不配称法律。——〔意译〕《名哲言行录》卷六（据其批判）
02-263,天时不如地利，地利不如人和。——《孟子·公孙丑下》
02-264,知其不可奈何而安之若命，德之至也。——《庄子·人间世》
02-265,法，是自由的无碍的定在。——《法哲学原理·§29》〔译〕
02-266,当自我（nafs）驯服，便成最忠的仆。——《玛斯纳维·卷五》〔译〕
02-267,一个人最大的危险，是相信自己的善良足以替代思考。——《开放社会及其敌人》〔意译〕
02-268,满街都是圣人。——《传习录》下
02-269,必有第一推动者，自身不被推动，而为万动之源。——《神学大全·I·q.2·a.3》〔译〕
02-270,因果联系不是逻辑必然性。——《逻辑哲学论》5.135〔译〕
02-271,如来所说，不离二谛；若偏执一边，则失佛意。——《中论·观四谛品》〔意译〕
02-272,在自然状态下，人是自由、平等、独立的。——《政府论两篇·下篇》章二·节4〔意译〕
02-273,信仰不是教义，而是人在临界中对超越的敞开。——《论真理》〔意译〕
02-274,人类的进步，不在于不再犯错，而在于更快发现并改正错误。——《无穷的探索》〔意译〕
02-275,神心冥漠，理极同无。——《般若无知论》
02-276,行己有耻，则不辱其身。——《亭林文集·与友人论学书》
02-277,圣人之心，以天地万物为一体，其视天下之人，无外内远近。——《传习录》中
02-278,科学的世界图景遗忘了「价值」与「意义」的维度。——《欧洲科学的危机与超越论的现象学》〔意译〕
02-279,观念之间有两种契合：矛盾的与可共存的。——《人类理解论》卷四·章三·节2〔意译〕
02-280,圣人之心，静乎天地之鉴，万物之镜也。——《庄子注·天道》
02-281,死亡平等一切人，王与丐同赴一途。——《宗教学科的复兴》〔译〕
02-282,君主之公正，胜于雨水之润物。——《宗教学科的复兴》〔译〕
02-283,夫所谓礼者，为整饬风化之具也。——《焚书》
02-284,存其心，养其性，所以事天也。——《孟子·尽心上》
02-285,上有好者，下必有甚焉者矣。——《孟子·滕文公上》
02-286,飘风不终朝，骤雨不终日。——《道德经·第二十三章》
02-287,心灵既是身体的观念，也努力保持自身的存在。——《伦理学》第三部分·命题九附释〔意译〕
02-288,孤独者最大的危险，是可能爱上自己的绝望。——《致死的疾病》（Anti-Climacus）〔译〕
02-289,历史的意义，不来自目的，而来自那些被记住的事迹。——《过去与未来之间》〔意译〕
02-290,人只能在行动中定义自己，本质随选择而凝固。——《存在主义是一种人道主义》〔意译〕
02-291,我的自由若不与你相连，便走向自我毁灭；自由的真义，是能选择那真正的善。——《论自由意志·3·3》〔译〕
02-292,凡是有某种关系存在的地方，这种关系就是为我而存在的。——《德意志意识形态》〔译〕
02-293,我生已尽，梵行已立，所作已办，不受后有。——《杂阿含经·卷一》（阿罗汉自证偈）
02-294,一个人若用「我们」掩盖「我」，便是逃避自我。——《日记》（Papirer）〔译〕
02-295,不温不凉，不宫不商。听之不可得而闻，视之不可得而彰。——《老子指略》
02-296,良心之在人，虽或有所陷溺，亦未始泯然而尽亡也。——《语录》
02-297,真正底风流，在于有情而无我。——《以〈风流〉论魏晋人之风神》（收录于《三松堂全集》） 〔意译〕
02-298,若依自然立身，你永不会贫穷；若依意见立身，你永不会富有。——〔译〕《梵蒂冈格言集》VS 23
02-299,偏见来自习惯，也终结于习惯。——《思想录》L434〔意译〕
02-300,记忆，是我对抗遗忘与虚无的唯一凭依。——《过去与未来之间》〔意译〕
