ID,语句
06-049,我从何处开始，于我都无差别；因为我终将回到原处。——〔译〕《论自然》残篇 DK B5（辛普里丘转引）
06-050,若陶匠能答，必诉其以泥土造人之痛。——《鲁拜集》〔译〕
06-051,名色（nāma-rūpa）是生死根本，离名色则无世间。——《梵经注·卷二》〔译〕
06-052,天下之法，当为天下而立，非为一姓而立。——《明夷待访录·原法》 〔意译〕
06-053,制度通过分类，制造出「正常」与「异常」的边界。——《疯癫与文明》〔意译〕
06-054,一粒之米，含容大千世界。——《典座教訓》
06-055,权力的毛细血管，渗透进日常最细微的姿态。——《规训与惩罚》〔意译〕
06-056,真实的谦卑，是认自己一无所有，万有都来自你。——《忏悔录·1·4》〔译〕
06-057,悬置不是否定世界，而是对世界的存在做存而不论。——《纯粹现象学通论》§31〔译〕
06-058,犯罪是对法的否定，刑罚是对犯罪的否定之否定。——《法哲学原理·§§95–102》〔译〕
06-059,如人入海，唯取如意宝，不取沙砾；行者求法，亦应择其要。——《大智度论·卷二十七》〔意译〕
06-060,认识自己的无知，是智慧的开端。——《人类的知识》〔意译〕
06-061,夷夏之防，严而不可弛。——《南雷文定》 〔意译〕
06-062,人们自己创造自己的历史，但是他们并不是随心所欲地创造。——《路易·波拿巴的雾月十八日》〔译〕
06-063,敢于认识！要有勇气运用你自己的知性！——《答复这个问题：什么是启蒙》（1784）〔译〕
06-064,一切有为法，念念生灭，无有实法可得。——《大智度论·卷五》
06-065,民众被虚构之物所统治；他们爱幻象胜过爱真实。——《思想录》〔意译〕⚠️
06-066,穷理尽性以至于命，三事一时并了，元无次序。——《遗书》卷二上
06-067,惟人也，得其秀而最灵。——《太极图说》
06-068,以反人为实，而欲以胜人为名，是以与众不适也。——《庄子·天下》（庄子评其说）
06-069,真正令人充实的幸福，来自对身外之物的关怀。——《幸福之路》〔译〕
06-070,又读《老》《庄》，重增其放。——《与山巨源绝交书》
06-071,中国哲学中，圣人不必作惊天动地底事业，而只于日用处尽伦尽职。——《中国哲学简史》 〔意译〕
06-072,把人仅仅当作手段，违背功利主义的正义观。——《功利主义》〔译〕
06-073,浮华之会，不如清谈一夕。——《徒然草》〔译〕
06-074,自由不在于能够做想做的，而在于能够依自己的意志行动。——《人类理解论》卷二·章廿一·节8〔意译〕
06-075,真理只能在往复的辩证问答中显现，而非凭独白获得。——〔译〕《理想国》454a—455a
06-076,自格物而充之，然后可以至圣人。——《遗书》卷十七
06-077,货币，是商品交换中自发产生的普遍等价物。——《资本论》第一卷·第一章〔译〕
06-078,最美丽的世界，也不过是尘埃的偶然聚散。——〔译〕《残篇》DK B124（据传，文本存疑）
06-079,我这一生，除了试图说服你们关心灵魂，别的什么都没做。——柏拉图《申辩篇》31a—b〔译〕
06-080,君者，舟也；庶人者，水也。水则载舟，水则覆舟。——《荀子·王制》
06-081,他人的痛苦，是我不可推卸的见证。——《鼠疫》〔意译〕
06-082,一个人若只顾追求财富与名声，而不追求智慧与真理，是可耻的。——柏拉图《申辩篇》29e〔译〕
06-083,利之所在，则忘其所恶，皆为孟贲。——《韩非子·内储说上》
06-084,我年轻时相信哲学能给人确定的知识，后来我放弃了这个希望。——《我的哲学的发展》〔译〕
06-085,戏言出于思也，戏动作于谋也。——《东铭》
06-086,真正的宗教必须使人认识自己的败坏与高尚。——《思想录》L308〔意译〕
06-087,意识，一开始就是社会的产物。——《德意志意识形态》〔译〕
06-088,人须在事上磨，方立得住。——《传习录》下
06-089,爱是灵魂的重量；它把我带向所爱的，正如重量带物向下。——《忏悔录·13·9》〔译〕
06-090,作经者，贤者传记。——《论衡·书解》
06-091,得意而忘象，得象而忘言。——《周易略例·明象》
06-092,干（燥）的灵魂最为智慧。——〔译〕《残篇》DK B118（波利比乌斯/克莱门转引，文本有异文）
06-093,疯癫，不是一种自然事实，而是一种被文明建构出来加以排斥的「他者」。——《疯癫与文明》〔译〕
06-094,我既非基督徒、犹太、拜火，亦非穆斯林，我超出信仰之樊。——《沙姆斯文集·第16首》〔译〕
06-095,我的错误之所以发生，是因为我的意志范围比理智范围更宽，我把意志用于自己没有清楚领会的东西。——《第一哲学沉思集》第四沉思〔意译〕
06-096,真正的自我认识，始于承认自己的无助。——《焦虑的概念》（Vigilius Haufniensis）〔译〕
06-097,你召我归回，使我从「向外」转「向内」；在内室中，我听见你的声音。——《忏悔录·9·10》〔译〕
06-098,心要在腔子里。——《遗书》卷七
06-099,真理，常存在于相左意见的碰撞之中。——《论自由·第二章》〔译〕
06-100,你们所谓的「爱邻人」，是最孤独者对自己的逃避。——《查拉图斯特拉如是说·论爱邻人》〔意译〕
06-101,时间，是意志自我消耗的形式。——《作为意志和表象的世界》〔译〕
06-102,宽着期限，紧着课程。——《朱子读书法》
06-103,自然喜欢隐藏自己。——〔译〕《残篇》DK B123（普鲁塔克《论神谕》转引）
06-104,观风俗之厚薄，而知世运之盛衰。——《日知录·世风》 〔意译〕
06-105,诸大哲学家各自以不同方式指向同一大全。——《大哲学家》〔意译〕
06-106,宇宙中没有真正的虚空；凡有广延之处皆有物质。——《哲学原理》第二部分·§16〔意译〕
06-107,"梵真实，世界虚妄；个我即梵，非异于梵（Brahma satyam jagan mithyā, jīvo brahmaiva nāparah）。——商羯罗《梵经注》〔梵文总摄偈〕"
06-108,悔悟是去病之药，然以改之为贵。——《传习录》上
06-109,运者，自动也。——《庄子注·天道》
06-110,直透本体，非量智所及，必性智自证。——《新唯识论·卷中》 〔意译〕
06-111,我们所谓的「自由意志」只是按既定动机行动的感觉。——《人性论》卷二·章三 / 《人类理解研究》第八章〔意译〕
06-112,我无法把自身认作对象，因为我是使之显现的虚无。——《存在与虚无》〔译〕
06-113,覆军杀将，必以五危，不可不察也。——《孙子兵法·九变篇》
06-114,我们所有的简单观念都来自感觉或反省。——《人类理解论》卷二·章二·节1〔意译〕
06-115,判定一个理论是否具有科学地位的标准，是它的可证伪性。——《科学发现的逻辑》〔译〕
06-116,天下惟器而已矣。道者器之道，器者不可谓之道之器也。——《周易外传·卷五》
06-117,现象与物自身之区分，是超越的区分。——《现象与物自身》 〔意译〕
06-118,立天之道，曰阴与阳；立地之道，曰柔与刚；立人之道，曰仁与义。——《太极图说》
06-119,必然性不过是我们对恒常联结的主观预期。——《人性论》卷一·部三·章十四 / 《人类理解研究》第八章〔意译〕
06-120,真理一旦被权力垄断，便不再是真理，而是宣传。——《过去与未来之间》〔意译〕
06-121,老子、庄周，吾之师也。——《与山巨源绝交书》
06-122,然则乾坤倒覆，无谓不静；洪流滔天，无谓其动。——《物不迁论》
06-123,我必须「先行的」决断，才能领受自己的有限性。——《存在与时间》§62〔译〕
06-124,比利牛斯山这边是真理，山那边是谬误。——风俗随地域而变，并无绝对标准。——《思想录》L294〔意译〕
06-125,诚，无为；几，善恶。——《通书·诚几德》
06-126,一个人若以真理自居，他便已停止思考。——《权力的眼睛》〔意译〕
06-127,万物以自然为性，故可因而不可为也，可通而不可执也。——《老子注·二十九章》
06-128,人主之患在于信人，信人则制于人。——《韩非子·备内》
06-129,成为自己，是人在历史中唯一的不可替代的任务。——《历史的起源与目标》〔意译〕
06-130,人之生也直，罔之生也幸而免。——《论语·雍也》
06-131,美恶犹喜怒也，善不善犹是非也。喜怒同根，是非同门，故不可得偏举也。——《老子注·二章》
06-132,人心比理智更深，它要求的不是证明，而是亲近。——《思想录》L397〔意译〕
06-133,欲虽不可尽，可以近尽也。——《荀子·正名》
06-134,凡把人当作手段的政权，终将腐朽。——《西方哲学史》〔意译〕
06-135,心若不安息于你，连在万乐之中也是流亡。——《忏悔录·1·1》〔译〕
06-136,反者，疑乎其不相均也，而实则相济。——《张子正蒙注·太和篇》 〔意译〕
06-137,死亡与良知将个体从「人们」中解放，复归于本真共同体。——《存在与时间》〔意译〕
06-138,君子以道充为贵，身安为富，故常泰无不足；铢视轩冕，尘视金玉，其重无加焉尔。——《通书·富贵》
06-139,历史主义把规律强加于历史，是对人类自由的剥夺。——《历史决定论的贫困》〔译〕
06-140,文化之生命，在道统之延续与学统之开新。——《政道与治道》 〔意译〕
06-141,我们并不拥有真理，我们只是探求真理。——《猜想与反驳》〔译〕
06-142,改过迁善，学之大要。——《遗书》卷十五
06-143,经济基础，决定上层建筑。——《德意志意识形态》〔译〕
06-144,没有爱，技术只是更精巧的毁灭。——《一生的学习》〔译〕
06-145,少女啊（指诗中行路的我），你且领受我的言辞，随我前往光明之女。——〔译〕《论自然》残篇 DK B1（辛普里丘《物理学注》转引）
06-146,人永远在超越既定，朝向尚未成为的自己。——《存在与虚无》〔意译〕
06-147,不自见，则其明全；不自是，则其是彰。——《老子注·二十二章》
06-148,法律是理性为公益而设的 ordinance，由关怀群共者所立。——《神学大全·I-II·q.90·a.1》〔译〕
06-149,以智火焚尽无明，则见自我本来清净。——《梵经注·卷四》〔译〕
06-150,故知万物非真，假号久矣。——《不真空论》
06-151,你乘马车或航海时，不会怪车夫或舵手，而安心于自己的位置；对人生这趟旅程也当如此。——《手册·37》〔译〕
06-152,返本还源，尽性之谈。——《涅槃无名论》
06-153,将听吾计，用之必胜，留之；将不听吾计，用之必败，去之。——《孙子兵法·计篇》
06-154,我寻求爱，首先因为它带来狂喜，这种狂喜竟如此强烈，令我常愿为它牺牲余生。——《自传·序言》〔译〕
06-155,不可将思想托付于昏花的眼睛与轰鸣的耳朵，而当以理性裁断。——〔译〕《论自然》残篇 DK B7（辛普里丘转引）
06-156,今也以君为主，天下为客。——《明夷待访录·原君》
06-157,天使与人都被造为自由；其堕落，在意志自行背离那不变之善。——《论自由意志·3·1》〔译〕
06-158,神即是其自身的存在；祂不是「有存在者」，而是「存在本身」。——《论存在与本质》〔译〕
06-159,学是学去人欲，存天理。——《传习录》上
06-160,万物皆逝，唯此一刻之欢留痕。——《鲁拜集》〔译〕
06-161,善养生者，清虚静泰，少私寡欲，旷然无忧患，寂然无思虑。——《养生论》
06-162,我不属于任何团体，因为我只愿对事件本身负责。——《过去与未来之间》〔意译〕
06-163,被动综合先于一切主动判断，它在我的感知中无声地运作。——《纯粹现象学通论》§118〔译〕
06-164,我毕生所求，不是证明自己正确，而是弄清我在何处错了。——《无穷的探索》〔意译〕
06-165,群体的狂热，淹没了个体的良知。——《反抗者》〔意译〕
06-166,生无一锥土，常有四海心。——《亭林诗集·秋雨》
06-167,但行十善，何须更愿往生？——《坛经》（敦煌本）
06-168,在公正而有序的民主中度日，是甘美的。——〔译〕《残篇》DK B250（斯托拜乌斯转引）
06-169,我当如合唱教练把音调拔高那样，用尖刻的言词把人唤醒。——〔译〕《名哲言行录》卷六·43
06-170,与愚夫愚妇同的，是谓同德；与愚夫愚妇异的，是谓异端。——《传习录》下
06-171,我底生命，是宇宙底大生命之一部。——《新原人·第四章》
06-172,哲人所爱者，是那永恒不变、始终如一的真实。——〔译〕《理想国》484b—485a
06-173,诚心有孚，则虽昏愚可勉而至焉。——《颜子所好何学论》
06-174,一个人应当追求自己的完善，而非他人的赞许。——《论自由·第三章》〔译〕
06-175,生产资料的集中和劳动的社会化，达到了同它们的资本主义外壳不能相容的地步。——《资本论》第一卷·第二十四章〔译〕
06-176,我们从未真正「看见」因果力，只看到先后与伴随。——《人性论》卷一·部三·章六〔意译〕
06-177,外举不避仇，内举不避子。——《韩非子·外储说左上》
06-178,心地但无不善，西方去此不遥。——《坛经》（敦煌本）
06-179,贪暴者扰之而仁恕者散之。——《藏书》
06-180,我对人类伟大的定义是：热爱命运（amor fati）。——参《快乐的科学》276、《瞧，这个人》〔意译〕
06-181,我从不寻求被理解，我只寻求被认真地反对。——《责任与判断》〔意译〕
06-182,人注定自由。——《存在与虚无》〔译〕
06-183,莫非命也，顺受其正；顺性命之理，则得性命之正。——《正蒙·诚明》
06-184,宗教，是绝对精神在表象形式中的自我认识。——《哲学史讲演录》〔译〕
06-185,反身而诚，则天下之理得。——《南雷文定》 〔意译〕
06-186,现代性，把决断推迟到永远。——《现时代》（本名）〔译〕
06-187,我宁愿做发了狂的苏格拉底，也不做永远清醒却平庸的常人。——〔译〕《名哲言行录》卷六·50
06-188,夫般若虚玄，无知而无不知。——《般若无知论》
06-189,行动，是唯一直接发生在人与人之间、无需物或质作中介的活动。——《人的境况》〔译〕
06-190,灵魂不灭不是赏罚意义上的，而是理智对神的直观参与。——《伦理学》第五部分·命题四十附释〔意译〕
06-191,以道观之，物无贵贱，各自足也。——《庄子注·秋水》
06-192,故王者上谨于承天意，以顺命也；下务明教化民，以成性也；正法度之宜，别上下之序，以防欲也。——《汉书·董仲舒传》（举贤良对策）
06-193,揠苗助长。——《孟子·公孙丑上》
06-194,世异则事异，事异则备变。——《韩非子·五蠹》
06-195,最好的政体不是某一固定形式，而是最能保障公民安全的政体。——《政治论》第八章〔意译〕
06-196,繁星之下，王与丐同蒙一夜。——《鲁拜集》〔译〕
06-197,夫有若真有，有自常有，岂待缘而后有哉？——《不真空论》
06-198,百工之巧，皆本于实用而后可贵。——《天下郡国利病书》 〔意译〕
06-199,剩余价值，是资本家无偿占有工人剩余劳动的结果。——《资本论》第一卷·第二十一章〔译〕
06-200,朋友是另一个自我。——〔译〕《尼各马可伦理学》1159b—1160a
06-201,良知的呼声是不可回避的，它像守护神般伴随人。——《道德形而上学》〔译〕
06-202,神看一切为美、为善、为义；人却以一些为不义、另一些为义。——〔译〕《残篇》DK B102（第欧根尼·拉尔修 IX.9 转引）
06-203,死亡不是对生命的剥夺，因为生命本就是持续的消亡。——《作为意志和表象的世界》〔译〕
06-204,放下身心，则万法自现。——《正法眼藏·現成公案》
06-205,孤独，是精神卓越者的命运。——《附录与补遗·论独处》〔译〕
06-206,夫吹万不同，而使其自己。——《庄子注·齐物论》
06-207,惠施日以其知与之辩，特与天下之辩者为怪。——《庄子·天下》
06-208,语言游戏是语言与生活形式的交织。——《哲学研究》§7〔译〕
06-209,永久和平，需要共和制与自由国家之间的联盟。——《永久和平论》（1795）〔译〕
06-210,天下难事，必作于易；天下大事，必作于细。——《道德经·第六十三章》
06-211,我害怕的是思想的懒惰，甚于思想的错误。——《精神生活·思维》〔意译〕
06-212,我以我的选择创造自己的本质。——《存在主义是一种人道主义》〔译〕
06-213,城邦要治理得好，必须由真正知道什么是善的人来治理。——柏拉图《理想国》〔译〕※
06-214,与人争辩时，你争的不是事实，而是你胜过别人的快感。——《手册·12》〔意译〕
06-215,恬淡为上。——《道德经·第三十一章》
06-216,非我而当者，吾师也；是我而当者，吾友也；谄谀我者，吾贼也。——《荀子·修身》
06-217,君子成人之美，不成人之恶。小人反是。——《论语·颜渊》
06-218,善政不如善教之得民也。——《孟子·尽心上》
06-219,最优秀的人，是那些最致力于自我认识的人。——色诺芬《回忆苏格拉底》〔译〕
06-220,哲学之方向，在通晓概念之分析。——《中国哲学十九讲》 〔意译〕
06-221,哀莫大于心死，而人死亦次之。——《庄子·田子方》
06-222,即活动即存有。——《心体与性体·第一部》
06-223,以有空义故，一切法得成；若无空义者，一切则不成。——《中论·观四谛品》
06-224,唯有在独处时，人才是他自己。——《附录与补遗·论独处》〔译〕
06-225,恶并非一种实体，而是善的缺失；凡存在者，皆由你而来，故本为善。——《论自由意志·2·3》〔译〕
06-226,我所能直接知觉的，只有当下的印象与记忆。——《人性论》卷一·部一·章一〔意译〕
06-227,规训制造「驯顺的身体」。——《规训与惩罚》〔译〕
06-228,当观念清楚时，我才能确知它们的关联。——《人性论》卷一·部三·章一〔意译〕
06-229,吾十有五而志于学，三十而立，四十而不惑，五十而知天命，六十而耳顺，七十而从心所欲，不逾矩。——《论语·为政》
06-230,三种简单却无比强烈的激情支配了我的一生：对爱的渴望、对知识的追求，以及对人类苦难难以遏制的同情。——《自传·序言》〔译〕
06-231,人若能以永恒的观点观看事物，便不再畏惧死亡。——《伦理学》第五部分·命题二十三〔意译〕
06-232,幸福，与其说是目的，不如说是值得过的生活之副产品。——《自传》〔译〕
06-233,法者，所以爱民也；礼者，所以便事也。——《商君书·更法》
06-234,与自己的心欲作战是艰难的；凡它所想望的，都要以灵魂为代价去换取。——〔译〕《残篇》DK B85（斯托拜乌斯转引）
06-235,天下，势而已矣。势，轻重也。——《通书·势》
06-236,寂静不是被培养出来的，它在混乱止息时自然来临。——《智慧的觉醒》〔译〕
06-237,政治与公共生活不可全然回避；人天生是为他人而生的。——《论心灵的宁静·3》〔译〕
06-238,历史是万民在神意中的汇流；强国的兴亡，都是祂手中的笔。——《上帝之城·1·1》〔译〕
06-239,迷人念佛生彼，悟人自净其心。——《坛经》（敦煌本）
06-240,且夫指固自为非指，奚待于物而乃与为指？——《公孙龙子·指物论》
06-241,怀疑是通向确信的第一步。——《迷途指津》〔译〕
06-242,义理之在人心，实天之所与，而不可泯灭焉者也。——《语录》
06-243,风俗者，天下之大事。——《日知录·汉元帝》
06-244,正义不在律文，而在怜悯之心。——《玛斯纳维·卷五》〔译〕
06-245,万物皆在争斗，因每一意志都想独占表象。——《作为意志和表象的世界》〔译〕
06-246,一个人若把自己当作真理的化身，他便关闭了学习之门。——《开放社会及其敌人》〔意译〕
06-247,天地万物之理，无独必有对。——《遗书》卷十一
06-248,君子之守，莫要于慎独。——《思问录·内篇》 〔意译〕
06-249,学问之道无他，求其放心而已矣。——《孟子·告子上》
06-250,故见素抱朴以绝圣智，寡私寡欲以弃巧利，皆崇本息末之谓也。——《老子指略》
06-251,弟子是岭南新州百姓，远来礼师，惟求作佛，不求余物。——《坛经》（敦煌本）
06-252,说大人，则藐之，勿视其巍巍然。——《孟子·尽心下》
06-253,有人追求显名，有人只求安静；二者所求迥异。——〔译〕《主要学说》KD 7
06-254,且夫世之真能文者，比其初皆非有意于为文也。——《焚书·童心说》
06-255,真知者，行到然后知至。——《明儒学案》 〔意译〕
06-256,人若不知道自己可怜，他才是真正可怜的。——《思想录》L114〔意译〕
06-257,忘却安全，活在你所恐惧之处。——《玛斯纳维·卷四》〔译〕
06-258,不要企求事情如你所愿地发生，而要企求事情如其本来那样发生；这样你的人生便会顺畅。——《手册·8》〔译〕
06-259,何名波罗蜜？此是西国语，唐言到彼岸……离境无生灭，如水永长流。——《坛经》（敦煌本）
06-260,真正的自爱者以追求高贵为己任，甘让朋友或邦国得益。——〔译〕《尼各马可伦理学》1168b—1169a
06-261,无心于万物，而万物未尝无。——《不真空论》
06-262,博学并不教人以理解。——〔译〕《残篇》DK B40（第欧根尼·拉尔修 I.22 转引）
06-263,自然的最高立法，必须见之于我们自己、见之于我们的知性。——《纯粹理性批判》〔译〕
06-264,所谓「自我」，不过是一束接续不断的知觉。——《人性论》卷一·部四·章六〔意译〕
06-265,至今一切社会的历史，都是阶级斗争的历史。——《共产党宣言》〔译〕
06-266,万物皆时而后显；超越时间者，是那使时间得以存在的永恒。——《上帝之城·11·?》〔译〕
06-267,我们务必知：战争是普遍的，冲突即正义，万物皆由冲突而生、又归于它。——〔译〕《残篇》DK B80（塞克斯都·恩披里柯转引）
06-268,故天下之吏民，无不知法者。——《商君书·定分》
06-269,尘归尘，所来者即所去者。——《鲁拜集》〔译〕
06-270,自然万物都在诉说一位创造者，却又不曾穷尽地显现祂。——《思想录》L418〔意译〕
06-271,启蒙，不是一套信条，而是一组事件与态度。——《什么是启蒙》〔译〕
06-272,心者，人之神明，所以具众理而应万事者也。——《孟子集注》
06-273,真文自在，岂假于人？——《焚书·童心说》
06-274,天下莫柔弱于水，而攻坚强者莫之能胜，以其无以易之。——《道德经·第七十八章》
06-275,灵魂是上帝的形像，纵被罪损，仍存其痕；由人可略见神。——《论三位一体·14·3》〔译〕#self-other
06-276,功利原则，是最大多数人的最大幸福。——《功利主义·第二章》〔译〕
06-277,气者，理之依也。——《读通鉴论·卷末·叙论》
06-278,我把批判当作一种责任，也当作一种喜悦。——《无穷的探索》〔意译〕
06-279,公元前八百年至前两百年间，出现了人类精神的「轴心时代」。——《历史的起源与目标》〔译〕
06-280,使人畏惧者，自己也不可能免于畏惧。——〔译〕《残篇》DK B46（斯托拜乌斯转引）
06-281,良心若仅停留于主观，便易堕入「优美灵魂」的空洞。——《精神现象学·良心章》〔译〕
06-282,主啊，给我贞洁与节制，但不是现在。——《忏悔录·8·7》〔译〕
06-283,我们多因想象而受苦，远胜于真实；多数恐惧从未发生。——《致鲁基里乌斯书信集·第104封》〔译〕
06-284,与情欲作战诚难，但能制服它，正是节制者的标记。——〔译〕《残篇》DK B47（斯托拜乌斯转引）
06-285,万物之生意最可观。——《遗书》卷十一
06-286,宁可在行事上合乎理性，不要在众人口中得好评；前者在你，后者由人。——《论幸福生活·1》〔译〕
06-287,一个人只要运用同样的理性，就可以在一切事情上做出正确判断。——《谈谈方法》第一部分〔意译〕
06-288,上帝既隐藏又显现：隐藏于理智，显现于心。——《思想录》L424〔意译〕
06-289,事莫明于有效，论莫定于有证。——《论衡·知实》
06-290,学以变化气质为功。——《明儒学案》 〔意译〕
06-291,为学大益，在自求变化气质。——《张子语录》
06-292,代替那存在着阶级对立的旧社会，将是自由人的联合体。——《共产党宣言》〔译〕
06-293,涅槃与世间，无有少分别；世间与涅槃，亦无少分别。——《中论·观涅槃品》
06-294,世界作为大全之一面，是我们对象化的存在者整体。——《哲学》〔译〕
06-295,资产阶级，按照自己的面貌为自己创造出一个世界。——《共产党宣言》〔译〕
06-296,若我有少宗，则我有彼过；我无立宗故，唯我无过。——《回诤论·卷一》（无宗之破）
06-297,宇宙之间，一理而已。上古圣人，先觉此理，故制礼作乐，以定人道。——《语录》（卷二十二）
06-298,存心养性为匪懈。——《西铭》
06-299,他人的显现，不是通过推论，而是通过「共现」（Appräsentation）被给予。——《笛卡尔式的沉思》第五沉思〔译〕
06-300,坚未与石为坚，而物兼未与为坚，而坚必坚。——《公孙龙子·坚白论》
