ID,语句
15-030,真正的谦逊，是知道我的知识永远不完整。——《客观知识》〔意译〕
15-031,一切众生，皆以食而得住立。——《杂阿含经·卷十五》
15-032,一家之学，必有其概念之骨架。——《中国哲学十九讲》 〔意译〕
15-033,过而不改，是谓过矣。——《论语·卫灵公》
15-034,若识自心见性，皆成佛道。——《坛经》（敦煌本）
15-035,实胜，善也；名胜，耻也。故君子进德修业，孳孳不息，务实胜也。——《通书·务实》
15-036,文章者，非为炫才，乃述心。——《徒然草》〔译〕
15-037,爱不是占有，占有是恐惧的别名。——《重新认识你自己》〔译〕
15-038,无选择的觉知，是通达真相的唯一途径。——《重新认识你自己》〔译〕
15-039,他人，是不得不忍受的必然性。——《附录与补遗·人生的智慧》〔译〕
15-040,我来赴这节庆，是为观察人的愚蠢。——〔译〕《名哲言行录》卷六·68
15-041,顺天意者，兼相爱，交相利，必得赏；反天意者，别相恶，交相贼，必得罚。——《墨子·天志上》
15-042,民主的城邦把自由当作最高价值，结果自由变成了放纵。——柏拉图《理想国》562b 以下〔译〕※
15-043,水因器皿成方圆，真理因语言成异说。——《玛斯纳维·卷四》〔译〕
15-044,天地为炉，造化为工，我乃炉中铜。——《鲁拜集》〔译〕
15-045,圆善，是德福一致之圆满。——《圆善论》 〔意译〕
15-046,先义而后利者荣，先利而后义者辱。——《荀子·荣辱》
15-047,不要说「我损失了」，而说「我归还了」；你所称的损失，不过是把受托之物交还。——《手册·21》〔意译〕
15-048,性者，质也。诘性之质于善之名，能中之与？——《春秋繁露·深察名号》
15-049,学校，所以养士也，而亦所以议政也。——《明夷待访录·学校》 〔意译〕
15-050,我们的内心同时容纳崇高与堕落，二者同存而不相消。——《思想录》〔意译〕
15-051,一个只关心自身琐事的生活，多半是乏味的。——《幸福之路》〔译〕
15-052,吾心之良，吾所固有也。——《语录》
15-053,我使自己习惯于寒冷与粗糙，以证明快乐不在舒适。——〔意译〕《名哲言行录》卷六（据其苦行轶事）
15-054,我所能负责的唯一世界，是我亲手触碰到的那个。——《责任与判断》〔意译〕
15-055,贫贱忧戚，玉汝于成。——《南雷文定》 〔意译〕
15-056,主体，是能够把他者包含于自身的同一性。——《逻辑学》〔译〕
15-057,我宁可做一个不合时宜的人，也不做一个被体制收编的人。——《权力的眼睛》〔意译〕
15-058,诸佛依二谛，为众生说法：一以世俗谛，二第一义谛。——《中论·观四谛品》（二谛偈）
15-059,敌佚能劳之，饱能饥之，安能动之。——《孙子兵法·虚实篇》
15-060,宗教的起源，多神教出于恐惧与无知，一神教出于理性反思。——《宗教的自然史》〔意译〕
15-061,学者不患不知，患不真知。——《焚书》 ⚠️〔意译〕
15-062,鸟鸣花落，莫非西来意。——《正法眼藏·仏法》
15-063,没有内在的决断，就没有真正的自我。——《非此即彼》（Victor Eremita 编纂）〔译〕
15-064,"人皆识""人""之形，却少有人识""人""之实。——〔译〕《残篇》DK B（塞克斯都·恩披里柯转引）"
15-065,俭节则昌，淫佚则亡。——《墨子·辞过》
15-066,涵养须用敬，进学则在致知。——《心体与性体》 〔意译〕
15-067,每一个问题的解决，都引出新的未解问题。——《无穷的探索》〔译〕
15-068,世界是一场永恒的变化，没有一刻停留。——《思想录》〔意译〕
15-069,多数人的暴政，比专制更危险，因它伪装成公意。——《论自由·第一章》〔译〕
15-070,义理不明，如何践履？——《语类》
15-071,学者先务，固在心志。——《遗书》卷十五
15-072,凡治天下，必因人情。人情者，有好恶，故赏罚可用。——《韩非子·八经》
15-073,我写作，是为了把自己的错误暴露在光天化日之下。——《无穷的探索》〔意译〕
15-074,我拒绝把我的良知交给任何历史必然性。——《责任与判断》〔意译〕
15-075,道德可以是像数学一样清楚的知识。——《人类理解论》卷三·章十一·节16〔意译〕
15-076,现象学还原把我带回到先验自我这一绝对被给予的领域。——《纯粹现象学通论》§33〔译〕
15-077,性者，人物所得以生之理也。——《孟子集注》
15-078,对他人的爱，始于对自我的了解。——《人生中不可不想的事》〔译〕
15-079,苦应知、集应断、灭应证、道应修，是名四圣谛。——《杂阿含经·卷十七》
15-080,故君命有所不受。——《孙子兵法·九变篇》
15-081,心灵原是一张白纸，上面没有任何字符。——《人类理解论》卷二·章一·节2〔译〕
15-082,治天下，莫先于正心，心正而后朝廷正，朝廷正而后百官正，百官正而后万民正。——《遗书》卷十五
15-083,故我欲战，敌虽高垒深沟，不得不与我战者，攻其所必救也。——《孙子兵法·虚实篇》
15-084,一切福田，不离方寸；从心而觅，感无不通。——《坛经》（敦煌本）
15-085,故圣人与天地合其德，日月合其明，四时合其序，鬼神合其吉凶。——《太极图说》
15-086,地诚任，不患无财；民诚用，不畏强暴。——《商君书·错法》
15-087,始制官长，不可不立名分以定尊卑。——《老子注·三十二章》
15-088,万物皆流，唯海常在。——《玛斯纳维·卷一》〔译〕
15-089,我的生存没有外在的保证，它的意义由我自身承担。——《哲学》第一卷〔意译〕
15-090,夫神虽为形之君，然所以神明者，岂形之所使耶？——《难宅无吉凶摄生论》
15-091,知是行之始，行是知之成。——《传习录》上
15-092,"那唯一者，无分过去、现在、未来，全然在""是""。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）"
15-093,臣事君，子事父，妻事夫，三者顺则天下治，三者逆则天下乱。此天下之常道也。——《韩非子·忠孝》
15-094,任何把人当作手段的制度，都违背了开放社会的原则。——《开放社会及其敌人》〔意译〕
15-095,寒温自有时，不以人政弛张也。——《论衡·自然》
15-096,少年易学老难成，一寸光阴不可轻。——《偶成》
15-097,我最终的从容，源于学会与不确定共存。——《无穷的探索》〔意译〕
15-098,大丈夫行事，磊磊落落，无可不可。——《南雷文定》 〔意译〕
15-099,哲学史，是理性在时间中的发展。——《哲学史讲演录》〔译〕
15-100,人之性恶，其善者伪也。——《荀子·性恶》
15-101,太极生阴阳，理生气也。——《语类》卷一
15-102,伦理是不可说的，它显现于世界之外。——《逻辑哲学论》6.42〔译〕
15-103,声音之作，其犹臭味在于天地之间。——《声无哀乐论》
15-104,怕死、怕苦、怕未知，是人的自然软弱。——《思想录》〔意译〕
15-105,国家若垄断真理，个人便无从生长。——《权力论》〔意译〕
15-106,人不学则其心死，学则不死。——《南雷文定》 〔意译〕
15-107,君子之学也，入乎耳，箸乎心，布乎四体，形乎动静。——《荀子·劝学》
15-108,尽心知性，即是对于宇宙底觉解之扩充。——《新原人·第四章》
15-109,上是天，下是地，人居其间，须是做得人，方不枉。——《语录》（卷二十二）
15-110,音声有自然之和，而无系于人情。——《声无哀乐论》
15-111,实体即主体。——《精神现象学·序言》〔译〕
15-112,吾人之性，即天命之於穆不已者。——《心体与性体·第一部》 〔意译〕
15-113,凡是遵循理性的人，必努力使别人也依照理性生活。——《伦理学》第四部分·命题四十六〔意译〕
15-114,一切烦恼，从虚妄分别生；离分别故，烦恼自灭。——《十二门论·观三相门》〔意译〕
15-115,人惟患无志，有志无有不成者。——《语录》（卷三十五）
15-116,精进非勉强，是欢喜行之。——《学道用心集》
15-117,知天命，是进于道德境界底一步。——《新原人·第五章》
15-118,理解一个句子，就是理解一种语言游戏。——《哲学研究》§199〔译〕
15-119,因果关系是我们从经验中观察到的恒常联结，而非理性的先见。——《人类理解论》卷二·章廿六·节1〔意译〕
15-120,人敬神，当效法神的简朴，而非以祭品贿赂神明。——〔意译〕《名哲言行录》卷六（据其反仪式言行）
15-121,当所有人都一样时，就没有人真正存在。——《现时代》（本名）〔译〕
15-122,灵魂选择来世的生活方式，取决于它今生的习惯与教养。——〔译〕《理想国》620c—d
15-123,别人犯的错，与你无关；不要把它变成你的负担。——《沉思录》卷七·29〔意译〕
15-124,国家可以统计人口，却数不清一个灵魂。——《日记》（Papirer）〔译〕
15-125,自然齐一性本身是习惯的产物，而非先验真理。——《人性论》卷一·部三·章六〔意译〕
15-126,白者不定所白，忘之而可也。白马者，言白定所白也，定所白者非白也。——《公孙龙子·白马论》
15-127,故君子敬其在己者，而不慕其在天者。——《荀子·天论》
15-128,乱何自起？起不相爱。——《墨子·兼爱上》
15-129,你在我内，我却在身外；我在身外找寻你，而我本当在你里面。——《忏悔录·10·27》〔译〕
15-130,天者，理也；神者，妙万物而为言者也。——《遗书》卷二十二上
15-131,行不愧影，寝不惭衾。——《徒然草》〔译〕
15-132,防小人密于自修。——《易传·解卦》
15-133,整个世界由同一物质构成，其多样性只来自运动与排列的不同。——《哲学原理》第二部分〔意译〕
15-134,身劳而心安，为之；利少而义多，为之。——《荀子·修身》
15-135,自由是政治存在的原因，也是它的目标。——《人的境况》〔译〕
15-136,宇宙的终极目的，是借助理性灵魂而认识并爱上帝。——《单子论》第87节〔意译〕
15-137,时间是一条由发生之事汇成的河流；每件事刚出现就被冲走，另一件接着涌来。——《沉思录》卷四·43
15-138,智慧所赐予的诸般善物中，最大的便是友谊。——〔译〕《主要学说》KD 27
15-139,涅槃之道，盖是三乘之所归，方等之渊府。——《涅槃无名论》
15-140,士贵为己，务自适。——《焚书·答友人书》
15-141,在天地境界中底人，其行为是事天底。——《新原人·第四章》
15-142,夫不虑而欲，性之动也；识而后感，智之用也。——《答难养生论》
15-143,君子耻其言而过其行。——《论语·宪问》
15-144,人的品格，便是他的守护神（命运）。——〔译〕《残篇》DK B119（斯托拜乌斯转引）
15-145,知识之域，待思辨而明；本体之域，待证会而彻。——《新唯识论·卷中》 〔意译〕
15-146,一个人若不能在内心与自己和解，便无法真正地行动。——《精神生活·意志》〔意译〕
15-147,天赋的不是现成观念，而是产生观念的能力与倾向。——《人类理智新论》〔意译〕
15-148,哲学史不是学说史，而是真理发生的轨迹。——《大哲学家》〔意译〕
15-149,莫悲伤，你失去的一切，都会以另一种形式归来。——《玛斯纳维·卷三》〔译〕
15-150,克胜自我者，胜过克胜千军。——《宗教学科的复兴》〔译〕
15-151,记忆是你给我的广阔原野，我在其中遇见我自己。——《忏悔录·10·8》〔译〕
15-152,亚历山大问我想要什么，我说：请你站开，别挡住我的阳光。——〔译〕《名哲言行录》卷六·38
15-153,常人以「无人」之名，夺走了此在的自我担当。——《存在与时间》§27〔译〕
15-154,良知是先天而具、不待外铄。——《心体与性体·第一部》 〔意译〕
15-155,自他一如，何有分别？——《正法眼藏·発菩提心》
15-156,孩子是天真与遗忘，一个新的开始、一场游戏、一个自转的轮子。——《查拉图斯特拉如是说·论三种变形》
15-157,天地与我并生，而万物与我为一。——《庄子·齐物论》 #self-other
15-158,上升之路与下降之路，同一条也。——〔译〕《残篇》DK B60（第欧根尼·拉尔修 IX.8 转引）
15-159,没有节庆的人生，正如漫漫长路没有客栈。——〔译〕《残篇》DK B35（斯托拜乌斯转引）
15-160,"人不可能有意持有一个他明知为假的""假信念""，犹如不可能同时知与不知。——〔译〕《泰阿泰德》187e—200c"
15-161,不失其所者久，死而不亡者寿。——《道德经·第三十三章》
15-162,人未安之，必不用于世；人既安之，斯能用之矣。——《经学理窟·学大原》
15-163,你因外物而痛苦时，受苦的不是那事物本身，而是你对它的判断；这个判断你随时可以收回。——《手册·5》〔意译〕
15-164,目的论的判断，是我们理解有机自然的必要方式。——《判断力批判》〔译〕
15-165,没有你，我便不存在；我的存在本身是你每日的恩赐。——《忏悔录·1·4》〔译〕
15-166,自然中没有目的因；万物不是为某个目的而被造。——《伦理学》第一部分·附录〔意译〕
15-167,我是一切价值的唯一立法者，亦是其唯一担责者。——《存在主义是一种人道主义》〔意译〕
15-168,故圣人法天而立道，亦溥爱而亡私，布德施仁以厚之，设谊立礼以导之。——《汉书·董仲舒传》（举贤良对策）
15-169,依约定而有甜与苦、热与冷、色；实际上只有原子与虚空。——〔译〕《残篇》DK B117（塞克斯都·恩披里柯《反对数学家》转引）
15-170,成为自我，是上帝赋予人的任务。——《致死的疾病》（Anti-Climacus）〔译〕
15-171,人，是近代的一项发明，或许正临近它的终点。——《词与物·结语》〔译〕
15-172,前际不可得，后际亦不可得，离于本际，说有轮回者，是戏论。——《中论·观本际品》〔意译〕
15-173,凡欲为学，当先识义利公私之辨。——《语录》
15-174,一切自然现象，若依据机械原因来解释，便能得到最确定的说明。——《哲学原理》第四部分·序言〔意译〕
15-175,灵魂会被它的思想染上颜色。——《沉思录》卷五·16
15-176,桀纣之失天下也，失其民也。——《孟子·离娄上》
15-177,理性走到尽头，便把人交于信仰；这不是理性的失败，而是它的诚实。——《思想录》L281〔意译〕
15-178,礼，理也；乐，和也。阴阳理而后和，君君臣臣、父父子子、兄兄弟弟、夫夫妇妇，万物各得其理然后和。——《通书·礼乐》
15-179,你所得的自由，若依赖条件，便不是自由。——《重新认识你自己》〔译〕
15-180,无知，故能玄照；无晓，故能达物。——《般若无知论》
15-181,两端者，虚实也，动静也，聚散也，清浊也，其名相反，其用相资。——《张子正蒙注·太和篇》
15-182,凡是我所清楚领会的，都能被上帝创造得正如我所领会的一样。——《第一哲学沉思集》第六沉思〔意译〕
15-183,真理是主观的：最重要的，是你如何内在地把握它。——《哲学片段》（Johannes Climacus）〔译〕
15-184,宇宙向来如此，且将永如此；它既非被造，亦不毁灭。——〔译〕《致希罗多德的信》LH
15-185,自由，不是为所欲为，而是自我立法。——《道德形而上学奠基》〔译〕
15-186,智者之虑，必杂于利害。——《孙子兵法·九变篇》
15-187,真理在最终的明见中显现自身。——《现象学的观念》〔译〕
15-188,于诸法不生爱憎，是名比丘正行。——《大智度论·卷十一》〔意译〕
15-189,人须有自得之学，不可倚傍门户。——《亭林文集》 〔意译〕
15-190,日月无心照人，人自多情。——《鲁拜集》〔译〕
15-191,天下非一姓之私也。——《读通鉴论·卷末·叙论》
15-192,非利不动，非得不用，非危不战。——《孙子兵法·火攻篇》
15-193,慎独者，心之闲邪存诚也。——《读经示要·卷二》 〔意译〕
15-194,故知战之地，知战之日，则可千里而会战。——《孙子兵法·虚实篇》
15-195,仁者，心之德，爱之理。——《论语集注》
15-196,反抗不是破坏，而是肯定一种限度。——《反抗者》〔译〕
15-197,因果性不是世界自带的规律，而是意识对恒常性的统觉。——《纯粹现象学通论》〔意译〕
15-198,春花秋月，皆是时之现成。——《正法眼藏·有時》
15-199,德尔斐神谕之主既不宣告也不隐匿，而只是示以征兆。——〔译〕《残篇》DK B93（普鲁塔克《论神谕》转引）
15-200,罪莫大于可欲，祸莫大于不知足，咎莫大于欲得。——《道德经·第四十六章》
15-201,异托邦（heterotopia）是真实而有效的「他处」空间。——《另类空间》〔译〕
15-202,不战而屈人之兵，善之善者也。——《孙子兵法·谋攻篇》
15-203,贪欲、瞋恚、睡眠、掉悔、疑，是覆心之障盖，当勤断除。——《杂阿含经·卷二十六》（五盖）
15-204,夫人之相知，贵识其天性，因而济之。——《与山巨源绝交书》
15-205,适足其性，则虽大鹏无以加于小鸟。——《庄子注·养生主》
15-206,虚空无边，佛法亦无边。——《正法眼藏·仏法》
15-207,真实修行者，不逐语言文字。——《正法眼藏·仏法》
15-208,孙卿有《性恶》之篇，以人性恶，其善者伪也。——《论衡·本性》
15-209,正义就是每个人做自己分内的事。——柏拉图《理想国》433a〔译〕※
15-210,这可见的世界是被造的，故有其开端；那不被造者无始无终。——〔译〕《蒂迈欧》28a—b
15-211,哪怕有一个恶魔竭尽所能欺骗我，只要我在思想，「我存在」就不可推翻。——《第一哲学沉思集》第一沉思（恶魔假设）〔意译〕
15-212,夫天生一人，自有一人之用，不待取给于孔子而后足也。——《焚书·答耿中丞》
15-213,人有福，则富贵至；富贵至，则衣食美；衣食美，则骄心生。——《韩非子·解老》
15-214,天下莫大于秋毫之末，而太山为小；莫寿于殇子，而彭祖为夭。——《庄子·齐物论》
15-215,因果不虚，善恶之报，如影随形。——《杂阿含经·卷三十九》（业报）
15-216,教育的目标，不是填满头脑，而是唤醒理性与同情。——《论教育》〔意译〕
15-217,自制的极致，是不依赖任何最自然的快乐。——〔意译〕《名哲言行录》卷六（犬儒要义）
15-218,王者之德，在安民，不在威刑。——《徒然草》〔译〕
15-219,习俗的暴力，在于它要求人隐藏真实。——《局外人》〔意译〕
15-220,共产主义作为否定的否定，不是回到贫困，而是人的自我复归。——《1844年经济学哲学手稿》〔译〕
15-221,自古忠臣孝子，多出于纠争之世。——《藏书》
15-222,人的价值，在于其独特性，而非齐一性。——《论自由·第三章》〔译〕
15-223,人之蕴蓄，由学而大。——《遗书》卷二十二上
15-224,曰：以有马为异有黄、黑马，是异黄、黑马于马也；异黄、黑马于马，是以黄、黑马为非马。——《公孙龙子·白马论》
15-225,后世人君，视天下为莫大之产业。——《明夷待访录·原君》 〔意译〕
15-226,性待渐于教训而后能为善。——《春秋繁露·实性》
15-227,文化之近代化，在于生产社会化与知识科学化。——《新事论》 〔意译〕
15-228,所以为精金者，在足色而不在分两。——《传习录》上
15-229,智者不住生死，亦不住涅槃，故能度脱众生。——《中论·观涅槃品》（不住二边）
15-230,人是唯一能在自然中设定目的的存在。——《判断力批判》〔译〕
15-231,一切众生，无始生死，长夜轮转，苦痛无量。——《长阿含经·大本经》
15-232,任何限制思想自由的法律，都违背启蒙的精神。——《答复这个问题：什么是启蒙》（1784）〔译〕
15-233,罪非神所造；神是万善之源，恶之发生，在受造意志之缺。——《神学大全·I·q.49·a.1》〔译〕
15-234,饿死事极小，失节事极大。——《遗书》卷二十二下
15-235,连那被称为「幸运」的，也在神的护理之中；没有偶然，只有未显的因。——《上帝之城·5·9》〔译〕
15-236,本心之明，不容自欺。——《心体与性体·第二部》 〔意译〕
15-237,得百姓之力者富，得百姓之死者强，得百姓之誉者荣。——《荀子·王霸》
15-238,据器而道存，离器而道毁。——《周易外传·卷五》
15-239,赢得朋友是所得，保有朋友更是所得。——〔译〕《残篇》DK B63（斯托拜乌斯转引）
15-240,父子君臣，天下之定理，无所逃于天地之间。——《遗书》卷五 ⚠️二程未分（卷五为二先生语，与程颢文件同条并列存查）
15-241,玫瑰明年仍开，惜花之人不再来。——《鲁拜集》〔译〕
15-242,你随时都可以退回自己的内心——那里是最宁静的居所。——《沉思录》卷四·3
15-243,我能随时入睡、随时醒来，因我心中无所挂虑。——〔意译〕《名哲言行录》卷六（据其生活方式）
15-244,夫贤士，世俗所不能容也。——《论衡·累害》
15-245,不释动以求静，故虽静而不离动；不舍动以趣静，故虽动而不乖静。——《物不迁论》
15-246,彼此而彼且此，此彼而此且彼，不可。——《公孙龙子·名实论》
15-247,上帝、自由、不朽，是实践理性的三个公设。——《实践理性批判》〔译〕
15-248,内心的沉默，有时比呼喊更接近真理。——《笔记》〔意译〕
15-249,天令之谓命，命非圣人不行；质朴之谓性，性非教化不成；人欲之谓情，情非度制不节。——《汉书·董仲舒传》（举贤良对策）
15-250,今至大为不义攻国，则弗知非，从而誉之，谓之义。——《墨子·非攻上》
15-251,立志之始，在脱习气。——《俟解》
15-252,民主不是多数的统治，而是制度化的自我纠错。——《开放社会及其敌人》〔意译〕
15-253,《春秋》之听狱也，必本其事而原其志。志邪者不待成，首恶者罪特重，本直者其论轻。——《春秋繁露·精华》
15-254,德性在于两个恶之间：过度与不及，而中道最善。——〔译〕《尼各马可伦理学》1106a—1107a
15-255,思想自由的前提，是社会不把任何教条奉为不可质疑。——《为什么我不是基督徒》〔意译〕
15-256,加我数年，五十以学《易》，可以无大过矣。——《论语·述而》
15-257,记忆把过往的知觉连成「我」的同一性。——《单子论》第25节〔意译〕
15-258,物自身之可认识，待自由无限心之朗现。——《现象与物自身》 〔意译〕
15-259,凡是我领会得十分清楚、十分分明的东西，就都是真的。——《谈谈方法》第四部分
15-260,天下从事者，不可以无法仪。——《墨子·法仪》
15-261,以性分为之，则虽大鹏无以自贵于小鸟，小鸟无羡于天池。——《庄子注·秋水》
15-262,无既无矣，则不能生有；有之未生，又不能为生。然则生生者谁哉？块然而自生耳。——《庄子注·齐物论》
15-263,诗，是最具精神性的艺术。——《美学讲演录》〔译〕
15-264,没有公民的自由，就没有真正的启蒙。——《答复这个问题：什么是启蒙》（1784）〔译〕
15-265,身体的秩序与心灵的观念秩序一致，二者是同一实体的两面。——《伦理学》第三部分·命题二附释〔意译〕
15-266,认识越深，痛苦越深。——《作为意志和表象的世界》〔译〕
15-267,私有制下的劳动，是外化、被迫的活动。——《1844年经济学哲学手稿》〔译〕
15-268,君天下者，不能自免于危亡，而后知民之可依。——《读通鉴论》 〔意译〕
15-269,生于忧患而死于安乐也。——《孟子·告子下》
15-270,知止不殆。——《道德经·第四十四章》
15-271,名生于真，非其真，弗以为名。——《春秋繁露·深察名号》
15-272,天下之难事必作于易，天下之大事必作于细。——《韩非子·喻老》
15-273,焦虑（angoisse）来自人面对自身绝对自由的觉悟。——《存在与虚无》〔译〕
15-274,存在的追问者，首先必须是领悟自身有限的存在者。——《存在与时间》§2〔译〕
15-275,时代的困难，在于主观的任性要求普遍的承认。——《法哲学原理·序言》〔译〕
15-276,若人求菩提，当先断我见，我见断故，乃见实相。——《十二门论·观作者门》〔意译〕
15-277,五行无常胜，四时无常位，日有短长，月有死生。——《孙子兵法·虚实篇》
15-278,死亡与流放并不可怕，可怕的是你对它们的恐惧；这些事本身在神的设计里自有其位。——《手册·21》〔意译〕
15-279,故行刑重其轻者，轻者不生，则重者无从至矣。——《商君书·说民》
15-280,理性之运用，有内容的与形式的之分。——《现象与物自身》 〔意译〕
15-281,我写作，是因为有些事若不写下来，我便无法理解它。——《过去与未来之间》〔意译〕
15-282,社会生活在本质上是实践的。——《关于费尔巴哈的提纲》第八条〔译〕
15-283,语言的混淆，制造了哲学的假问题。——《哲学研究》〔意译〕
15-284,天地之间，无一物非佛法。——《正法眼藏·仏法》
15-285,人诗意地栖居在大地上。——荷尔德林诗释，《演讲与论文集·……人诗意地栖居……》〔译〕
15-286,精神不运则愚，血脉不运则病。——《语录》（卷三十五）
15-287,对于灵魂而言，化为水便是死；对于水而言，化为土便是死。——〔译〕《残篇》DK B36（克莱门《杂记》转引）
15-288,予谓菊，花之隐逸者也；牡丹，花之富贵者也；莲，花之君子者也。——《爱莲说》
15-289,墟墓兴衰宗庙钦，斯人千古不磨心。——《鹅湖和教授兄韵》（诗）
15-290,真正的哲学家爱真理、恨虚假，于名利无动于衷。——〔译〕《理想国》485a—487a
15-291,夫万物殊理，尧舜同逆旅。——《声无哀乐论》
15-292,技艺使人制作得当，德性则使人目的正确。——〔译〕《尼各马可伦理学》1140a—b
15-293,禁欲理想，是人类「求虚无的意志」的表现。——《论道德的谱系·第三论文》〔意译〕
15-294,夫嗜欲虽出于人，而非道德之正。——《答难养生论》
15-295,愚人把痛苦归咎于命运，智者归于自己。——《附录与补遗·人生的智慧》〔译〕
15-296,不义，是把他人当作自己意志的工具。——《论道德的基础》〔译〕
15-297,鼓其宫而他宫应之，鼓其商而他商应之，此物之以类相召也。——《春秋繁露·同类相动》
15-298,对自己负责，是自由的第一课。——《自传》〔译〕
15-299,使我之准则具普遍立法性，这是我意志的惟一动机。——《实践理性批判》〔译〕
15-300,天地之道，常久而不已者，至诚也。——《易传·恒卦》
16-001,始吾于人也，听其言而信其行；今吾于人也，听其言而观其行。——《论语·公冶长》
16-002,有机械者必有机事，有机事者必有机心。——《庄子·天地》
16-003,鹏鴳虽殊，逍遥一也；各任其性，苟当其分。——《庄子注·逍遥游》
16-004,慧者心辩而不繁说，多力而不伐功，此以名誉扬天下。——《墨子·修身》
16-005,我们生于爱，爱是我们的母亲。——《玛斯纳维·卷二》〔译〕
