ID,语句
07-045,凡可不存在者，皆赖他者而存在；必有自存之必然者。——《神学大全·I·q.2·a.3》〔译〕
07-046,道德所教给人的，不是如何幸福，而是如何配得上幸福。——《实践理性批判》〔译〕
07-047,诚实者在言行上不夸大也不掩饰，如实自陈。——〔译〕《尼各马可伦理学》1127a—b
07-048,持志如心痛，一心在痛上，则无暇及他。——《明儒学案》 〔意译〕
07-049,格物者，格此者也。——《语录》
07-050,权力来自下面。——《性史·第一卷（认知的意志）》〔译〕
07-051,春来莫负，花下且饮，莫待花落。——《鲁拜集》〔译〕
07-052,智的直觉，是知体明觉之自用。——《智的直觉与中国哲学》 〔意译〕
07-053,《放光》云：第一真谛，无成无得。——《不真空论》
07-054,习与性成者，习成而性与成也。——《尚书引义·太甲二》
07-055,人由身、心、灵三层构成，灵为上。——《宗教学科的复兴》〔译〕
07-056,寓封建之意于郡县之中。——《日知录·郡县论》
07-057,佛法是不二之法。——《坛经》（敦煌本）
07-058,临床医学的诞生，是新「凝视」对身体的重新占有。——《临床医学的诞生》〔译〕
07-059,丈夫之志，能屈能伸。——《亭林文集》 〔意译〕
07-060,巧诈不如拙诚。——《韩非子·说林上》
07-061,二律背反表明：理性一旦越出经验，便陷入自相矛盾。——《纯粹理性批判·先验辩证论》〔译〕
07-062,我非生而知之者，好古，敏以求之者也。——《论语·述而》
07-063,力不若牛，走不若马，而牛马为用，何也？曰：人能群，彼不能群也。——《荀子·王制》
07-064,每个事物都尽力保持自己的存在，人亦如此。——《伦理学》第三部分·命题六〔意译〕
07-065,一物之理，即万物之理。——《遗书》卷二上
07-066,星辰为石，因炽热而发光。——〔译〕《残篇》DK B（艾修斯转引）
07-067,心解脱者，若欲自证，则能自证：我生已尽，梵行已立。——《杂阿含经·卷三》
07-068,当你凝视深渊，深渊也在凝视着你。——《善恶的彼岸》箴言146
07-069,天者，理也。——《遗书》卷十一
07-070,鉴物而无情。——《庄子注·应帝王》
07-071,正义者即便身着乞丐之衣、看似不幸，其内在依旧富有而幸福。——〔译〕《理想国》613a—b
07-072,余尝谓：为学须先认得一个「真」字。——《焚书》 〔意译概括〕 ⚠️
07-073,凡事都有两个极端：排斥理性，与只承认理性。——《思想录》L573〔意译〕
07-074,教之而不受，则虽强告之无益。——《张子语录》
07-075,几何学的理念化，是欧洲科学精神的关键步骤。——《欧洲科学的危机与超越论的现象学》§9〔译〕
07-076,真正的善人，是行善者，而非仅被称为善者。——〔译〕《残篇》DK B52（斯托拜乌斯转引）
07-077,小人则以身殉利，士则以身殉名，大夫则以身殉家，圣人则以身殉天下。——《庄子·骈拇》
07-078,修性以保神，安心以全身。——《养生论》
07-079,信仰，是无限弃绝之后的内在激情。——《恐惧与颤栗》（Johannes de Silentio）〔译〕
07-080,真正的善是认识一切事物统一于神。——《知性改进论》〔意译〕
07-081,那含水之球绕地而行，自其中生出我们所谓的星辰。——〔译〕《论自然》残篇 DK B16（辛普里丘转引）
07-082,须反身而诚，乃为大乐。——《识仁篇》
07-083,养备而动时，则天不能病。——《荀子·天论》
07-084,好法而行，士也；笃志而体，君子也。——《荀子·修身》
07-085,人当让理性主宰激情与欲望，如大人主宰小孩。——〔译〕《理想国》571c—572a
07-086,名实当，则谓；不当，则乱。——《公孙龙子·名实论》
07-087,世间无常，国土危脆，四大苦空，五阴无我。——《杂阿含经·卷三十四》
07-088,历史记忆是抵抗遗忘的武器。——《反抗者》〔意译〕
07-089,赤子无求无欲，不犯众物。——《老子注·五十五章》
07-090,致虚极，守静笃。——《道德经·第十六章》
07-091,"形式是实体，是使一物成其为该物的""其所是""。——〔译〕《形而上学》1041b—1042a"
07-092,只存得此心常见在，便是学。——《传习录》上
07-093,心之哀，在于知物之无常。——《徒然草》〔译〕
07-094,圣人定之以中正仁义而主静，立人极焉。——《太极图说》
07-095,体用不二。——《新唯识论·卷上》
07-096,住心观静，是病非禅。——《坛经》（敦煌本）
07-097,肉体把快乐的限度看作无限，理性却能辨识其真正的界限。——〔译〕《主要学说》KD 20
07-098,灵魂先于身体，且统御身体；它比身体更古老、更神圣。——〔译〕《蒂迈欧》34c—69c
07-099,凡有所受，皆从爱生；爱灭则受灭。——《杂阿含经·卷十三》
07-100,一切关于事实的信念，终归于习惯对相似情形的预期。——《人性论》卷一·部三·章十〔意译〕
07-101,大富则骄，大贫则忧；忧则为盗，骄则为暴。——《春秋繁露·度制》
07-102,良知之在人心，无间于圣愚，天下古今之所同也。——《传习录》中
07-103,学哲学，使人得一种新底境界，而不必增加其对于实际底知识。——《新原人·第一章》
07-104,把每一天都分一点给自己，退入内心独处。——《致鲁基里乌斯书信集·第23封》〔译〕
07-105,把复杂的人塞进单一的类别，是极权思维的惯技。——《极权主义的起源》〔意译〕
07-106,既谓之人，恶得无情？——《庄子·德充符》（惠施语）
07-107,善战者之胜也，无智名，无勇功。——《孙子兵法·形篇》
07-108,真主若问罪，我但饮且歌以对。——《鲁拜集》〔译〕
07-109,自由的选择，在于权衡之后仍可由己定夺；无选择，便无功过。——《神学大全·I-II·q.13·a.1》〔译〕
07-110,君子所以异于人者，以其存心也。君子以仁存心，以礼存心。——《孟子·离娄下》
07-111,自然之序把万物连为一体；你伤害他人，便是伤害整体，也便是伤害自己。——《论恩惠·7》〔译〕
07-112,言必信，行必果，使言行之合，犹合符节也。——《墨子·兼爱下》
07-113,启示与理性不相悖，理性所及者，启示亦许之。——《迷途指津》〔译〕
07-114,我的灵魂如流水，若不归向你，便四处漫溢；你以河岸收束它。——《忏悔录·1·6》〔译〕
07-115,为学须是先立大本。立得大本，然后可以渐趋于学。——《语类》
07-116,哈得斯与狄奥尼索斯是同一个。——〔译〕《残篇》DK B15（普鲁塔克《伊希斯与奥西里斯》转引）
07-117,事事物物，皆有个极，是道理之极至。——《语类》卷八
07-118,国家之失乃始萌芽，而天出灾害以谴告之；谴告之而不知变，乃见怪异以惊骇之。——《汉书·董仲舒传》（举贤良对策）
07-119,人首先存在、遭遇自己，而后才定义自己。——《存在主义是一种人道主义》〔译〕
07-120,尊高年，所以长其长；慈孤弱，所以幼其幼。——《西铭》
07-121,认识自我，首先在于认识自己观念的由来。——《人类理解论》卷二·章一·节1〔意译〕
07-122,我们如洞穴囚徒，只见身后的火光投在壁上的影；哲学是转身见光。——〔译〕《理想国》514a—517a
07-123,幸福的生活，在很大程度上是宁静的生活。——《幸福之路》〔译〕
07-124,一即一切，一切即一，不可分离。——《正法眼藏·一即一切》
07-125,逻辑原子论主张：世界的基本成分是感官直接给定的「原子事实」。——《逻辑原子论讲演》〔译〕
07-126,亚里士多德断言女人比男人少几颗牙，却从未去数过。——《西方哲学史》〔译〕
07-127,汝本自由，唯由无明自缚；如实知已，缚自解脱。——《梵经注·卷二》〔译〕
07-128,善用兵者，屈人之兵而非战也，拔人之城而非攻也，毁人之国而非久也。——《孙子兵法·谋攻篇》
07-129,积土成山，风雨兴焉；积水成渊，蛟龙生焉。——《荀子·劝学》
07-130,我的力量在于理解；理解愈多，所享有的自由愈多。——《伦理学》第五部分·命题三十八〔意译〕
07-131,绝对宽容若不加限制，终将导致宽容的消失。——《开放社会及其敌人·论宽容的悖论》〔译〕
07-132,历史之意义，在彰显民族之文化精神。——《政道与治道》 〔意译〕
07-133,莫问来世，此刻之杯方为真。——《鲁拜集》〔译〕
07-134,真理是全体。——《精神现象学·序言》〔译〕
07-135,你比我最深处的自我更内在于我。——《忏悔录·3·6》〔译〕#self-other
07-136,选举权，是公民监督政府的手段。——《代议制政府》〔译〕
07-137,未经省察的人生是不值得过的。——柏拉图《申辩篇》38a
07-138,天地之气，虽聚散、攻取百途，然其为理也顺而不妄。——《正蒙·太和》
07-139,夫声之与心，殊途异轨，不相经纬，焉得染太和于欢戚，缀虚名于哀乐哉？——《声无哀乐论》
07-140,对自己不满，是一切伟大者共有的起点。——《作为意志和表象的世界》〔译〕
07-141,认识自己，始于承认自己的无知；哲人之始，是疑而后问。——《论存在与本质》〔译〕
07-142,你从虚无中创造了天地；受造之物本身并非神。——《忏悔录·12·1》〔译〕
07-143,物质实体的本质是广延。——《哲学原理》第二部分·§4 / 《第一哲学沉思集》第五沉思〔意译〕
07-144,至微者理也，至著者象也；体用一源，显微无间。——《易传·序》
07-145,故为国者，边利尽归于兵，市利尽归于农。——《商君书·外内》
07-146,轴心时代的三大文明——中国、印度、希腊——几乎同时觉醒。——《历史的起源与目标》〔译〕
07-147,道生一，一生二，二生三，三生万物。——《道德经·第四十二章》
07-148,资本主义的生产，是相对剩余价值的生产。——《资本论》第一卷·第四篇〔译〕
07-149,我的生命没有先验的目的，却在行动中自我确证。——《西西弗神话》〔意译〕
07-150,一个人的价值，在于他能在多大程度上摆脱私我的牢笼。——《幸福之路》〔意译〕
07-151,我心自有佛，自佛是真佛；自若无佛心，何处求真佛？——《坛经》（敦煌本）
07-152,妇女从属于男子，是历史上最大的不公之一。——《论妇女的从属地位·第一章》〔译〕
07-153,你要认识自己，因为认识自己乃认识主之梯。——《迷途指津》〔译〕
07-154,科学只诉诸观察与推理，神学却诉诸理性之外的权威。——《西方哲学史·序言》〔译〕
07-155,感恩（shukr）非在口舌，而在心生喜悦而知恩源。——《宗教学科的复兴》〔译〕
07-156,义利之辨，乃儒者第一义。——《语录》
07-157,马者，所以命形也；白者，所以命色也。命色者非命形也，故曰白马非马。——《公孙龙子·白马论》
07-158,君天下者，当以养民为务。——《日知录》 〔意译〕
07-159,凡是遵从理性指导而生活的人，才是一个自由的人。——《伦理学》第四部分·命题三十五
07-160,夫称君子者，心无措乎是非，而行不违乎道者也。——《释私论》
07-161,夫兵形象水，水之形避高而趋下，兵之形避实而击虚。——《孙子兵法·虚实篇》
07-162,在瘟疫之城，每个人都互为人质。——《鼠疫》〔意译〕
07-163,世间万事，皆如朝露，去而不返。——《徒然草》〔译〕
07-164,你要像一座岬角：海浪不断拍击，它却岿然不动。——《沉思录》卷四·49
07-165,神是纯形式、无丝毫组合；在祂，本质与存在同一。——《论存在与本质》〔译〕
07-166,人类一代代重复同样的错误，因为内心从未真正改变。——《克里希那穆提讲演录》〔译〕
07-167,梵是唯一，无第二（Ekam evādvitīyam）。——《梵经注·卷一》（引唱赞奥义书）
07-168,真理若在交往中被强制，便不再是真理。——《论真理》〔译〕
07-169,复合物由单子构成，单子之外无他物。——《单子论》第2节〔意译〕
07-170,资本来到世间，从头到脚，每个毛孔都滴着血和肮脏的东西。——《资本论》第一卷·第二十四章〔译〕
07-171,上帝的完满性包含着他必然存在。——《第一哲学沉思集》第五沉思（本体论论证）〔意译〕
07-172,心灵的开放，比心灵的信仰更为可贵。——《怀疑论集》〔意译〕
07-173,德性本身就是奖赏；为求回报而行善，已非真善。——《论幸福生活·1》〔译〕
07-174,智慧不在于知道得多，而在于知道自己所不知。——《思想录》〔意译〕⚠️
07-175,恨能被爱克服，却不能被还恨所克服。——《伦理学》第四部分·命题四十五附释〔意译〕
07-176,人无法认识大全，却能在超越中指向它。——《哲学》〔意译〕
07-177,审判一个时代，要看它是否容许个体存在。——《现时代》（本名）〔译〕
07-178,充为人清重，游必择友，不好苟交。——《论衡·自纪》
07-179,学者当先立其大者，即立乎其本心。——《中国哲学十九讲》 〔意译〕
07-180,吾人当以天地万物为一体。——《中国哲学十九讲》 〔意译〕
07-181,天地合气，万物自生。——《论衡·自然》
07-182,工商皆本，世儒以工商为末，妄也。——《明夷待访录·财计》 〔意译〕
07-183,自然界不关心人的悲剧。——《西西弗神话》〔意译〕
07-184,万物各正性命，而统于一原。——《心体与性体·第一部》 〔意译〕
07-185,你今日的身体、财物、地位都将离你而去；能离你而去的，本就不属于你。——《手册·23》〔意译〕
07-186,心怀智而腹怀食，虚有智而实无知也。——《老子注·三章》
07-187,存乎人者，莫良于眸子。——《孟子·离娄上》
07-188,没有音乐的生活，是一种错误。——《偶像的黄昏·箴言与箭》33 后附〔意译〕
07-189,大人者，言不必信，行不必果，惟义所在。——《孟子·离娄下》
07-190,欲言其有，有非真生；欲言其无，事象既形。——《不真空论》
07-191,不要因为一件事对你有害就断定它是恶；也常常问问，它对整体是否有害。——《沉思录》卷六·45〔意译〕
07-192,贫则见廉，富则见义，生则见爱，死则见哀。——《墨子·修身》
07-193,我们对上帝的存在有可证明的知识。——《人类理解论》卷四·章十·节1〔意译〕
07-194,人不是什么，他将是他所是的。——《存在与虚无》〔意译〕
07-195,道德的谱系：「善」最初是贵族对自己的称许，「恶」是他们对低贱者的命名。——《论道德的谱系·第一论文》〔意译〕
07-196,地上的和平纵是暂存，也是神所赐的恩，当以秩序守之。——《上帝之城·19·13》〔译〕
07-197,因果关系不是理性发现的，而是习惯从恒常联结中产生的。——《人性论》卷一·部三·章六〔意译〕
07-198,务言而缓行，虽辩必不听。——《墨子·修身》
07-199,问：「饮食之间，孰为天理，孰为人欲？」曰：「饮食者，天理也；要求美味，人欲也。」——《语类》卷十三
07-200,无友之人，是可怜的。——〔译〕《梵蒂冈格言集》VS 80
07-201,天人同道，好恶不殊。——《论衡·自然》
07-202,现象学揭示：世界的存在是在先验主体性中成就的。——《纯粹现象学通论》§97〔译〕
07-203,原浊者流不清，行不信者名必耗。——《墨子·修身》
07-204,城邦的法律若违背自然，便不足为训。——〔意译〕《名哲言行录》卷六（据其言论）
07-205,鼠疫不是偶然，它揭示人类处境的常态。——《鼠疫》〔意译〕
07-206,自由人之间的政治，是唯一配得上「人」这个词的活动。——《人的境况》〔意译〕
07-207,证梵者于三界无所畏，于生死无所忧。——《梵经注·卷四》〔译〕
07-208,对存在的遗忘，使世界沦为可计算的对象。——《技术的追问》〔意译〕
07-209,理性的统一不消灭差异，而在交往中保存差异。——《哲学》〔意译〕
07-210,比丘，谛听！善思念之，当为汝说。——《杂阿含经·卷二》（结集记述语）
07-211,天地有大美而不言，四时有明法而不议，万物有成理而不说。——《庄子·知北游》
07-212,他者的目光既成全也威胁我的主体资格。——《存在与虚无》〔译〕
07-213,没有快乐本身是恶；只是有些快乐会带来更大的痛苦，须舍弃。——〔译〕《主要学说》KD 8
07-214,若言梵有属性，是为下智；若言梵离一切属性，是名上智。——《梵经注·卷一》〔译〕
07-215,当你从灵魂而行，便感到河中流动着喜悦。——《玛斯纳维·卷三》〔译〕
07-216,处卑与尊齐操，位贱与贵比德。——《论衡·自纪》
07-217,吾心之仁，即是吾人真主。——《新唯识论·卷中》 〔意译〕
07-218,我无法不选择，不选择也是一种选择。——《存在与虚无》〔意译〕
07-219,德性与幸福相连；无德之「乐」，只是欲望的暂满，非真幸福。——《神学大全·I-II·q.4·a.1》〔译〕
07-220,怀疑，不是知识的敌人，而是它的前提。——《猜想与反驳》〔意译〕
07-221,无欲则刚，多欲则弱。——《徒然草》〔译〕
07-222,天地储精，得五行之秀者为人。其本也真而静，其未发也五性具焉，曰仁义礼智信。——《颜子所好何学论》
07-223,欲得见真道，行正即是道。——《坛经·无相颂》（宗宝本） ⚠️
07-224,学道者，当忘却身心，一味修行。——《正法眼藏·身心学道》
07-225,我们所称的「命运」，不过是那把因果串联成一线的自然之序；智者不与它争。——《论天意·5》〔译〕
07-226,我宁可要真实的赤贫，也不要虚假的荣华。——〔意译〕《名哲言行录》卷六（据其言论）
07-227,《放光》云：法无去来，无动转者。——《物不迁论》
07-228,德：爱曰仁，宜曰义，理曰礼，通曰智，守曰信。——《通书·诚几德》
07-229,我对自己说：重要的不是你是什么，而是你不再是什么。——《词与物》〔意译〕
07-230,城邦以善德与共同福祉为目的，不止为生存。——〔译〕《政治学》1280a—b
07-231,且闻哭而悲，则知声以悲为主；然和声无象，而哀心有主。——《声无哀乐论》
07-232,凡合乎自然之事，都不应被视为恶；疾病、贫困、死亡本身都非恶，除非你以恶的判断加之。——《手册·5》〔意译〕
07-233,交友贵久，不在多。——《徒然草》〔译〕
07-234,演说家以辞令动人，哲人却以行为动人。——〔意译〕《名哲言行录》卷六（据其言论）
07-235,天下之动，贞夫一者也。——《易传·系辞注》
07-236,民，吾同胞；物，吾与也。——《西铭》 #self-other
07-237,父子有亲，君臣有义，夫妇有别，长幼有序，朋友有信。——《孟子·滕文公上》
07-238,人若不能服从自己的理性立法，就永远只是未成年人。——《答复这个问题：什么是启蒙》（1784）〔译〕
07-239,价值判断不是自然科学能给出的，它关乎理性主体的目的。——《纯粹现象学通论》〔意译〕
07-240,沉思（fikr）是心之眼，无知是心之盲。——《宗教学科的复兴》〔译〕
07-241,社会把人规训为「角色」，掩盖其本真自由。——《存在与虚无》〔意译〕
07-242,读书，是让他人替你思想。——《附录与补遗·论写作与风格》〔译〕
07-243,居敬穷理，交相为用。——《十力语要·卷一》 〔意译〕
07-244,欲求智慧者，必须对许多事物加以究问。——〔译〕《残篇》DK B35（克莱门《杂记》转引）
07-245,法弊则改，政敝则更，贵在因时。——《明夷待访录》 〔意译〕
07-246,灵魂与身体同为人；肉身非恶，乃神所造，当善用之而非弃之。——《神学大全·I·q.76·a.1》〔译〕
07-247,余之于书，犹鱼之于水也。——《焚书》 ⚠️〔意译〕
07-248,天地星辰的秩序，皆由必然性统摄，而非偶然。——〔译〕《论自然》残篇 DK B12（辛普里丘转引）
07-249,形貌皆自然耳。——《庄子注·德充符》
07-250,它不可分割，因为整个存在彼此相连、全然相同。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
07-251,道义者，身有之，则贵且尊。——《通书·师友下》
07-252,我的判断若僭越了理智所清楚呈现的范围，便不可避免地陷于错误。——《第一哲学沉思集》第四沉思〔意译〕
07-253,真正的虔敬在于，既认识自己的渺小，又认识自己的高尚。——《思想录》〔意译〕
07-254,死亡不赋予生命意义，意义须由生者给出。——《存在主义是一种人道主义》〔意译〕
07-255,不着于空，不取于有，是名中道行。——《中论·观四谛品》〔意译〕
07-256,锲而舍之，朽木不折；锲而不舍，金石可镂。——《荀子·劝学》
07-257,即使是徒劳，也要把石头推上去。——《西西弗神话》〔意译〕
07-258,由恰当的命题出发，在算术加法被定义之后，便可推出 1+1=2。——《数学原理》〔译〕
07-259,若比丘，于色生厌、离欲、灭、息、没，是名解脱。——《杂阿含经·卷二》
07-260,功遂身退，天之道也。——《道德经·第九章》
07-261,夫色之性也，不自有色。色不自有，虽色而空。——《不真空论》
07-262,天地之化，自然生生不穷。——《遗书》卷二上
07-263,有理便有气，流行发育万物。——《语类》卷一
07-264,怀疑若推向极端，只会让人回到常识与习惯。——《人性论》卷一·部四·章七〔意译〕
07-265,一切存在之物都以同一必然从神本性中流出，如泉自源。——《伦理学》第一部分·命题十六〔意译〕#self-other
07-266,与其说「我是一个人」，不如说「我是宇宙的一名公民」。——《沉思录》卷十·15〔意译〕
07-267,你内在有一轮太阳，何须借外光？——《玛斯纳维·卷一》〔译〕
07-268,绝对空间若被当作实体，便与上帝的无限性混淆。——《与克拉克论战书信集》第五函〔意译〕
07-269,我曾渴望确定性，那种渴望如同别人渴望宗教信仰。——《我的哲学的发展》〔译〕
07-270,铢铢而称之，至两必差；寸寸而度之，至丈必舛。——《语录》
07-271,记忆使我们重现过去的印象，想象则自由组合它们。——《人性论》卷一·部一·章三〔意译〕
07-272,要只按照你同时能够愿意它成为普遍法则的准则去行动。——《道德形而上学奠基》〔译〕
07-273,涵养须用敬，进学在致知。——《十力语要·卷一》 〔意译〕
07-274,吾学虽有所受，「天理」二字却是自家体贴出来。——《外书》卷十二 ⚠️（或出《上蔡语录》转引）
07-275,生死流转唯是意识之相续，实无转者。——《薄伽梵歌注·卷二》〔译〕
07-276,国家的权力若超出维系和平的需要，便成压迫。——《人性论》卷三·部二·章八〔意译〕
07-277,那不能杀死我的，使我更强大。——《偶像的黄昏·箴言与箭》8
07-278,天覆育万物，既化而生之，又养而成之。——《春秋繁露·王道通三》
07-279,世俗之所谓知者，有不为大盗积者乎？——《庄子·胠箧》
07-280,精神，是返回自身的圆圈。——《精神现象学》〔译〕
07-281,同一物于不同的人显现不同，足证感觉非真实。——〔译〕《残篇》DK B（普鲁塔克转引）
07-282,礼虽纯为天理之节文，而必寓于人欲以见。——《读通鉴论》
07-283,对死亡的恐惧，其实是自以为知道自己所不知道的事。——柏拉图《申辩篇》29a〔译〕
07-284,群体惰性使个体放弃判断，顺从多数。——《辩证理性批判》〔意译〕
07-285,草木国土，悉皆成佛，何况有情？——《正法眼藏·山川草木》
07-286,性智者，本体之自觉也。——《新唯识论·卷中》
07-287,一齐人傅之，众楚人咻之。——《孟子·滕文公下》
07-288,灵魂若不洁净，便不能抵达那纯净之神明。——〔译〕《斐多》80e—81a
07-289,故善为国者，其教民也，皆作壹而得官爵。——《商君书·农战》
07-290,故圣人知治国之要，令民归心于农战。——《商君书·农战》
07-291,顾小利，则大利之残也。——《韩非子·十过》
07-292,读书之法，在循序而渐进，熟读而精思。——《读书之要》
07-293,技术时代的人类失去了与存在之近邻关系。——《演讲与论文集》〔意译〕
07-294,一个人对他人的义务，取决于他扮演的社会角色：你是儿子，便尽儿子之分；你是公民，便尽公民之分。——《手册·30》〔译〕
07-295,民为贵，社稷次之，君为轻。——《孟子·尽心下》
07-296,礼者，天理之节文而见乎人事。——《心体与性体·第二部》 〔意译〕
07-297,本质的争论多源于语言的混乱。——《人类理解论》卷三·章三·节17〔意译〕
07-298,吾人当自立，不当依傍门户。——《南雷文定》 〔意译〕
07-299,我思故我在，但「我」远不止于思维；我是一个会朽坏、会恐惧、会盼望的整体。——《思想录》〔意译〕
07-300,善战者，求之于势，不责于人，故能择人而任势。——《孙子兵法·势篇》
