ID,语句
08-026,巧言令色，鲜矣仁。——《论语·学而》
08-027,德性非由自然而生，而是由习惯养成，故名为 ethos（伦理）。——〔译〕《尼各马可伦理学》1103a
08-028,儒书说日，日旦出扶桑，暮入细柳。——《论衡·说日》
08-029,言者无心，听者有意，故慎言。——《徒然草》〔译〕
08-030,天人一理，气化流行。——《张子正蒙注·太和篇》
08-031,吾人之真我，即自由无限心。——《现象与物自身》 〔意译〕
08-032,愚者所行非其所当行，所愿非其所当愿。——〔译〕《梵蒂冈格言集》VS 17
08-033,社会把人平均化，使人免于成为个体。——《现时代》（本名）〔译〕
08-034,自由思考，意味着随时准备放弃自己最珍爱的信念。——《开放社会及其敌人》〔意译〕
08-035,涅槃之道，寂寥虚旷，不可以形名得；微妙无相，不可以有心知。——《涅槃无名论》
08-036,仁而不智，则爱而不别也；智而不仁，则知而不为也。——《春秋繁露·必仁且智》
08-037,语言分裂，音乐合一。——《玛斯纳维·卷二》〔译〕
08-038,我的灵明，便是天地鬼神的主宰。——《传习录》下
08-039,智者的言语如药，愚者却嫌其苦。——〔意译〕《名哲言行录》卷六（据其言论）
08-040,即使判决不公，也不应违反城邦的法律。——柏拉图《克力同篇》50a 以下〔译〕
08-041,实在的本质是我们所不知的，我们只知名义的本质。——《人类理解论》卷三·章三·节15〔意译〕
08-042,神是昼也是夜，是冬也是夏，是战也是和，是盈也是亏。——〔译〕《残篇》DK B67（克莱门《杂记》转引）
08-043,凡与怪兽搏斗的人，应当小心自己不要因此变成怪兽。——《善恶的彼岸》箴言146
08-044,自敬，则人敬之。——《语类》
08-045,生死即涅槃，烦恼即菩提，非有二物。——《正法眼藏·生死》
08-046,众生虽异，其内之梵如一盐入水，遍满无别。——《梵经注·卷一》〔译〕
08-047,形而后有气质之性，善反之则天地之性存焉。故气质之性，君子有弗性者焉。——《正蒙·诚明》
08-048,人生逆旅，君是过客，莫负今宵。——《鲁拜集》〔译〕
08-049,社会凭约定而非天然本能维系。——《人性论》卷三·部二〔意译〕
08-050,闻过则喜，知过不讳，改过不惮。——《语录》
08-051,审一气以观化，故所遇而顺适。——《不真空论》
08-052,我年轻时曾渴望确定的世界图景，后来明白确定是思想之敌。——《无穷的探索》〔意译〕
08-053,历史没有目的，也不存在一条通往乌托邦的必然道路。——《历史决定论的贫困》〔译〕
08-054,夫大之极也，其唯道乎！——《老子注·三十八章》
08-055,真正的自由，是不被任何外物所奴役；你若依赖财富，便把枷锁戴在了自己手上。——《致鲁基里乌斯书信集·第9封》〔译〕
08-056,水利者，农政之本。——《天下郡国利病书》 〔意译〕
08-057,有時者，時也；時中皆有佛道。——《正法眼藏·有時》
08-058,万事莫贵于义。——《墨子·贵义》
08-059,机器，是生产剩余价值的手段。——《资本论》第一卷·第十三章〔译〕
08-060,国家起源于人们的共同协议与权利让渡。——《神学政治论》第十六章〔意译〕
08-061,工作，当它是出于自愿且具建设性时，是幸福的重要来源。——《幸福之路》〔译〕
08-062,菩萨以无所得为方便，行六波罗蜜，是名真精进。——《大智度论·卷八十六》〔意译〕
08-063,心之与声，明为二物。——《声无哀乐论》
08-064,技艺高明的人，往往因自己的技艺而自负，反而失去了智慧。——柏拉图《申辩篇》22d〔译〕
08-065,美德是否可教，至今仍是一个悬而未决的问题。——〔译〕《美诺》80d—100b
08-066,主体性是真理。——《哲学片段》（Johannes Climacus）〔译〕
08-067,语言之言说，先于人之言说。——《林中路·语言》〔译〕
08-068,我的夏天不可被夺走，因它在我的内部。——《夏天》〔意译〕
08-069,农人辛勤，终不知为谁收成。——《鲁拜集》〔译〕
08-070,质于禽兽之性，则万民之性善矣；质于人道之善，则民性弗及也。——《春秋繁露·深察名号》
08-071,历史重复出现，第一次是悲剧，第二次是笑剧。——《路易·波拿巴的雾月十八日》〔译〕
08-072,我之所是，是一个从上帝流出的有限视角。——《单子论》第47节〔意译〕
08-073,人类的伟大与悲惨都来自同一个根源：人是会思想的受造物。——《思想录》L114〔意译〕
08-074,灵魂与身体之间，没有真正的因果作用，只有预先的和谐。——《单子论》第78节〔意译〕
08-075,人心私欲，故危殆；道心天理，故精微。——《遗书》卷二十四
08-076,快乐与喜悦不同：快乐依赖对象，喜悦不依赖。——《重新认识你自己》〔译〕
08-077,自欺，是对自己隐藏那不愿知道的真相。——《致死的疾病》（Anti-Climacus）〔译〕
08-078,真我者，非形骸之我，乃本心之体。——《新唯识论·卷中》 〔意译〕
08-079,无心而任乎自尔。——《庄子注·应帝王》
08-080,于色不爱喜者，则不生忧、悲、恼、苦。——《杂阿含经·卷一》
08-081,宇宙如一座由光点亮的灯龛，光来自真主。——《光的壁龛》（Mishkāt al-Anwār）〔译〕
08-082,在门前行礼于你千万种化身，再入门。——《玛斯纳维·卷六》〔译〕
08-083,凡足以奉给民用，则止。——《墨子·节用中》
08-084,天理人欲，同行而异情。——《读通鉴论》
08-085,我思（cogito）是一切明见性的最终基础。——《笛卡尔式的沉思》第一沉思〔译〕
08-086,易简工夫终久大，支离事业竟浮沉。——《鹅湖和教授兄韵》（诗）
08-087,人所以悲惨，是因为他被剥夺了原本的尊严而又无力恢复。——《思想录》L131〔意译〕
08-088,独处而不孤，方为真隐者。——《徒然草》〔译〕
08-089,一个人若总是附和多数人的意见，就无法接近真理。——柏拉图《克力同篇》44c 以下〔译〕※
08-090,绝望的反面，不是快乐，而是信仰。——《致死的疾病》（Anti-Climacus）〔译〕
08-091,是以圣人即物顺通，无滞而不通。——《不真空论》
08-092,历史证明：幸福，不在任何时代实现过。——《作为意志和表象的世界》〔译〕
08-093,封建之失，其专在下；郡县之失，其专在上。——《日知录·郡县论》
08-094,世界之遭罹，源于人把自然仅当作资源。——《技术的追问》〔意译〕
08-095,自我（阿特曼）是纯粹意识，无垢、无作、不变、圆满。——《梵经注·卷一》〔译〕
08-096,善知识，菩提般若之智，世人本自有之。——《坛经》（敦煌本）
08-097,于时保之，子之翼也；乐且不忧，纯乎孝者也。——《西铭》
08-098,暗自违背契约的人，绝不可能安心。——〔译〕《主要学说》KD 35
08-099,人的心灵不会完全随身体消灭，它有某种永恒的东西。——《伦理学》第五部分·命题三十六附释〔意译〕
08-100,欧洲危机不是经济或政治的，而是理性的迷失。——《欧洲科学的危机与超越论的现象学》§1〔译〕
08-101,圣人千言万语，只是教人明天理、灭人欲。——《语类》卷十二
08-102,焦虑，是自我在自由之可能性面前的眩晕。——《焦虑的概念》（Vigilius Haufniensis）〔译〕
08-103,夫天地合气，人偶自生也；犹夫妇合气，子则自生也。——《论衡·物势》
08-104,他人是一面镜子：你如何看人，便暴露你是什么。——〔意译〕《名哲言行录》卷六（据其处世）
08-105,有治法而后有治人。——《明夷待访录·原法》
08-106,你须以理性，去辨析那争讼已久的论证。——〔译〕《论自然》残篇 DK B12（辛普里丘转引）
08-107,治国之道，所养有二：一曰养德，二曰养力。——《论衡·非韩》
08-108,自然的秩序，彰显造物主之智慧。——《宗教学科的复兴》〔译〕
08-109,执有命者，此天下之厚害也。——《墨子·非命下》
08-110,天地设位，而易行乎其中，只是敬也。敬则无间断。——《遗书》卷二上
08-111,中国以往只有治道，而无政道。——《政道与治道》 〔意译〕
08-112,荒诞产生于人的呼唤与世界无理的沉默之间的对峙。——《西西弗神话》〔译〕
08-113,我不是一个哲学家；我是一个研究疯癫、监狱与性的历史学家。——《权力的眼睛》〔意译〕
08-114,去人欲，须从偏处克将去。——《语类》
08-115,主权权力的象征是「使人死」，而现代权力更擅长「使人活」。——《必须保卫社会》〔译〕
08-116,赖其力者生，不赖其力者不生。——《墨子·非乐上》
08-117,你评判一桩公共事件，记住你只是整体中的一个部分，你的判断当以整体的善为尺度。——《手册·30》〔意译〕
08-118,成为你自己！——《不合时宜的沉思·作为教育者的叔本华》〔意译〕
08-119,治天下有本，身之谓也；治天下有则，家之谓也。——《通书·家人睽复无妄》
08-120,心之体，寂而恒照，照而恒寂。——《新唯识论·卷中》 〔意译〕
08-121,冷物变热，热物变冷；湿物变干，干物变湿。——〔译〕《残篇》DK B126（普鲁塔克《自然问题》转引）
08-122,天体物不遗，犹仁体事而无不在也。——《正蒙·天道》
08-123,仁者，以天地万物为一体，莫非己也。认得为己，何所不至？——《遗书》卷二上
08-124,内在的宁静，来自对主的托付（tawakkul）。——《宗教学科的复兴》〔译〕
08-125,如幻亦如梦，如乾闼婆城；所说生住灭，其相亦如是。——《中论·观三相品》
08-126,凡是清楚明白地认识自己与自己情感的人，就爱神。——《伦理学》第五部分·命题十五〔意译〕
08-127,研究自然，不是为了向人炫耀，而是为了心中的安宁。——〔译〕《梵蒂冈格言集》VS 49
08-128,无得罪于州闾乡党之患，其惟慎独乎。——《东铭》
08-129,善是万物之所欲；一物之善，在于它实得其是。——《神学大全·I·q.5·a.1》〔译〕
08-130,循石，非彼无石，非石无所取乎白石。不相与盈，于石，必相盈，于其然也。——《公孙龙子·坚白论》
08-131,日可令冷、月可令热，佛说四圣谛，不可令异。——《杂阿含经·卷十五》
08-132,统之有宗，会之有元，故繁而不乱，众而不惑。——《周易略例·明彖》
08-133,不要向人炫耀你的学问，而要在行为中彰显它。——《手册·12》〔译〕
08-134,天若真慈，何忍生我以愁？——《鲁拜集》〔译〕
08-135,没有力量的正义是软弱的，没有正义的力量是暴虐的。——《思想录》L298〔意译〕
08-136,众人皆知利利而病病，唯圣人知病之为利，知利之为病。——《韩非子·解老》
08-137,我们在休息中感到无聊，于是逃避安静，奔向喧嚣。——《思想录》L133〔意译〕
08-138,投之亡地然后存，陷之死地然后生。——《孙子兵法·九地篇》
08-139,今夫通都之市，十室而九为空，皆困于赋也。——《明夷待访录·财计》 〔意译〕
08-140,我们若追问到底，连「自我」也只是一个流动的知觉流。——《人性论》卷一·部四·章六〔意译〕
08-141,人是一根绳索，系于禽兽与超人之间——一根悬于深渊之上的绳索。——《查拉图斯特拉如是说·序言》
08-142,贫富在天，德操在己。——《徒然草》〔译〕
08-143,当无明灭，如梦醒而了知唯梵是实，则轮回苦息。——《蛙氏奥义书注》〔译〕
08-144,我们需要的不是信仰的意志，而是求知的愿望，这恰是信仰意志的反面。——《怀疑论集》〔译〕
08-145,人的一半痛苦，来自对痛苦的想象。——《作为意志和表象的世界》〔译〕
08-146,牛羊足五，鸡足三，故曰牛合羊非鸡。——《公孙龙子·通变论》
08-147,吾因是而有感于童心者之自文也。——《焚书·童心说》
08-148,我今才做得个狂者的胸次，使天下之人都说我行不掩言也罢。——《传习录》下
08-149,社会，是由无数「意志」相互冲突构成的战场。——《作为意志和表象的世界》〔译〕
08-150,知识始于感官；心无所受于感官者，无之于理智。——《神学大全·I·q.84·a.3》〔译〕
08-151,我的自我并不是世界中的一个物体，而是使世界得以显现的视域中心。——《笛卡尔式的沉思》〔意译〕
08-152,没有人真正追求恶；人只在无知中把恶当作善。——《伦理学》第四部分·命题十九〔意译〕
08-153,诸恶莫作，众善奉行，自净其意，是诸佛教。——《法句经·述佛品》（七佛通戒偈）
08-154,时代病，是人人都在议论，却无人愿意决断。——《现时代》（本名）〔译〕
08-155,天以阳生万物，以阴成万物。生，仁也；成，义也。——《通书·顺化》
08-156,有恒产者有恒心，无恒产者无恒心。——《孟子·滕文公上》
08-157,一个人，只要不妨碍他人，就有权按自己的方式生活。——《论自由·第一章》〔译〕
08-158,实体是变易底，即是流行底。——《新唯识论·卷上》 〔意译〕
08-159,人们渴望和平，却不肯放下分别心。——《克里希那穆提讲演录》〔译〕
08-160,凡战法必本于政胜，则其民不争。——《商君书·战法》
08-161,"哲学给我的，是""为一切命运做好准备""。——〔译〕《名哲言行录》卷六·51"
08-162,百年之后，谁记今宵之饮？——《鲁拜集》〔译〕
08-163,昨夜月下，我见陶匠以曾为人之土造瓶。——《鲁拜集》〔译〕
08-164,老吾老，以及人之老；幼吾幼，以及人之幼。——《孟子·梁惠王上》
08-165,战阵之间，不厌诈伪。——《韩非子·难一》
08-166,我非世界的诸事实之一，我是世界的界限。——《逻辑哲学论》5.63〔译〕
08-167,毋意、毋必、毋固、毋我，是圣人事；学者须是去此四者。——《遗书》卷二上
08-168,所谓错误与罪过，只存在于我们运用自由意志的方式之中。——《第一哲学沉思集》第四沉思〔意译〕
08-169,领会（Verstehen）不是认知，而是此在筹划自身的可能性。——《存在与时间》§31〔译〕
08-170,人寄居此世，当如宾客，随时准备离去。——〔译〕《梵蒂冈格言集》VS 27
08-171,善恶之报，如影随形。——《徒然草》〔译〕
08-172,万物负阴而抱阳，冲气以为和。——《道德经·第四十二章》
08-173,黄疸者视蜜为苦，健康者视蜜为甜——感觉随体质而异。——〔译〕《残篇》〔⚠️ 编号待核；普鲁塔克《道德论丛》转引，DK 无对应独立编号〕
08-174,传统断裂之后，我们不再能依靠承袭的智慧，只能依靠判断。——《过去与未来之间》〔意译〕
08-175,沙与海，皆一时之戏，终归于无。——《鲁拜集》〔译〕
08-176,真理不是静观，而是在处境中被实践出来的。——《辩证理性批判》〔意译〕
08-177,艺术是生命最大的兴奋剂。——《权力意志》遗稿〔意译〕⚠️
08-178,商品，是充满形而上学的微妙与神学的怪诞的。——《资本论》第一卷·第一章〔译〕
08-179,文，所以载道也。——《通书·文辞》
08-180,夫六经、《语》《孟》，非其史官过为褒崇之词，则其臣子极为赞美之语。——《焚书·童心说》
08-181,仲尼之徒，无道桓文之事者。——《论衡·刺孟》
08-182,莲，花之君子者也。——《爱莲说》
08-183,美事召美类，恶事召恶类，类之相应而起也。——《春秋繁露·同类相动》
08-184,天之道，损有余而补不足；人之道则不然，损不足以奉有余。——《道德经·第七十七章》
08-185,看一个棋盘，我看到的不是颜色方块，而是棋局。——《哲学研究》〔意译〕
08-186,当有人责备或憎恨你时，记住他只是依自己的判断而行；他的判断与你何干？——《手册·26》〔意译〕
08-187,世界并非封闭的系统，而是向超越敞开的场。——《哲学》〔意译〕
08-188,他们信任游吟诗人的言辞，以众人为师，却不知多数人是坏的，少数人是有价值的。——〔译〕《残篇》DK B104（希波吕托斯转引）
08-189,所有人都生而平等，在自然状态下享有同等权利。——《神学政治论》第二章〔意译〕
08-190,政府的权威来自长期的习俗与同意，而非某一瞬间的契约。——《人性论》卷三·部二·章八〔意译〕
08-191,知识有两种：一种是凭理智，一种是凭心。——《思想录》L397〔意译〕
08-192,我被神派到这座城市，像一只牛虻叮着骏马。——柏拉图《申辩篇》30e〔译〕
08-193,多神教随文明演进而被一神教取代，是理性发展的结果。——《宗教的自然史》〔意译〕
08-194,有无相生，难易相成，长短相形，高下相倾，音声相和，前后相随。——《道德经·第二章》
08-195,君子自难而易彼，众人自易而难彼。——《墨子·亲士》
08-196,故圣王之治也，慎为、察务，归心于壹而已矣。——《商君书·农战》
08-197,概念的运动，是自由最具体的表现。——《逻辑学》〔译〕
08-198,当政府违背信托、侵犯人民权利时，人民有权推翻它。——《政府论两篇·下篇》章十九·节222〔意译〕
08-199,若不审慎、不公正、不义，便不可能怡然生活。——〔译〕《主要学说》KD 5
08-200,凡令你痛苦或恐惧的，其实都不在你掌控之中；你对这些事的判断，才真正属于你。——《手册·1》〔意译〕
08-201,处尊居显，未必贤，遇也；位卑在下，未必愚，不遇也。——《论衡·累害》
08-202,君子求诸己，小人求诸人。——《论语·卫灵公》
08-203,君者，善群也。——《荀子·王制》
08-204,名与身孰亲？身与货孰多？得与亡孰病？——《道德经·第四十四章》
08-205,自然把人造成彼此相依；孤立自活，违背人的本性。——《论心灵的宁静·3》〔译〕
08-206,故凡学，莫先于立志。——《传习录》中
08-207,心无备虑，不可以应卒。——《墨子·七患》
08-208,无产者，在这个革命中失去的只是锁链，他们获得的将是整个世界。——《共产党宣言》〔译〕
08-209,一经通，则他经可类推；一物格，则他物可类推。——《语类》卷十八
08-210,剧烈的肉体痛苦不会持久；急痛只延续片刻。——〔译〕《主要学说》KD 4
08-211,平静来自对得失的淡然；你若把外物看得重，便把安宁交给了运气。——《论心灵的宁静·2》〔译〕
08-212,道以德者，理而得之于心也。——《正蒙·中正》
08-213,认识你自己。——德尔菲神庙箴言，苏格拉底奉为终生准则（柏拉图《普罗泰戈拉篇》343b 提及）
08-214,自由不是随心所欲，而是对自身可能性的自我抉择。——《哲学》第一卷〔译〕
08-215,幸福即依德性而生活；舍此之外别无幸福。——《论幸福生活·1》〔译〕
08-216,我是一个在思维的东西，也就是说，是一个在怀疑、理解、理会、肯定、否定、愿意、不愿意、想象、感觉的东西。——《第一哲学沉思集》第二沉思〔意译〕
08-217,我从不把判断交给时代，我只交付给我自己的良知。——《责任与判断》〔意译〕
08-218,能生不能杀，必亡。——《商君书·画策》
08-219,真理的制度化，使某些陈述获得「科学」之名，其余则被贬为谬误。——《知识考古学》〔意译〕
08-220,知者不惑，仁者不忧，勇者不惧。——《论语·子罕》
08-221,最神圣的宇宙政体由上帝以至善治理。——《单子论》第85节〔意译〕
08-222,凡内在正义者，即便被误判为不义，其灵魂依旧安然无惧。——〔译〕《理想国》591b—592a
08-223,深眠位中离一切分别，唯余纯粹意识，是即汝之本性。——《蛙氏奥义书注·偈7》〔译〕
08-224,上之为政，得下之情，则治；不得下之情，则乱。——《墨子·尚同下》
08-225,养心莫善于寡欲。——《孟子·尽心下》
08-226,今若国之与国之相攻，家之与家之相篡，人之与人之相贼，君臣不惠忠，父子不慈孝，兄弟不和调，此则天下之害也。——《墨子·兼爱中》
08-227,自然界的一切都是连续的，不作飞跃（自然无跳跃）。——《单子论》第61节附注〔意译〕
08-228,理智的诚实，要求我承认论敌可能正确。——《论自由·第二章》〔译〕
08-229,时间是什么？若无人问我，我知道；若要我解释，我便不知。——《忏悔录·11·14》〔译〕
08-230,应当听从的不是多数人，而是那个懂行的人。——柏拉图《克力同篇》47a 以下〔译〕
08-231,读书是格物一事。——《语类》卷十八
08-232,儒以文乱法，侠以武犯禁，而人主兼礼之，此所以乱也。——《韩非子·五蠹》
08-233,群而无分则争，争则乱，乱则穷。——《荀子·富国》
08-234,以贫穷为乐的人，才是真正富有。——〔译〕《梵蒂冈格言集》VS 41
08-235,自然美，是我们在外部世界感到自身自由的证据。——《判断力批判》〔译〕
08-236,凡遵从理性而行的人，也以全人类公共的善为目的。——《伦理学》第四部分·命题三十七〔意译〕
08-237,凡人设定相反的两形：光明与黑夜、火与土，并以感觉指认为真。——〔译〕《论自然》残篇 DK B8（辛普里丘转引）
08-238,知其白，守其黑，为天下式。——《道德经·第二十八章》
08-239,我们是彻头彻尾的社会性存在，深入我们的本质。——《开放社会及其敌人》〔译〕
08-240,知者不言，言者不知。——《道德经·第五十六章》
08-241,导养神气，宣和情志。——《琴赋》序
08-242,监狱与工厂、学校、军营、医院如此相像，因为它们本是同源。——《规训与惩罚》〔译〕
08-243,无论年少或年老，都不应迟疑或厌倦于寻求智慧。——〔译〕《致美诺寇的信》LM
08-244,争论若不为求真理，只为胜人，便是堕落。——《宗教学科的复兴》〔译〕
08-245,物体的本性不在于重量、硬度或颜色，而在于广延。——《第一哲学沉思集》第五沉思〔意译〕
08-246,诚者，圣人之本。——《通书·诚上》
08-247,道德底行为，是出于觉解底义底行为。——《新原人·第三章》
08-248,隐遁非避世，乃得自在其心。——《徒然草》〔译〕
08-249,山樱、红叶，不必有名，自美于人。——《徒然草》〔译〕
08-250,李生虽落发为僧，而好察迩言。——《焚书·答兹阳》
08-251,若对天地之事心怀恐惧，即使求得人防也无益处。——〔译〕《主要学说》KD 13
08-252,理解世界，始于承认它的不可完全理解。——《无穷的探索》〔意译〕
08-253,恐惧死亡的人，其实恐惧的是不曾真正活过。——《论心灵的宁静·11》〔译〕
08-254,余之爱卓吾也，以其有真气也。——《焚书》 ⚠️
08-255,即万物之自虚，岂待宰割以求通哉？——《不真空论》
08-256,知化则善述其事，穷神则善继其志。——《西铭》
08-257,不逃避荒诞，是对自己最高的敬意。——《西西弗神话》〔意译〕
08-258,忏悔（tawba）是回归，是心自远方向家转去。——《宗教学科的复兴》〔译〕
08-259,世界是通往主的一本书，盲者读之无得。——《宗教学科的复兴》〔译〕
08-260,我的贡献，在于把功利主义从粗俗中拯救出来。——《自传》〔译〕
08-261,凡夫逐境而生乐苦，智者知境本空，无所欣厌。——《梵经注·卷三》〔译〕
08-262,知识不过是对我们的观念之间契合或不契合的知觉。——《人类理解论》卷四·章一·节1〔意译〕
08-263,兵起而程敌，政不若者，勿与战；食不若者，勿与久。——《商君书·战法》
08-264,习俗使人以枷锁为衣，以自由为耻。——〔意译〕《名哲言行录》卷六（犬儒要义）
08-265,当一个人真正改变，世界也随之改变。——。——《人生中不可不想的事》 #self-other〔译〕
08-266,天之生人也，使人生义与利。利以养其体，义以养其心。——《春秋繁露·身之养重于义》
08-267,上帝的观念比我更完满，它不可能来自一个不完满的「我」，只能来自一个真正完满者。——《第一哲学沉思集》第三沉思（因果论证）〔意译〕
08-268,绝望是存在觉醒的前奏。——《哲学》〔意译〕
08-269,孔子之言，何其鄙也！——《论衡·问孔》
08-270,万物相互交织，一切皆由神圣的纽带相连。——《沉思录》卷四·40〔意译〕
08-271,星辰之火来自太阳的牵引，月亮借太阳而明。——〔译〕《论自然》残篇 DK B14（辛普里丘转引）
08-272,人最大的监狱，是他自己的性情。——《附录与补遗·人生的智慧》〔译〕
08-273,"节制，是灵魂中统治与被统治部分就""谁应作主""达成的和谐共识。——〔译〕《理想国》431e—432a"
08-274,窃钩者诛，窃国者为诸侯。——《庄子·胠箧》
08-275,是以圣人乘真心而理顺。——《不真空论》
08-276,一物两体，气也。——《正蒙·参两》
08-277,世上最美好的事物，是直言（parrhesia）。——〔译〕《名哲言行录》卷六·53
08-278,绝圣弃智，民利百倍；绝仁弃义，民复孝慈。——《道德经·第十九章》
08-279,世人忙于积财，却无暇生活。——〔意译〕《名哲言行录》卷六（据其批判）
08-280,夫将者，国之辅也。辅周则国必强，辅隙则国必弱。——《孙子兵法·谋攻篇》
08-281,只管打坐，是佛法之正传。——《正法眼藏·坐禅箴》
08-282,自尊与谦卑都源于人将自身与更强或更弱者比较。——《伦理学》第三部分·命题五十五〔意译〕
08-283,恩则孝养父母，义则上下相怜。——《坛经·无相颂》（宗宝本） ⚠️
08-284,学者须恭敬，但不可令拘迫，拘迫则难久。——《遗书》卷二上
08-285,口则务在明言，笔则务在露文。——《论衡·自纪》
08-286,政府产生于人们自愿的同意。——《政府论两篇·下篇》章八·节95〔意译〕
08-287,自由，不是给定的状态，而是一种须不断争取的实践。——《什么是批判》〔意译〕
08-288,他人之死，使我更深地感到自身之必死。——《局外人》〔意译〕
08-289,这个宇宙，对万物同一，既非神也非人所造；它过去、现在、将来永远是永远活着的火，按尺度燃起，按尺度熄灭。——〔译〕《残篇》DK B30（辛普里丘《物理学注》转引）
08-290,我们不能从「是」推出「应当」。——《人性论》卷三·部一·章一〔意译〕
08-291,认识自己的可悲，已是伟大的开始。——《思想录》L114〔意译〕
08-292,故小大虽殊，逍遥一也。——《庄子注·逍遥游》
08-293,爱与恨，是自我与他者之间因苦乐而生的情感。——《人性论》卷二·章二〔意译〕
08-294,视听言动，非礼不为，即是礼；礼即是理也。——《遗书》卷十五
08-295,王者欲有所为，宜求其端于天。天道之大者在阴阳。——《汉书·董仲舒传》（举贤良对策）
08-296,若见差别，是见摩耶；若见一味，是见实相。——《梵经注·卷二》〔译〕
08-297,思想自由与言论自由不能、也不应被任何权力剥夺。——《神学政治论》第二十章〔意译〕
08-298,我们被规训成臣服的主体，却误以为那是自由。——《规训与惩罚》〔意译〕
08-299,现象学家不建构理论，他只是描述在意识中自身显现者。——《现象学的观念》第五讲〔译〕
08-300,阳光雨露均施于所有人，神并不偏待人。——〔译〕《名哲言行录》卷六·59（据其言日友于人）
